ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
687366369.1823573	11100.00000	-2615.897578	17597.91660	20213.81418
687366369.4323573	11100.25000	-2615.948445	17597.82690	20213.77535
687366369.6823573	11100.50000	-2620.388812	17593.34770	20213.73651
687366369.9323573	11100.75000	-2616.761178	17596.93650	20213.69768
687366370.1823573	11101.00000	-2616.520643	17597.13820	20213.65884
687366370.4323573	11101.25000	-2619.422807	17594.19720	20213.62001
687366370.6823573	11101.50000	-2617.793670	17595.78750	20213.58117
687366370.9323573	11101.75000	-2618.653733	17594.88860	20213.54233
687366371.1823573	11102.00000	-2616.590494	17596.91300	20213.50349
687366371.4323573	11102.25000	-2617.303855	17596.16080	20213.46465
687366371.6823573	11102.50000	-2615.625515	17597.80030	20213.42581
687366371.9323573	11102.75000	-2616.434773	17596.95220	20213.38697
687366372.1823573	11103.00000	-2615.739632	17597.60850	20213.34813
687366372.4323573	11103.25000	-2616.126988	17597.18230	20213.30929
687366372.6823573	11103.50000	-2615.719545	17597.55090	20213.27045
687366372.9323573	11103.75000	-2619.531500	17593.70010	20213.23160
687366373.1823573	11104.00000	-2616.495054	17596.69770	20213.19275
687366373.4323573	11104.25000	-2619.320509	17593.83340	20213.15391
687366373.6823573	11104.50000	-2614.748961	17598.36610	20213.11506
687366373.9323573	11104.75000	-2615.761613	17597.31460	20213.07621
687366374.1823573	11105.00000	-2615.990764	17597.04660	20213.03736
687366374.4323573	11105.25000	-2611.009014	17601.98950	20212.99851
687366374.6823573	11105.50000	-2615.288463	17597.67120	20212.95966
687366374.9323573	11105.75000	-2616.530412	17596.39040	20212.92081
687366375.1823573	11106.00000	-2616.970358	17595.91160	20212.88196
687366375.4323573	11106.25000	-2612.951105	17599.89200	20212.84310
687366375.6823573	11106.50000	-2615.069550	17597.73470	20212.80425
687366375.9323573	11106.75000	-2614.007896	17598.75750	20212.76540
687366376.1823573	11107.00000	-2615.346939	17597.37960	20212.72654
687366376.4323573	11107.25000	-2615.998782	17596.68890	20212.68768
687366376.6823573	11107.50000	-2614.258724	17598.39010	20212.64882
687366376.9323573	11107.75000	-2615.109665	17597.50030	20212.60997
687366377.1823573	11108.00000	-2615.776806	17596.79430	20212.57111
687366377.4323573	11108.25000	-2614.447745	17598.08450	20212.53225
687366377.6823573	11108.50000	-2615.129684	17597.36370	20212.49338
687366377.9323573	11108.75000	-2614.711421	17597.74310	20212.45452
687366378.1823573	11109.00000	-2616.175158	17596.24050	20212.41566
687366378.4323573	11109.25000	-2614.429894	17597.94690	20212.37679
687366378.6823573	11109.50000	-2612.651529	17599.68640	20212.33793
687366378.9323573	11109.75000	-2615.012863	17597.28620	20212.29906
687366379.1823573	11110.00000	-2614.767796	17597.49240	20212.26020
687366379.4323573	11110.25000	-2614.422029	17597.79930	20212.22133
687366379.6823573	11110.50000	-2614.066960	17598.11550	20212.18246
687366379.9323573	11110.75000	-2617.109390	17595.03420	20212.14359
687366380.1823573	11111.00000	-2614.705121	17597.39960	20212.10472
687366380.4323573	11111.25000	-2613.225849	17598.84000	20212.06585
687366380.6823573	11111.50000	-2616.336977	17595.69000	20212.02698
687366380.9323573	11111.75000	-2613.745903	17598.24220	20211.98810
687366381.1823573	11112.00000	-2613.535330	17598.41390	20211.94923
687366381.4323573	11112.25000	-2614.570555	17597.33980	20211.91036
687366381.6823573	11112.50000	-2612.253180	17599.61830	20211.87148
687366381.9323573	11112.75000	-2615.134202	17596.69840	20211.83260
687366382.1823573	11113.00000	-2612.908525	17598.88520	20211.79373
687366382.4323573	11113.25000	-2614.293147	17597.46170	20211.75485
687366382.6823573	11113.50000	-2614.304668	17597.41130	20211.71597
687366382.9323573	11113.75000	-2613.556488	17598.12060	20211.67709
687366383.1823573	11114.00000	-2612.941906	17598.69630	20211.63821
687366383.4323573	11114.25000	-2612.954825	17598.64450	20211.59933
687366383.6823573	11114.50000	-2613.594242	17597.96620	20211.56044
687366383.9323573	11114.75000	-2613.314759	17598.20680	20211.52156
687366384.1823573	11115.00000	-2612.663374	17598.81930	20211.48267
687366384.4323573	11115.25000	-2613.227989	17598.21580	20211.44379
687366384.6823573	11115.50000	-2612.693102	17598.71180	20211.40490
687366384.9323573	11115.75000	-2615.498415	17595.86760	20211.36601
687366385.1823573	11116.00000	-2613.366927	17597.96020	20211.32713
687366385.4323573	11116.25000	-2612.142538	17599.14570	20211.28824
687366385.6823573	11116.50000	-2612.500049	17598.74930	20211.24935
687366385.9323573	11116.75000	-2611.985858	17599.22460	20211.21046
687366386.1823573	11117.00000	-2613.437266	17597.73430	20211.17157
687366386.4323573	11117.25000	-2613.657574	17597.47510	20211.13267
687366386.6823573	11117.50000	-2612.053181	17599.04060	20211.09378
687366386.9323573	11117.75000	-2612.407685	17598.64720	20211.05489
687366387.1823573	11118.00000	-2611.670691	17599.34530	20211.01599
687366387.4323573	11118.25000	-2614.340195	17596.63690	20210.97709
687366387.6823573	11118.50000	-2611.922798	17599.01540	20210.93820
687366387.9323573	11118.75000	-2611.277900	17599.62140	20210.89930
687366388.1823573	11119.00000	-2612.097101	17598.76330	20210.86040
687366388.4323573	11119.25000	-2609.991202	17600.83030	20210.82150
687366388.6823573	11119.50000	-2612.814402	17597.96820	20210.78260
687366388.9323573	11119.75000	-2611.521100	17599.22260	20210.74370
687366389.1823573	11120.00000	-2611.051598	17599.65320	20210.70480
687366389.4323573	11120.25000	-2614.028195	17596.63770	20210.66589
687366389.6823573	11120.50000	-2612.616691	17598.01030	20210.62699
687366389.9323573	11120.75000	-2613.616686	17596.97140	20210.58809
687366390.1823573	11121.00000	-2613.508281	17597.04090	20210.54918
687366390.4323573	11121.25000	-2612.371973	17598.13830	20210.51027
687366390.6823573	11121.50000	-2611.483666	17598.98770	20210.47137
687366390.9323573	11121.75000	-2612.261358	17598.17110	20210.43246
687366391.1823573	11122.00000	-2613.420548	17596.97300	20210.39355
687366391.4323573	11122.25000	-2611.744839	17598.60980	20210.35464
687366391.6823573	11122.50000	-2611.024427	17599.29130	20210.31573
687366391.9323573	11122.75000	-2608.594015	17601.68280	20210.27682
687366392.1823573	11123.00000	-2611.980204	17598.25770	20210.23790
687366392.4323573	11123.25000	-2611.694290	17598.50470	20210.19899
687366392.6823573	11123.50000	-2612.453975	17597.70610	20210.16007
687366392.9323573	11123.75000	-2611.537459	17598.58370	20210.12116
687366393.1823573	11124.00000	-2608.588943	17601.49330	20210.08224
687366393.4323573	11124.25000	-2611.657625	17598.38570	20210.04333
687366393.6823573	11124.50000	-2611.414907	17598.58950	20210.00441
687366393.9323573	11124.75000	-2613.189588	17596.77590	20209.96549
687366394.1823573	11125.00000	-2611.379869	17598.54670	20209.92657
687366394.4323573	11125.25000	-2611.630148	17598.25750	20209.88765
687366394.6823573	11125.50000	-2611.010326	17598.83840	20209.84873
687366394.9323573	11125.75000	-2611.445403	17598.36440	20209.80980
687366395.1823573	11126.00000	-2611.427980	17598.34290	20209.77088
687366395.4323573	11126.25000	-2611.554156	17598.17780	20209.73196
687366395.6823573	11126.50000	-2609.876430	17599.81660	20209.69303
687366395.9323573	11126.75000	-2609.646104	17600.00800	20209.65410
687366396.1823573	11127.00000	-2610.774277	17598.84090	20209.61518
687366396.4323573	11127.25000	-2610.474550	17599.10170	20209.57625
687366396.6823573	11127.50000	-2609.377321	17600.16000	20209.53732
687366396.9323573	11127.75000	-2608.636591	17600.86180	20209.49839
687366397.1823573	11128.00000	-2607.491961	17601.96750	20209.45946
687366397.4323573	11128.25000	-2610.778629	17598.64190	20209.42053
687366397.6823573	11128.50000	-2610.443597	17598.93800	20209.38160
687366397.9323573	11128.75000	-2610.379164	17598.96350	20209.34266
687366398.1823573	11129.00000	-2610.285730	17599.01800	20209.30373
687366398.4323573	11129.25000	-2611.317695	17597.94710	20209.26479
687366398.6823573	11129.50000	-2607.147458	17602.07840	20209.22586
687366398.9323573	11129.75000	-2610.505822	17598.68110	20209.18692
687366399.1823573	11130.00000	-2610.133985	17599.01400	20209.14798
687366399.4323573	11130.25000	-2609.048746	17600.06030	20209.10905
687366399.6823573	11130.50000	-2609.000707	17600.06940	20209.07011
687366399.9323573	11130.75000	-2610.340967	17598.69020	20209.03117
687366400.1823573	11131.00000	-2613.579325	17595.41290	20208.99223
687366400.4323573	11131.25000	-2610.710483	17598.24280	20208.95328
687366400.6823573	11131.50000	-2609.508840	17599.40550	20208.91434
687366400.9323573	11131.75000	-2609.219997	17599.65540	20208.87540
687366401.1823573	11132.00000	-2610.202052	17598.63440	20208.83645
687366401.4323573	11132.25000	-2612.053706	17596.74380	20208.79751
687366401.6823573	11132.50000	-2610.165360	17598.59320	20208.75856
687366401.9323573	11132.75000	-2609.301313	17599.41830	20208.71961
687366402.1823573	11133.00000	-2610.147565	17598.53310	20208.68067
687366402.4323573	11133.25000	-2609.700816	17598.94090	20208.64172
687366402.6823573	11133.50000	-2609.781666	17598.82110	20208.60277
687366402.9323573	11133.75000	-2609.996815	17598.56700	20208.56381
687366403.1823573	11134.00000	-2609.029163	17599.49570	20208.52486
687366403.4323573	11134.25000	-2609.995310	17598.49060	20208.48591
687366403.6823573	11134.50000	-2609.309657	17599.13730	20208.44696
687366403.9323573	11134.75000	-2609.047302	17599.36070	20208.40800
687366404.1823573	11135.00000	-2609.867147	17598.50190	20208.36905
687366404.4323573	11135.25000	-2608.469391	17599.86070	20208.33009
687366404.6823573	11135.50000	-2609.069333	17599.22180	20208.29113
687366404.9323573	11135.75000	-2610.880476	17597.37170	20208.25218
687366405.1823573	11136.00000	-2607.957017	17600.25620	20208.21322
687366405.4323573	11136.25000	-2609.297258	17598.87700	20208.17426
687366405.6823573	11136.50000	-2609.790897	17598.34440	20208.13530
687366405.9323573	11136.75000	-2613.306635	17594.78970	20208.09633
687366406.1823573	11137.00000	-2610.832573	17597.22480	20208.05737
687366406.4323573	11137.25000	-2611.794110	17596.22430	20208.01841
687366406.6823573	11137.50000	-2609.678146	17598.30130	20207.97945
687366406.9323573	11137.75000	-2606.927181	17601.01330	20207.94048
687366407.1823573	11138.00000	-2609.332715	17598.56880	20207.90151
687366407.4323573	11138.25000	-2608.089048	17599.77350	20207.86255
687366407.6823573	11138.50000	-2609.514380	17598.30920	20207.82358
687366407.9323573	11138.75000	-2609.486112	17598.29850	20207.78461
687366408.1823573	11139.00000	-2612.477643	17595.26800	20207.74564
687366408.4323573	11139.25000	-2609.902473	17597.80420	20207.70667
687366408.6823573	11139.50000	-2609.551301	17598.11640	20207.66770
687366408.9323573	11139.75000	-2608.732329	17598.89640	20207.62873
687366409.1823573	11140.00000	-2607.808057	17599.78170	20207.58976
687366409.4323573	11140.25000	-2608.195283	17599.35550	20207.55078
687366409.6823573	11140.50000	-2606.989907	17600.52190	20207.51181
687366409.9323573	11140.75000	-2605.808432	17601.66440	20207.47283
687366410.1823573	11141.00000	-2606.425555	17601.00830	20207.43386
687366410.4323573	11141.25000	-2609.420378	17597.97450	20207.39488
687366410.6823573	11141.50000	-2605.880900	17601.47500	20207.35590
687366410.9323573	11141.75000	-2612.648721	17594.66820	20207.31692
687366411.1823573	11142.00000	-2610.934041	17596.34390	20207.27794
687366411.4323573	11142.25000	-2608.127460	17599.11150	20207.23896
687366411.6823573	11142.50000	-2607.204678	17599.99530	20207.19998
687366411.9323573	11142.75000	-2608.049295	17599.11170	20207.16100
687366412.1823573	11143.00000	-2608.097412	17599.02460	20207.12201
687366412.4323573	11143.25000	-2607.969627	17599.11340	20207.08303
687366412.6823573	11143.50000	-2605.313043	17601.73100	20207.04404
687366412.9323573	11143.75000	-2606.732856	17600.27220	20207.00506
687366413.1823573	11144.00000	-2606.584169	17600.38190	20206.96607
687366413.4323573	11144.25000	-2606.877081	17600.05000	20206.92708
687366413.6823573	11144.50000	-2606.046692	17600.84140	20206.88809
687366413.9323573	11144.75000	-2607.256202	17599.59290	20206.84910
687366414.1823573	11145.00000	-2607.274712	17599.53540	20206.81011
687366414.4323573	11145.25000	-2607.303620	17599.46750	20206.77112
687366414.6823573	11145.50000	-2605.781328	17600.95080	20206.73213
687366414.9323573	11145.75000	44.156866	20250.85000	20206.69313
687366415.1823573	11146.00000	-2606.101840	17600.55230	20206.65414
687366415.4323573	11146.25000	-2605.646845	17600.96830	20206.61514
687366415.6823573	11146.50000	-2606.140349	17600.43580	20206.57615
687366415.9323573	11146.75000	-2608.890853	17597.64630	20206.53715
687366416.1823573	11147.00000	-2611.814755	17594.68340	20206.49815
687366416.4323573	11147.25000	-2606.315556	17600.14360	20206.45916
687366416.6823573	11147.50000	-2606.699156	17599.72100	20206.42016
687366416.9323573	11147.75000	-2607.975356	17598.40580	20206.38116
687366417.1823573	11148.00000	-2605.996155	17600.34600	20206.34215
687366417.4323573	11148.25000	-2606.730153	17599.57300	20206.30315
687366417.6823573	11148.50000	-2605.897950	17600.36620	20206.26415
687366417.9323573	11148.75000	-2607.158946	17599.06620	20206.22515
687366418.1823573	11149.00000	-2607.835641	17598.35050	20206.18614
687366418.4323573	11149.25000	-2606.099635	17600.04750	20206.14714
687366418.6823573	11149.50000	-2608.462729	17597.64540	20206.10813
687366418.9323573	11149.75000	-2606.201122	17599.86800	20206.06912
687366419.1823573	11150.00000	-2606.957614	17599.07250	20206.03011
687366419.4323573	11150.25000	-2605.341704	17600.64940	20205.99110
687366419.6823573	11150.50000	-2606.455694	17599.49640	20205.95209
687366419.9323573	11150.75000	-2605.013384	17600.89970	20205.91308
687366420.1823573	11151.00000	-2604.370672	17601.50340	20205.87407
687366420.4323573	11151.25000	-2606.099759	17599.73530	20205.83506
687366420.6823573	11151.50000	-2606.440845	17599.35520	20205.79604
687366420.9323573	11151.75000	-2604.993330	17600.76370	20205.75703
687366421.1823573	11152.00000	-2604.802815	17600.91520	20205.71802
687366421.4323573	11152.25000	-2604.328798	17601.35020	20205.67900
687366421.6823573	11152.50000	-2602.905181	17602.73480	20205.63998
687366421.9323573	11152.75000	-2604.999264	17600.60170	20205.60096
687366422.1823573	11153.00000	-2608.385645	17597.17630	20205.56194
687366422.4323573	11153.25000	-2603.592325	17601.93060	20205.52292
687366422.6823573	11153.50000	-2603.845904	17601.63800	20205.48390
687366422.9323573	11153.75000	-2610.622383	17594.82250	20205.44488
687366423.1823573	11154.00000	-2604.618560	17600.78730	20205.40586
687366423.4323573	11154.25000	-2604.844337	17600.52250	20205.36684
687366423.6823573	11154.50000	-2598.837113	17606.49070	20205.32781
687366423.9323573	11154.75000	-2605.343388	17599.94540	20205.28879
687366424.1823573	11155.00000	-2603.590862	17601.65890	20205.24976
687366424.4323573	11155.25000	-2604.192835	17601.01790	20205.21073
687366424.6823573	11155.50000	-2604.351009	17600.82070	20205.17171
687366424.9323573	11155.75000	45.639521	20250.77220	20205.13268
687366425.1823573	11156.00000	-2603.485449	17601.60820	20205.09365
687366425.4323573	11156.25000	-2605.272619	17599.78200	20205.05462
687366425.6823573	11156.50000	-2603.463588	17601.55200	20205.01559
687366425.9323573	11156.75000	19786.634744	39991.61130	20204.97656
687366426.1823573	11157.00000	-2606.581523	17598.35600	20204.93752
687366426.4323573	11157.25000	-2608.307189	17596.59130	20204.89849
687366426.6823573	11157.50000	-2600.873554	17603.98590	20204.85945
687366426.9323573	11157.75000	-2603.545618	17601.27480	20204.82042
687366427.1823573	11158.00000	-2604.293782	17600.48760	20204.78138
687366427.4323573	11158.25000	-2602.988944	17601.75340	20204.74234
687366427.6823573	11158.50000	-2603.868507	17600.83480	20204.70331
687366427.9323573	11158.75000	-2603.677568	17600.98670	20204.66427
687366428.1823573	11159.00000	-2601.074326	17603.55090	20204.62523
687366428.4323573	11159.25000	-2602.579586	17602.00660	20204.58619
687366428.6823573	11159.50000	-2602.659244	17601.88790	20204.54714
687366428.9323573	11159.75000	-2602.734202	17601.77390	20204.50810
687366429.1823573	11160.00000	-2603.935858	17600.53320	20204.46906
687366429.4323573	11160.25000	-2604.467113	17599.96290	20204.43001
687366429.6823573	11160.50000	-2602.308068	17602.08290	20204.39097
687366429.9323573	11160.75000	-2600.217022	17604.13490	20204.35192
687366430.1823573	11161.00000	-2603.614574	17600.69830	20204.31287
687366430.4323573	11161.25000	-2604.642927	17599.63090	20204.27383
687366430.6823573	11161.50000	-2604.244678	17599.99010	20204.23478
687366430.9323573	11161.75000	-2602.800828	17601.39490	20204.19573
687366431.1823573	11162.00000	-2597.516877	17606.63980	20204.15668
687366431.4323573	11162.25000	-2604.034226	17600.08340	20204.11763
687366431.6823573	11162.50000	-2602.477373	17601.60120	20204.07857
687366431.9323573	11162.75000	-2601.989320	17602.05020	20204.03952
687366432.1823573	11163.00000	-2601.407465	17602.59300	20204.00046
687366432.4323573	11163.25000	-2598.189511	17605.77190	20203.96141
687366432.6823573	11163.50000	-2602.757254	17601.16510	20203.92235
687366432.9323573	11163.75000	-2599.909597	17603.97370	20203.88330
687366433.1823573	11164.00000	-2604.193539	17599.65070	20203.84424
687366433.4323573	11164.25000	-2602.541081	17601.26410	20203.80518
687366433.6823573	11164.50000	-2602.474622	17601.29150	20203.76612
687366433.9323573	11164.75000	-2601.992961	17601.73410	20203.72706
687366434.1823573	11165.00000	-2600.315200	17603.37280	20203.68800
687366434.4323573	11165.25000	-2602.037338	17601.61160	20203.64894
687366434.6823573	11165.50000	-2601.917175	17601.69270	20203.60987
687366434.9323573	11165.75000	47.297389	20250.86820	20203.57081
687366435.1823573	11166.00000	-2602.234946	17601.29680	20203.53175
687366435.4323573	11166.25000	-2601.712181	17601.78050	20203.49268
687366435.6823573	11166.50000	-2600.758514	17602.69510	20203.45361
687366435.9323573	11166.75000	-2601.376447	17602.03810	20203.41455
687366436.1823573	11167.00000	-2601.571478	17601.80400	20203.37548
687366436.4323573	11167.25000	-2601.619409	17601.71700	20203.33641
687366436.6823573	11167.50000	-2601.733139	17601.56420	20203.29734
687366436.9323573	11167.75000	-2603.503968	17599.75430	20203.25827
687366437.1823573	11168.00000	-2607.271096	17595.94810	20203.21920
687366437.4323573	11168.25000	-2601.386123	17601.79400	20203.18012
687366437.6823573	11168.50000	-2602.046549	17601.09450	20203.14105
687366437.9323573	11168.75000	-2600.598274	17602.50370	20203.10197
687366438.1823573	11169.00000	-2602.364699	17600.69820	20203.06290
687366438.4323573	11169.25000	-2605.421423	17597.60240	20203.02382
687366438.6823573	11169.50000	-2601.347146	17601.63760	20202.98475
687366438.9323573	11169.75000	-2600.481068	17602.46460	20202.94567
687366439.1823573	11170.00000	-2602.415389	17600.49120	20202.90659
687366439.4323573	11170.25000	-2601.015509	17601.85200	20202.86751
687366439.6823573	11170.50000	-2603.532429	17599.29600	20202.82843
687366439.9323573	11170.75000	-2600.159347	17602.63000	20202.78935
687366440.1823573	11171.00000	-2606.917465	17595.83280	20202.75026
687366440.4323573	11171.25000	-2600.382282	17602.32890	20202.71118
687366440.6823573	11171.50000	-2601.060497	17601.61160	20202.67210
687366440.9323573	11171.75000	-2600.165012	17602.46800	20202.63301
687366441.1823573	11172.00000	-2600.127826	17602.46610	20202.59393
687366441.4323573	11172.25000	-2598.992840	17603.56200	20202.55484
687366441.6823573	11172.50000	-2602.087052	17600.42870	20202.51575
687366441.9323573	11172.75000	-2600.294663	17602.18200	20202.47666
687366442.1823573	11173.00000	-2598.754173	17603.68340	20202.43757
687366442.4323573	11173.25000	-2599.575584	17602.82290	20202.39848
687366442.6823573	11173.50000	-2600.496392	17601.86300	20202.35939
687366442.9323573	11173.75000	-2599.555400	17602.76490	20202.32030
687366443.1823573	11174.00000	-2599.083408	17603.19780	20202.28121
687366443.4323573	11174.25000	-2600.986313	17601.25580	20202.24211
687366443.6823573	11174.50000	-2600.812118	17601.39090	20202.20302
687366443.9323573	11174.75000	-2600.631322	17601.53260	20202.16392
687366444.1823573	11175.00000	-2601.354626	17600.77020	20202.12483
687366444.4323573	11175.25000	-2603.971628	17598.11410	20202.08573
687366444.6823573	11175.50000	-2597.536330	17604.51030	20202.04663
687366444.9323573	11175.75000	-2600.723231	17601.28430	20202.00753
687366445.1823573	11176.00000	-2600.087531	17601.88090	20201.96843
687366445.4323573	11176.25000	-2600.022730	17601.90660	20201.92933
687366445.6823573	11176.50000	-2599.989828	17601.90040	20201.89023
687366445.9323573	11176.75000	-2601.218925	17600.63220	20201.85113
687366446.1823573	11177.00000	-2600.525322	17601.28670	20201.81202
687366446.4323573	11177.25000	-2599.130517	17602.64240	20201.77292
687366446.6823573	11177.50000	-2600.378212	17601.35560	20201.73381
687366446.9323573	11177.75000	-2598.718605	17602.97610	20201.69471
687366447.1823573	11178.00000	-2600.364999	17601.29060	20201.65560
687366447.4323573	11178.25000	-2599.508291	17602.10820	20201.61649
687366447.6823573	11178.50000	-2598.646882	17602.93050	20201.57738
687366447.9323573	11178.75000	-2597.418071	17604.12020	20201.53827
687366448.1823573	11179.00000	-2598.814661	17602.68450	20201.49916
687366448.4323573	11179.25000	-2598.360750	17603.09930	20201.46005
687366448.6823573	11179.50000	-2598.968638	17602.45230	20201.42094
687366448.9323573	11179.75000	-2599.850923	17601.53090	20201.38182
687366449.1823573	11180.00000	-2598.998709	17602.34400	20201.34271
687366449.4323573	11180.25000	-2599.826595	17601.47700	20201.30359
687366449.6823573	11180.50000	-2599.670679	17601.59380	20201.26448
687366449.9323573	11180.75000	-2598.506461	17602.71890	20201.22536
687366450.1823573	11181.00000	-2599.066844	17602.11940	20201.18624
687366450.4323573	11181.25000	-2597.934125	17603.21300	20201.14713
687366450.6823573	11181.50000	-2598.272006	17602.83600	20201.10801
687366450.9323573	11181.75000	-2598.193685	17602.87520	20201.06888
687366451.1823573	11182.00000	-2602.453164	17598.57660	20201.02976
687366451.4323573	11182.25000	-2597.515942	17603.47470	20200.99064
687366451.6823573	11182.50000	-2598.262819	17602.68870	20200.95152
687366451.9323573	11182.75000	-2598.939795	17601.97260	20200.91240
687366452.1823573	11183.00000	-2597.819370	17603.05390	20200.87327
687366452.4323573	11183.25000	-2599.343845	17601.49030	20200.83415
687366452.6823573	11183.50000	-2598.427818	17602.36720	20200.79502
687366452.9323573	11183.75000	-2599.788091	17600.96780	20200.75589
687366453.1823573	11184.00000	-2597.293763	17603.42300	20200.71676
687366453.4323573	11184.25000	-2596.881833	17603.79580	20200.67763
687366453.6823573	11184.50000	-2596.253903	17604.38460	20200.63850
687366453.9323573	11184.75000	-2597.539472	17603.05990	20200.59937
687366454.1823573	11185.00000	-2597.419341	17603.14090	20200.56024
687366454.4323573	11185.25000	-2596.396308	17604.12480	20200.52111
687366454.6823573	11185.50000	-2597.841774	17602.64020	20200.48197
687366454.9323573	11185.75000	-2597.457239	17602.98560	20200.44284
687366455.1823573	11186.00000	-2598.743705	17601.66000	20200.40370
687366455.4323573	11186.25000	-2597.792668	17602.57190	20200.36457
687366455.6823573	11186.50000	-2597.108730	17603.21670	20200.32543
687366455.9323573	11186.75000	-2597.792593	17602.49370	20200.28629
687366456.1823573	11187.00000	-2596.251254	17603.99590	20200.24715
687366456.4323573	11187.25000	-2598.539714	17601.66830	20200.20801
687366456.6823573	11187.50000	-2597.315273	17602.85360	20200.16887
687366456.9323573	11187.75000	-2593.557932	17606.57180	20200.12973
687366457.1823573	11188.00000	-2596.235090	17603.85550	20200.09059
687366457.4323573	11188.25000	-2597.783946	17602.26750	20200.05145
687366457.6823573	11188.50000	-2597.804402	17602.20790	20200.01230
687366457.9323573	11188.75000	-2598.311257	17601.66190	20199.97316
687366458.1823573	11189.00000	-2598.381312	17601.55270	20199.93401
687366458.4323573	11189.25000	-2597.247965	17602.64690	20199.89487
687366458.6823573	11189.50000	-2597.893117	17601.96260	20199.85572
687366458.9323573	11189.75000	-2597.331468	17602.48510	20199.81657
687366459.1823573	11190.00000	-2596.996920	17602.78050	20199.77742
687366459.4323573	11190.25000	-2596.669269	17603.06900	20199.73827
687366459.6823573	11190.50000	-2595.830118	17603.86900	20199.69912
687366459.9323573	11190.75000	-2596.657266	17603.00270	20199.65997
687366460.1823573	11191.00000	-2592.453912	17607.16690	20199.62081
687366460.4323573	11191.25000	-2596.314459	17603.26720	20199.58166
687366460.6823573	11191.50000	-2594.959803	17604.58270	20199.54250
687366460.9323573	11191.75000	-2596.062248	17603.44110	20199.50335
687366461.1823573	11192.00000	-2596.114491	17603.34970	20199.46419
687366461.4323573	11192.25000	-2596.198434	17603.22660	20199.42503
687366461.6823573	11192.50000	-2599.495876	17599.89000	20199.38588
687366461.9323573	11192.75000	-2596.040716	17603.30600	20199.34672
687366462.1823573	11193.00000	-2593.462257	17605.84530	20199.30756
687366462.4323573	11193.25000	-2594.527596	17604.74080	20199.26840
687366462.6823573	11193.50000	-2594.925434	17604.30380	20199.22923
687366462.9323573	11193.75000	-2594.251971	17604.93810	20199.19007
687366463.1823573	11194.00000	-2593.846108	17605.30480	20199.15091
687366463.4323573	11194.25000	-2594.268543	17604.84320	20199.11174
687366463.6823573	11194.50000	-2592.723378	17606.34920	20199.07258
687366463.9323573	11194.75000	-2595.412712	17603.62070	20199.03341
687366464.1823573	11195.00000	-2595.206645	17603.78760	20198.99425
687366464.4323573	11195.25000	-2594.416477	17604.53860	20198.95508
687366464.6823573	11195.50000	-2595.260508	17603.65540	20198.91591
687366464.9323573	11195.75000	-2594.974739	17603.90200	20198.87674
687366465.1823573	11196.00000	-2595.401068	17603.43650	20198.83757
687366465.4323573	11196.25000	-2595.359196	17603.43920	20198.79840
687366465.6823573	11196.50000	-2594.821124	17603.93810	20198.75922
687366465.9323573	11196.75000	-2594.885850	17603.83420	20198.72005
687366466.1823573	11197.00000	-2593.682877	17604.99800	20198.68088
687366466.4323573	11197.25000	-2596.707701	17601.93400	20198.64170
687366466.6823573	11197.50000	-2594.475425	17604.12710	20198.60253
687366466.9323573	11197.75000	-2594.339848	17604.22350	20198.56335
687366467.1823573	11198.00000	-2595.210171	17603.31400	20198.52417
687366467.4323573	11198.25000	-2594.179992	17604.30500	20198.48499
687366467.6823573	11198.50000	-2594.630513	17603.81530	20198.44581
687366467.9323573	11198.75000	-2594.881433	17603.52520	20198.40663
687366468.1823573	11199.00000	-2595.196352	17603.17110	20198.36745
687366468.4323573	11199.25000	-2595.843269	17602.48500	20198.32827
687366468.6823573	11199.50000	-2594.608186	17603.68090	20198.28909
687366468.9323573	11199.75000	-2595.133903	17603.11600	20198.24990
687366469.1823573	11200.00000	-2592.942219	17605.26850	20198.21072
687366469.4323573	11200.25000	-2595.108032	17603.06350	20198.17153
687366469.6823573	11200.50000	-2594.730246	17603.40210	20198.13235
687366469.9323573	11200.75000	-2594.299559	17603.79360	20198.09316
687366470.1823573	11201.00000	-2595.838671	17602.21530	20198.05397
687366470.4323573	11201.25000	-2594.041181	17603.97360	20198.01478
687366470.6823573	11201.50000	-2594.988492	17602.98710	20197.97559
687366470.9323573	11201.75000	-2591.386701	17606.54970	20197.93640
687366471.1823573	11202.00000	-2593.997809	17603.89940	20197.89721
687366471.4323573	11202.25000	-2593.857616	17604.00040	20197.85802
687366471.6823573	11202.50000	-2594.622522	17603.19630	20197.81882
687366471.9323573	11202.75000	-2596.799328	17600.98030	20197.77963
687366472.1823573	11203.00000	-2592.395233	17605.34520	20197.74043
687366472.4323573	11203.25000	-2593.658137	17604.04310	20197.70124
687366472.6823573	11203.50000	-2593.873939	17603.78810	20197.66204
687366472.9323573	11203.75000	-2594.039842	17603.58300	20197.62284
687366473.1823573	11204.00000	-2593.994243	17603.58940	20197.58364
687366473.4323573	11204.25000	-2592.215844	17605.32860	20197.54444
687366473.6823573	11204.50000	-2590.084643	17607.42060	20197.50524
687366473.9323573	11204.75000	-2596.263542	17601.20250	20197.46604
687366474.1823573	11205.00000	-2592.732840	17604.69400	20197.42684
687366474.4323573	11205.25000	-2594.770636	17602.61700	20197.38764
