ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
687279587.6823537	10718.50000	-2706.603198	18929.06220	21635.66540
687279587.9323537	10718.75000	-2702.979210	18932.63250	21635.61171
687279588.1823537	10719.00000	-2704.770722	18930.78730	21635.55802
687279588.4323537	10719.25000	-2710.403032	18925.10130	21635.50433
687279588.6823537	10719.50000	-2703.338643	18932.11200	21635.45064
687279588.9323537	10719.75000	-2702.693253	18932.70370	21635.39695
687279589.1823537	10720.00000	-2705.505561	18929.83770	21635.34326
687279589.4323537	10720.25000	-2704.555469	18930.73410	21635.28957
687279589.6823537	10720.50000	-2699.444178	18935.79170	21635.23588
687279589.9323537	10720.75000	-2705.545284	18929.63690	21635.18218
687279590.1823537	10721.00000	-2705.583190	18929.54530	21635.12849
687279590.4323537	10721.25000	-2704.372097	18930.70270	21635.07480
687279590.6823537	10721.50000	-2706.199001	18928.82210	21635.02110
687279590.9323537	10721.75000	-2705.570605	18929.39680	21634.96741
687279591.1823537	10722.00000	-383.887009	21251.02670	21634.91371
687279591.4323537	10722.25000	-2705.566612	18929.29340	21634.86001
687279591.6823537	10722.50000	-384.034314	21250.77200	21634.80631
687279591.9323537	10722.75000	-384.076816	21250.67580	21634.75262
687279592.1823537	10723.00000	-2704.255416	18930.44350	21634.69892
687279592.4323537	10723.25000	-2702.207817	18932.43740	21634.64522
687279592.6823537	10723.50000	-2700.852917	18933.73860	21634.59152
687279592.9323537	10723.75000	-2703.935216	18930.60260	21634.53782
687279593.1823537	10724.00000	-2704.464315	18930.01980	21634.48411
687279593.4323537	10724.25000	-2702.608512	18931.82190	21634.43041
687279593.6823537	10724.50000	-2702.358609	18932.01810	21634.37671
687279593.9323537	10724.75000	-2701.306605	18933.01640	21634.32301
687279594.1823537	10725.00000	-2702.334301	18931.93500	21634.26930
687279594.4323537	10725.25000	-2700.446296	18933.76930	21634.21560
687279594.6823537	10725.50000	-2700.942591	18933.21930	21634.16189
687279594.9323537	10725.75000	-2702.996985	18931.11120	21634.10818
687279595.1823537	10726.00000	-2700.536277	18933.51820	21634.05448
687279595.4323537	10726.25000	-2700.834970	18933.16580	21634.00077
687279595.6823537	10726.50000	-2702.821662	18931.12540	21633.94706
687279595.9323537	10726.75000	-2702.753653	18931.13970	21633.89335
687279596.1823537	10727.00000	-2703.529943	18930.30970	21633.83964
687279596.4323537	10727.25000	-2701.349533	18932.43640	21633.78593
687279596.6823537	10727.50000	-2700.045321	18933.68690	21633.73222
687279596.9323537	10727.75000	-2700.850910	18932.82760	21633.67851
687279597.1823537	10728.00000	-2704.371998	18929.25280	21633.62480
687279597.4323537	10728.25000	-2701.001384	18932.56970	21633.57108
687279597.6823537	10728.50000	-2698.663971	18934.85340	21633.51737
687279597.9323537	10728.75000	-2701.306657	18932.15700	21633.46366
687279598.1823537	10729.00000	-2701.140041	18932.26990	21633.40994
687279598.4323537	10729.25000	-2701.443126	18931.91310	21633.35623
687279598.6823537	10729.50000	-2700.675510	18932.62700	21633.30251
687279598.9323537	10729.75000	-2702.455793	18930.79300	21633.24879
687279599.1823537	10730.00000	-2701.443575	18931.75150	21633.19508
687279599.4323537	10730.25000	-2703.323957	18929.81740	21633.14136
687279599.6823537	10730.50000	-2700.752238	18932.33540	21633.08764
687279599.9323537	10730.75000	-2699.286219	18933.74770	21633.03392
687279600.1823537	10731.00000	-2703.065999	18929.91420	21632.98020
687279600.4323537	10731.25000	-2702.649877	18930.27660	21632.92648
687279600.6823537	10731.50000	-2699.388556	18933.48420	21632.87276
687279600.9323537	10731.75000	-2700.507834	18932.31120	21632.81903
687279601.1823537	10732.00000	-2699.519210	18933.24610	21632.76531
687279601.4323537	10732.25000	-2698.363387	18934.34820	21632.71159
687279601.6823537	10732.50000	-2698.447564	18934.21030	21632.65786
687279601.9323537	10732.75000	-2696.857538	18935.74660	21632.60414
687279602.1823537	10733.00000	-2697.127113	18935.42330	21632.55041
687279602.4323537	10733.25000	-2698.490687	18934.00600	21632.49669
687279602.6823537	10733.50000	-2699.246059	18933.19690	21632.44296
687279602.9323537	10733.75000	-2698.578132	18933.81110	21632.38923
687279603.1823537	10734.00000	-2699.958204	18932.37730	21632.33550
687279603.4323537	10734.25000	-2700.872175	18931.40960	21632.28177
687279603.6823537	10734.50000	-2701.064945	18931.16310	21632.22805
687279603.9323537	10734.75000	-2700.410915	18931.76340	21632.17431
687279604.1823537	10735.00000	-2699.999784	18932.12080	21632.12058
687279604.4323537	10735.25000	-2698.047553	18934.01930	21632.06685
687279604.6823537	10735.50000	-2699.873221	18932.13990	21632.01312
687279604.9323537	10735.75000	-2697.917487	18934.04190	21631.95939
687279605.1823537	10736.00000	-2696.739054	18935.16660	21631.90565
687279605.4323537	10736.25000	-2701.238220	18930.61370	21631.85192
687279605.6823537	10736.50000	-2700.192484	18931.60570	21631.79818
687279605.9323537	10736.75000	-2696.464649	18935.27980	21631.74445
687279606.1823537	10737.00000	-2697.882414	18933.80830	21631.69071
687279606.4323537	10737.25000	-2697.279676	18934.35730	21631.63698
687279606.6823537	10737.50000	-2699.189439	18932.39380	21631.58324
687279606.9323537	10737.75000	-2695.919700	18935.60980	21631.52950
687279607.1823537	10738.00000	-2698.062662	18933.41310	21631.47576
687279607.4323537	10738.25000	-2698.217922	18933.20410	21631.42202
687279607.6823537	10738.50000	-2696.140382	18935.22790	21631.36828
687279607.9323537	10738.75000	-2697.802741	18933.51180	21631.31454
687279608.1823537	10739.00000	-2696.481000	18934.77980	21631.26080
687279608.4323537	10739.25000	-2694.196858	18937.01020	21631.20706
687279608.6823537	10739.50000	-2698.707515	18932.44580	21631.15331
687279608.9323537	10739.75000	-2697.889272	18933.21030	21631.09957
687279609.1823537	10740.00000	-2701.178427	18929.86740	21631.04583
687279609.4323537	10740.25000	-2697.460183	18933.53190	21630.99208
687279609.6823537	10740.50000	-2697.043337	18933.89500	21630.93834
687279609.9323537	10740.75000	-2694.830391	18936.05420	21630.88459
687279610.1823537	10741.00000	-2696.836944	18933.99390	21630.83084
687279610.4323537	10741.25000	-2696.236497	18934.54060	21630.77710
687279610.6823537	10741.50000	-2696.099349	18934.62400	21630.72335
687279610.9323537	10741.75000	-2685.732900	18944.93670	21630.66960
687279611.1823537	10742.00000	-2698.786450	18931.82940	21630.61585
687279611.4323537	10742.25000	-2705.961500	18924.60060	21630.56210
687279611.6823537	10742.50000	-2698.335749	18932.17260	21630.50835
687279611.9323537	10742.75000	-2697.063899	18933.39070	21630.45460
687279612.1823537	10743.00000	-2698.337846	18932.06300	21630.40085
687279612.4323537	10743.25000	-2696.745793	18933.60130	21630.34709
687279612.6823537	10743.50000	-2696.294540	18933.99880	21630.29334
687279612.9323537	10743.75000	-2696.652786	18933.58680	21630.23959
687279613.1823537	10744.00000	-2693.896330	18936.28950	21630.18583
687279613.4323537	10744.25000	-2696.865376	18933.26670	21630.13208
687279613.6823537	10744.50000	-2693.609819	18936.46850	21630.07832
687279613.9323537	10744.75000	-2691.379963	18938.64460	21630.02456
687279614.1823537	10745.00000	-2695.134705	18934.83610	21629.97081
687279614.4323537	10745.25000	-2696.550048	18933.36700	21629.91705
687279614.6823537	10745.50000	-2698.119788	18931.74350	21629.86329
687279614.9323537	10745.75000	-2695.221629	18934.58790	21629.80953
687279615.1823537	10746.00000	-2695.293868	18934.46190	21629.75577
687279615.4323537	10746.25000	-2695.901409	18933.80060	21629.70201
687279615.6823537	10746.50000	-2695.597447	18934.05080	21629.64825
687279615.9323537	10746.75000	-2694.673985	18934.92050	21629.59448
687279616.1823537	10747.00000	-2694.655722	18934.88500	21629.54072
687279616.4323537	10747.25000	-2695.823759	18933.66320	21629.48696
687279616.6823537	10747.50000	-2695.212295	18934.22090	21629.43319
687279616.9323537	10747.75000	-2699.384830	18929.99460	21629.37943
687279617.1823537	10748.00000	-2695.732665	18933.59300	21629.32567
687279617.4323537	10748.25000	-2691.768899	18937.50300	21629.27190
687279617.6823537	10748.50000	-2694.359832	18934.85830	21629.21813
687279617.9323537	10748.75000	-2695.769965	18933.39440	21629.16436
687279618.1823537	10749.00000	-2690.988197	18938.12240	21629.11060
687279618.4323537	10749.25000	-2692.787428	18936.26940	21629.05683
687279618.6823537	10749.50000	-2692.776159	18936.22690	21629.00306
687279618.9323537	10749.75000	-2693.252088	18935.69720	21628.94929
687279619.1823537	10750.00000	-2696.477218	18932.41830	21628.89552
687279619.4323537	10750.25000	-2693.041847	18935.79990	21628.84175
687279619.6823537	10750.50000	-2692.593375	18936.19460	21628.78797
687279619.9323537	10750.75000	-2691.958202	18936.77600	21628.73420
687279620.1823537	10751.00000	-2697.476229	18931.20420	21628.68043
687279620.4323537	10751.25000	-2691.666955	18936.95970	21628.62666
687279620.6823537	10751.50000	-2692.327580	18936.24530	21628.57288
687279620.9323537	10751.75000	-2692.254505	18936.26460	21628.51910
687279621.1823537	10752.00000	-2691.535530	18936.92980	21628.46533
687279621.4323537	10752.25000	-2693.193652	18935.21790	21628.41155
687279621.6823537	10752.50000	-2694.611775	18933.74600	21628.35777
687279621.9323537	10752.75000	-2694.382398	18933.92160	21628.30400
687279622.1823537	10753.00000	-2692.271018	18935.97920	21628.25022
687279622.4323537	10753.25000	-2694.027039	18934.16940	21628.19644
687279622.6823537	10753.50000	-2689.459360	18938.68330	21628.14266
687279622.9323537	10753.75000	-2693.616278	18934.47260	21628.08888
687279623.1823537	10754.00000	-2690.462797	18937.57230	21628.03510
687279623.4323537	10754.25000	-2690.345716	18937.63560	21627.98132
687279623.6823537	10754.50000	-2690.325232	18937.60230	21627.92753
687279623.9323537	10754.75000	-2692.468349	18935.40540	21627.87375
687279624.1823537	10755.00000	-2691.596665	18936.22330	21627.81997
687279624.4323537	10755.25000	-2687.456581	18940.30960	21627.76618
687279624.6823537	10755.50000	-2690.736496	18936.97590	21627.71240
687279624.9323537	10755.75000	-2691.400510	18936.25810	21627.65861
687279625.1823537	10756.00000	-2694.318323	18933.28650	21627.60482
687279625.4323537	10756.25000	-2690.996936	18936.55410	21627.55104
687279625.6823537	10756.50000	-2689.684848	18937.81240	21627.49725
687279625.9323537	10756.75000	-2688.253159	18939.19030	21627.44346
687279626.1823537	10757.00000	-2690.763370	18936.62630	21627.38967
687279626.4323537	10757.25000	-2684.524681	18942.81120	21627.33588
687279626.6823537	10757.50000	-2689.518989	18937.76310	21627.28209
687279626.9323537	10757.75000	-2689.041198	18938.18710	21627.22830
687279627.1823537	10758.00000	-2689.327707	18937.84680	21627.17451
687279627.4323537	10758.25000	-2692.795214	18934.32550	21627.12071
687279627.6823537	10758.50000	-2688.832521	18938.23440	21627.06692
687279627.9323537	10758.75000	-2689.310427	18937.70270	21627.01313
687279628.1823537	10759.00000	-2692.452732	18934.50660	21626.95933
687279628.4323537	10759.25000	-2684.441838	18942.46370	21626.90554
687279628.6823537	10759.50000	-2687.461341	18939.39040	21626.85174
687279628.9323537	10759.75000	-2692.514744	18934.28320	21626.79794
687279629.1823537	10760.00000	-2690.391548	18936.35260	21626.74415
687279629.4323537	10760.25000	-2690.802150	18935.88820	21626.69035
687279629.6823537	10760.50000	-2690.731250	18935.90530	21626.63655
687279629.9323537	10760.75000	-2701.796052	18924.78670	21626.58275
687279630.1823537	10761.00000	-2689.612953	18936.91600	21626.52895
687279630.4323537	10761.25000	-2687.694252	18938.78090	21626.47515
687279630.6823537	10761.50000	-2690.032150	18936.38920	21626.42135
687279630.9323537	10761.75000	-2688.006248	18938.36130	21626.36755
687279631.1823537	10762.00000	-2690.037346	18936.27640	21626.31375
687279631.4323537	10762.25000	-2686.376743	18939.88320	21626.25994
687279631.6823537	10762.50000	-2692.122039	18934.08410	21626.20614
687279631.9323537	10762.75000	-2690.061734	18936.09060	21626.15233
687279632.1823537	10763.00000	-2692.320730	18933.77780	21626.09853
687279632.4323537	10763.25000	-2685.725724	18940.31900	21626.04472
687279632.6823537	10763.50000	-2689.740917	18936.25000	21625.99092
687279632.9323537	10763.75000	-2689.577910	18936.35920	21625.93711
687279633.1823537	10764.00000	-2688.409702	18937.47360	21625.88330
687279633.4323537	10764.25000	-2688.767193	18937.06230	21625.82949
687279633.6823537	10764.50000	-2690.159484	18935.61620	21625.77568
687279633.9323537	10764.75000	-2682.843675	18942.87820	21625.72187
687279634.1823537	10765.00000	-2687.018864	18938.64920	21625.66806
687279634.4323537	10765.25000	-2687.597953	18938.01630	21625.61425
687279634.6823537	10765.50000	-2688.293842	18937.26660	21625.56044
687279634.9323537	10765.75000	-2687.224729	18938.28190	21625.50663
687279635.1823537	10766.00000	-2688.331216	18937.12160	21625.45282
687279635.4323537	10766.25000	-2685.014102	18940.38490	21625.39900
687279635.6823537	10766.50000	-2680.468688	18944.87650	21625.34519
687279635.9323537	10766.75000	-2687.139972	18938.15140	21625.29137
687279636.1823537	10767.00000	-2687.170857	18938.06670	21625.23756
687279636.4323537	10767.25000	-2684.712940	18940.47080	21625.18374
687279636.6823537	10767.50000	-2688.492623	18936.63730	21625.12992
687279636.9323537	10767.75000	-2689.756406	18935.31970	21625.07611
687279637.1823537	10768.00000	-2687.686686	18937.33560	21625.02229
687279637.4323537	10768.25000	-2685.766668	18939.20180	21624.96847
687279637.6823537	10768.50000	-2688.208649	18936.70600	21624.91465
687279637.9323537	10768.75000	-2687.219427	18937.64140	21624.86083
687279638.1823537	10769.00000	-2686.905907	18937.90110	21624.80701
687279638.4323537	10769.25000	-2685.813286	18938.93990	21624.75319
687279638.6823537	10769.50000	-2686.214862	18938.48450	21624.69936
687279638.9323537	10769.75000	-2680.329440	18944.31610	21624.64554
687279639.1823537	10770.00000	-2691.758116	18932.83360	21624.59172
687279639.4323537	10770.25000	-2687.964991	18936.57290	21624.53789
687279639.6823537	10770.50000	-2677.958266	18946.52580	21624.48407
687279639.9323537	10770.75000	-2685.777941	18938.65230	21624.43024
687279640.1823537	10771.00000	-2687.001615	18937.37480	21624.37642
687279640.4323537	10771.25000	-4522.523988	17101.79860	21624.32259
687279640.6823537	10771.50000	-2688.920560	18935.34820	21624.26876
687279640.9323537	10771.75000	-2685.943431	18938.27150	21624.21493
687279641.1823537	10772.00000	-2684.457603	18939.70350	21624.16110
687279641.4323537	10772.25000	-2684.274574	18939.83270	21624.10727
687279641.6823537	10772.50000	-2687.845242	18936.20820	21624.05344
687279641.9323537	10772.75000	-2683.058711	18940.94090	21623.99961
687279642.1823537	10773.00000	-2686.441880	18937.50390	21623.94578
687279642.4323537	10773.25000	-2686.457848	18937.43410	21623.89195
687279642.6823537	10773.50000	-2686.031414	18937.80670	21623.83811
687279642.9323537	10773.75000	-2686.537481	18937.24680	21623.78428
687279643.1823537	10774.00000	-2682.038247	18941.69220	21623.73045
687279643.4323537	10774.25000	-2684.272411	18939.40420	21623.67661
687279643.6823537	10774.50000	-2685.029376	18938.59340	21623.62278
687279643.9323537	10774.75000	-2685.848540	18937.72040	21623.56894
687279644.1823537	10775.00000	-2682.541002	18940.97410	21623.51510
687279644.4323537	10775.25000	-2683.691066	18939.77020	21623.46127
687279644.6823537	10775.50000	-2684.725827	18938.68160	21623.40743
687279644.9323537	10775.75000	-2684.010088	18939.34350	21623.35359
687279645.1823537	10776.00000	-2686.117648	18937.18210	21623.29975
687279645.4323537	10776.25000	-2683.571208	18939.67470	21623.24591
687279645.6823537	10776.50000	-2684.502066	18938.69000	21623.19207
687279645.9323537	10776.75000	-2685.061326	18938.07690	21623.13823
687279646.1823537	10777.00000	-2681.866283	18941.21810	21623.08438
687279646.4323537	10777.25000	-2682.042740	18940.98780	21623.03054
687279646.6823537	10777.50000	-2679.992697	18942.98400	21622.97670
687279646.9323537	10777.75000	-2691.142953	18931.77990	21622.92285
687279647.1823537	10778.00000	-2683.167308	18939.70170	21622.86901
687279647.4323537	10778.25000	-2679.136262	18943.67890	21622.81516
687279647.6823537	10778.50000	-2682.371017	18940.39030	21622.76132
687279647.9323537	10778.75000	-2681.879269	18940.82820	21622.70747
687279648.1823537	10779.00000	-2683.462421	18939.19120	21622.65362
687279648.4323537	10779.25000	-2682.154873	18940.44490	21622.59977
687279648.6823537	10779.50000	-2679.489924	18943.05600	21622.54592
687279648.9323537	10779.75000	-2681.181974	18941.31010	21622.49207
687279649.1823537	10780.00000	-2682.620125	18939.81810	21622.43822
687279649.4323537	10780.25000	-2684.786173	18937.59820	21622.38437
687279649.6823537	10780.50000	-2682.822823	18939.50770	21622.33052
687279649.9323537	10780.75000	-2681.296370	18940.98030	21622.27667
687279650.1823537	10781.00000	-2682.098616	18940.12420	21622.22282
687279650.4323537	10781.25000	-2682.063463	18940.10550	21622.16896
687279650.6823537	10781.50000	-2678.230710	18943.88440	21622.11511
687279650.9323537	10781.75000	-2681.285555	18940.77570	21622.06125
687279651.1823537	10782.00000	-2684.683899	18937.32350	21622.00740
687279651.4323537	10782.25000	-2683.186143	18938.76740	21621.95354
687279651.6823537	10782.50000	-2682.249986	18939.64970	21621.89969
687279651.9323537	10782.75000	-2682.531828	18939.31400	21621.84583
687279652.1823537	10783.00000	-2683.016771	18938.77520	21621.79197
687279652.4323537	10783.25000	-2684.735311	18937.00280	21621.73811
687279652.6823537	10783.50000	-2681.676552	18940.00770	21621.68425
687279652.9323537	10783.75000	-2681.428992	18940.20140	21621.63039
687279653.1823537	10784.00000	-2681.137931	18940.43860	21621.57653
687279653.4323537	10784.25000	-2681.016069	18940.50660	21621.52267
687279653.6823537	10784.50000	-2678.061608	18943.40720	21621.46881
687279653.9323537	10784.75000	-2680.999544	18940.41540	21621.41494
687279654.1823537	10785.00000	-2680.302481	18941.05860	21621.36108
687279654.4323537	10785.25000	-2685.374718	18935.93250	21621.30722
687279654.6823537	10785.50000	-2681.604552	18939.64880	21621.25335
687279654.9323537	10785.75000	-2681.091587	18940.10790	21621.19949
687279655.1823537	10786.00000	-2676.104121	18945.04150	21621.14562
687279655.4323537	10786.25000	-2680.150654	18940.94110	21621.09175
687279655.6823537	10786.50000	-2677.436586	18943.60130	21621.03789
687279655.9323537	10786.75000	-2679.981219	18941.00280	21620.98402
687279656.1823537	10787.00000	-2675.512650	18945.41750	21620.93015
687279656.4323537	10787.25000	-2681.040680	18939.83560	21620.87628
687279656.6823537	10787.50000	-2677.011010	18943.81140	21620.82241
687279656.9323537	10787.75000	-2679.308040	18941.46050	21620.76854
687279657.1823537	10788.00000	-373.718668	21246.99600	21620.71467
687279657.4323537	10788.25000	-2679.741296	18940.91950	21620.66080
687279657.6823537	10788.50000	-2677.496123	18943.11080	21620.60692
687279657.9323537	10788.75000	-2679.801250	18940.75180	21620.55305
687279658.1823537	10789.00000	-2679.464376	18941.03480	21620.49918
687279658.4323537	10789.25000	-2680.034001	18940.41130	21620.44530
687279658.6823537	10789.50000	-2681.155626	18939.23580	21620.39143
687279658.9323537	10789.75000	-2679.479650	18940.85790	21620.33755
687279659.1823537	10790.00000	-2679.385373	18940.89830	21620.28367
687279659.4323537	10790.25000	-2678.416395	18941.81340	21620.22980
687279659.6823537	10790.50000	-2678.519318	18941.65660	21620.17592
687279659.9323537	10790.75000	-2680.984139	18939.13790	21620.12204
687279660.1823537	10791.00000	-2680.777560	18939.29060	21620.06816
687279660.4323537	10791.25000	-2675.794979	18944.21930	21620.01428
687279660.6823537	10791.50000	-2672.954799	18947.00560	21619.96040
687279660.9323537	10791.75000	-2677.521818	18942.38470	21619.90652
687279661.1823537	10792.00000	-2678.864835	18940.98780	21619.85263
687279661.4323537	10792.25000	-2676.296952	18943.50180	21619.79875
687279661.6823537	10792.50000	-2676.140870	18943.60400	21619.74487
687279661.9323537	10792.75000	-2678.930086	18940.76090	21619.69099
687279662.1823537	10793.00000	-2680.501801	18939.13530	21619.63710
687279662.4323537	10793.25000	-2679.329016	18940.25420	21619.58322
687279662.6823537	10793.50000	-2678.428530	18941.10080	21619.52933
687279662.9323537	10793.75000	-2679.999543	18939.47590	21619.47544
687279663.1823537	10794.00000	-2677.221156	18942.20040	21619.42156
687279663.4323537	10794.25000	-2679.837068	18939.53060	21619.36767
687279663.6823537	10794.50000	-2682.389579	18936.92420	21619.31378
687279663.9323537	10794.75000	-2679.658890	18939.60100	21619.25989
687279664.1823537	10795.00000	-2674.803900	18944.40210	21619.20600
687279664.4323537	10795.25000	-2677.770409	18941.38170	21619.15211
687279664.6823537	10795.50000	-2676.484218	18942.61400	21619.09822
687279664.9323537	10795.75000	-2676.596325	18942.44800	21619.04433
687279665.1823537	10796.00000	-2677.331334	18941.65910	21618.99043
687279665.4323537	10796.25000	-2672.464340	18946.47220	21618.93654
687279665.6823537	10796.50000	-2676.798547	18942.08410	21618.88265
687279665.9323537	10796.75000	-2674.404351	18944.42440	21618.82875
687279666.1823537	10797.00000	-2676.959857	18941.81500	21618.77486
687279666.4323537	10797.25000	-2677.377261	18941.34370	21618.72096
687279666.6823537	10797.50000	-2676.669364	18941.99770	21618.66706
687279666.9323537	10797.75000	-2679.615066	18938.99810	21618.61317
687279667.1823537	10798.00000	-2676.839869	18941.71940	21618.55927
687279667.4323537	10798.25000	-2676.017170	18942.48820	21618.50537
687279667.6823537	10798.50000	-2674.150971	18944.30050	21618.45147
687279667.9323537	10798.75000	-2678.159472	18940.23810	21618.39757
687279668.1823537	10799.00000	-2676.017870	18942.32580	21618.34367
687279668.4323537	10799.25000	-2675.682369	18942.60740	21618.28977
687279668.6823537	10799.50000	-2676.063068	18942.17280	21618.23587
687279668.9323537	10799.75000	-2675.095164	18943.08680	21618.18196
687279669.1823537	10800.00000	-2675.194562	18942.93350	21618.12806
687279669.4323537	10800.25000	-2674.350458	18943.72370	21618.07416
687279669.6823537	10800.50000	-2676.681753	18941.33850	21618.02025
687279669.9323537	10800.75000	-2677.348049	18940.61830	21617.96635
687279670.1823537	10801.00000	-2676.022143	18941.89030	21617.91244
687279670.4323537	10801.25000	-2674.519536	18943.33900	21617.85854
687279670.6823537	10801.50000	-2678.846828	18938.95780	21617.80463
687279670.9323537	10801.75000	-2675.363122	18942.38760	21617.75072
687279671.1823537	10802.00000	-2675.860212	18941.83660	21617.69681
687279671.4323537	10802.25000	-2674.015004	18943.62790	21617.64290
687279671.6823537	10802.50000	-2675.086994	18942.50200	21617.58899
687279671.9323537	10802.75000	-2670.901483	18946.63360	21617.53508
687279672.1823537	10803.00000	-2676.051772	18941.42940	21617.48117
687279672.4323537	10803.25000	-2674.235660	18943.19160	21617.42726
687279672.6823537	10803.50000	-2674.399748	18942.97360	21617.37335
687279672.9323537	10803.75000	-2671.782435	18945.53700	21617.31943
687279673.1823537	10804.00000	-2663.695721	18953.56980	21617.26552
687279673.4323537	10804.25000	-2673.030007	18944.18160	21617.21161
687279673.6823537	10804.50000	-2677.439191	18939.71850	21617.15769
687279673.9323537	10804.75000	-2674.495776	18942.60800	21617.10378
687279674.1823537	10805.00000	-2671.512959	18945.53690	21617.04986
687279674.4323537	10805.25000	-2674.186342	18942.80960	21616.99594
687279674.6823537	10805.50000	-2673.002525	18943.93950	21616.94202
687279674.9323537	10805.75000	-2674.897306	18941.99080	21616.88811
687279675.1823537	10806.00000	-2674.142086	18942.69210	21616.83419
687279675.4323537	10806.25000	-2672.476468	18944.30380	21616.78027
687279675.6823537	10806.50000	-2672.574346	18944.15200	21616.72635
687279675.9323537	10806.75000	-2673.630826	18943.04160	21616.67243
687279676.1823537	10807.00000	-2674.467304	18942.15120	21616.61850
687279676.4323537	10807.25000	-2674.201381	18942.36320	21616.56458
687279676.6823537	10807.50000	-2673.529058	18942.98160	21616.51066
687279676.9323537	10807.75000	-2671.495035	18944.96170	21616.45674
687279677.1823537	10808.00000	-2672.795811	18943.60700	21616.40281
687279677.4323537	10808.25000	-2674.006486	18942.34240	21616.34889
687279677.6823537	10808.50000	-2672.068460	18944.22650	21616.29496
687279677.9323537	10808.75000	-2675.089133	18941.15190	21616.24103
687279678.1823537	10809.00000	-2671.525207	18944.66190	21616.18711
687279678.4323537	10809.25000	-2672.204179	18943.92900	21616.13318
687279678.6823537	10809.50000	-2685.122551	18930.95670	21616.07925
687279678.9323537	10809.75000	-2672.342921	18943.68240	21616.02532
687279679.1823537	10810.00000	-2672.104292	18943.86710	21615.97139
687279679.4323537	10810.25000	-2673.073861	18942.84360	21615.91746
687279679.6823537	10810.50000	-2673.841431	18942.02210	21615.86353
687279679.9323537	10810.75000	-2672.031498	18943.77810	21615.80960
687279680.1823537	10811.00000	-2673.439467	18942.31620	21615.75567
687279680.4323537	10811.25000	-2671.076534	18944.62520	21615.70173
687279680.6823537	10811.50000	-2670.547300	18945.10050	21615.64780
687279680.9323537	10811.75000	-2673.496365	18942.09750	21615.59387
687279681.1823537	10812.00000	-2674.351531	18941.18840	21615.53993
687279681.4323537	10812.25000	-2671.036895	18944.44910	21615.48599
687279681.6823537	10812.50000	-2673.807659	18941.62440	21615.43206
687279681.9323537	10812.75000	-2669.292522	18946.08560	21615.37812
687279682.1823537	10813.00000	-2671.105384	18944.21880	21615.32418
687279682.4323537	10813.25000	-2672.715346	18942.55490	21615.27025
687279682.6823537	10813.50000	-2671.691107	18943.52520	21615.21631
687279682.9323537	10813.75000	-2672.188168	18942.97420	21615.16237
687279683.1823537	10814.00000	-2674.320427	18940.78800	21615.10843
687279683.4323537	10814.25000	-2676.371886	18938.68260	21615.05449
687279683.6823537	10814.50000	-2663.619646	18951.38090	21615.00055
687279683.9323537	10814.75000	-2671.359302	18943.58730	21614.94660
687279684.1823537	10815.00000	-2671.358360	18943.53430	21614.89266
687279684.4323537	10815.25000	-2669.563516	18945.27520	21614.83872
687279684.6823537	10815.50000	-2669.295472	18945.48930	21614.78477
687279684.9323537	10815.75000	-2670.766427	18943.96440	21614.73083
687279685.1823537	10816.00000	-2672.173282	18942.50360	21614.67688
687279685.4323537	10816.25000	-2671.651334	18942.97160	21614.62293
687279685.6823537	10816.50000	-2668.443889	18946.12510	21614.56899
687279685.9323537	10816.75000	-2673.048642	18941.46640	21614.51504
687279686.1823537	10817.00000	-2670.755392	18943.70570	21614.46109
687279686.4323537	10817.25000	-2671.594344	18942.81280	21614.40714
687279686.6823537	10817.50000	-2670.012195	18944.34100	21614.35319
687279686.9323537	10817.75000	-2670.586544	18943.71270	21614.29924
687279687.1823537	10818.00000	-2671.696893	18942.54840	21614.24529
687279687.4323537	10818.25000	-2670.978143	18943.21320	21614.19134
687279687.6823537	10818.50000	-2665.247390	18948.89000	21614.13739
687279687.9323537	10818.75000	-2666.592537	18947.49090	21614.08344
687279688.1823537	10819.00000	-2673.087883	18940.94160	21614.02948
687279688.4323537	10819.25000	-2667.041230	18946.93430	21613.97553
687279688.6823537	10819.50000	-2670.698475	18943.22310	21613.92157
687279688.9323537	10819.75000	-2669.247419	18944.62020	21613.86762
687279689.1823537	10820.00000	-2670.272763	18943.54090	21613.81366
687279689.4323537	10820.25000	-2667.747206	18946.01250	21613.75971
687279689.6823537	10820.50000	-2667.635049	18946.07070	21613.70575
687279689.9323537	10820.75000	-2667.621691	18946.03010	21613.65179
687279690.1823537	10821.00000	-2666.609032	18946.98880	21613.59783
687279690.4323537	10821.25000	-2668.455173	18945.08870	21613.54387
687279690.6823537	10821.50000	-2665.813712	18947.67620	21613.48991
687279690.9323537	10821.75000	-2669.460851	18943.97510	21613.43595
687279691.1823537	10822.00000	-2667.153890	18946.22810	21613.38199
687279691.4323537	10822.25000	-2667.547028	18945.78100	21613.32803
687279691.6823537	10822.50000	-2665.388465	18947.88560	21613.27407
687279691.9323537	10822.75000	-2668.006902	18945.21320	21613.22010
687279692.1823537	10823.00000	-2667.896038	18945.27010	21613.16614
687279692.4323537	10823.25000	-2667.071974	18946.04020	21613.11217
687279692.6823537	10823.50000	-2669.106508	18943.95170	21613.05821
687279692.9323537	10823.75000	-2670.360242	18942.64400	21613.00424
