ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
686415635.4323459	10766.25000	-20.975705	11250.78850	11271.76421
686415635.6823459	10766.50000	-20.914986	11250.81390	11271.72889
686415635.9323459	10766.75000	-20.881067	11250.81250	11271.69357
686415636.1823459	10767.00000	-20.862547	11250.79570	11271.65825
686415636.4323459	10767.25000	-20.620125	11251.00280	11271.62292
686415636.6823459	10767.50000	-20.779503	11250.80810	11271.58760
686415636.9323459	10767.75000	-20.758480	11250.79380	11271.55228
686415637.1823459	10768.00000	-20.682056	11250.83490	11271.51696
686415637.4323459	10768.25000	-20.651130	11250.83050	11271.48163
686415637.6823459	10768.50000	-20.628705	11250.81760	11271.44631
686415637.9323459	10768.75000	-20.609378	11250.80160	11271.41098
686415638.1823459	10769.00000	-20.565250	11250.81040	11271.37565
686415638.4323459	10769.25000	-20.552821	11250.78750	11271.34032
686415638.6823459	10769.50000	-20.463491	11250.84150	11271.30499
686415638.9323459	10769.75000	-20.449460	11250.82020	11271.26966
686415639.1823459	10770.00000	-20.420028	11250.81430	11271.23433
686415639.4323459	10770.25000	-20.401396	11250.79760	11271.19900
686415639.6823459	10770.50000	-20.366261	11250.79740	11271.16366
686415639.9323459	10770.75000	-20.286327	11250.84200	11271.12833
686415640.1823459	10771.00000	-20.278791	11250.81420	11271.09299
686415640.4323459	10771.25000	-20.224955	11250.83270	11271.05766
686415640.6823459	10771.50000	-20.203017	11250.81930	11271.02232
686415640.9323459	10771.75000	-20.192679	11250.79430	11270.98698
686415641.1823459	10772.00000	-20.107539	11250.84410	11270.95164
686415641.4323459	10772.25000	-20.144599	11250.77170	11270.91630
686415641.6823459	10772.50000	-20.075258	11250.80570	11270.88096
686415641.9323459	10772.75000	-20.041815	11250.80380	11270.84561
686415642.1823459	10773.00000	-19.996572	11250.81370	11270.81027
686415642.4323459	10773.25000	-19.939828	11250.83510	11270.77493
686415642.6823459	10773.50000	-19.941983	11250.79760	11270.73958
686415642.9323459	10773.75000	-19.910337	11250.79390	11270.70424
686415643.1823459	10774.00000	-19.827090	11250.84180	11270.66889
686415643.4323459	10774.25000	-19.775441	11250.85810	11270.63354
686415643.6823459	10774.50000	-19.783292	11250.81490	11270.59819
686415643.9323459	10774.75000	-19.707042	11250.85580	11270.56284
686415644.1823459	10775.00000	-19.708991	11250.81850	11270.52749
686415644.4323459	10775.25000	-19.679639	11250.81250	11270.49214
686415644.6823459	10775.50000	-19.649286	11250.80750	11270.45679
686415644.9323459	10775.75000	-19.622833	11250.79860	11270.42143
686415645.1823459	10776.00000	-19.574178	11250.81190	11270.38608
686415645.4323459	10776.25000	-19.513023	11250.83770	11270.35072
686415645.6823459	10776.50000	-19.483766	11250.83160	11270.31537
686415645.9323459	10776.75000	-19.463108	11250.81690	11270.28001
686415646.1823459	10777.00000	-19.409449	11250.83520	11270.24465
686415646.4323459	10777.25000	-19.467590	11250.74170	11270.20929
686415646.6823459	10777.50000	-19.362529	11250.81140	11270.17393
686415646.9323459	10777.75000	-19.330467	11250.80810	11270.13857
686415647.1823459	10778.00000	-19.282906	11250.82030	11270.10321
686415647.4323459	10778.25000	-19.231042	11250.83680	11270.06784
686415647.6823459	10778.50000	-19.195079	11250.83740	11270.03248
686415647.9323459	10778.75000	-19.169513	11250.82760	11269.99711
686415648.1823459	10779.00000	-19.137347	11250.82440	11269.96175
686415648.4323459	10779.25000	-19.111579	11250.81480	11269.92638
686415648.6823459	10779.50000	-19.098412	11250.79260	11269.89101
686415648.9323459	10779.75000	-19.062442	11250.79320	11269.85564
686415649.1823459	10780.00000	-19.007472	11250.81280	11269.82027
686415649.4323459	10780.25000	-18.964402	11250.82050	11269.78490
686415649.6823459	10780.50000	-18.919329	11250.83020	11269.74953
686415649.9323459	10780.75000	-18.892657	11250.82150	11269.71416
686415650.1823459	10781.00000	-18.914083	11250.76470	11269.67878
686415650.4323459	10781.25000	-18.849708	11250.79370	11269.64341
686415650.6823459	10781.50000	-18.782231	11250.82580	11269.60803
686415650.9323459	10781.75000	-18.743055	11250.82960	11269.57266
686415651.1823459	10782.00000	-18.727578	11250.80970	11269.53728
686415651.4323459	10782.25000	-18.692999	11250.80890	11269.50190
686415651.6823459	10782.50000	-18.650619	11250.81590	11269.46652
686415651.9323459	10782.75000	-18.630239	11250.80090	11269.43114
686415652.1823459	10783.00000	-18.604057	11250.79170	11269.39576
686415652.4323459	10783.25000	-18.522274	11250.83810	11269.36037
686415652.6823459	10783.50000	-18.514191	11250.81080	11269.32499
686415652.9323459	10783.75000	-18.454606	11250.83500	11269.28961
686415653.1823459	10784.00000	-18.432421	11250.82180	11269.25422
686415653.4323459	10784.25000	-18.368235	11250.85060	11269.21883
686415653.6823459	10784.50000	-18.377948	11250.80550	11269.18345
686415653.9323459	10784.75000	-18.339259	11250.80880	11269.14806
686415654.1823459	10785.00000	-18.292270	11250.82040	11269.11267
686415654.4323459	10785.25000	-18.256581	11250.82070	11269.07728
686415654.6823459	10785.50000	-18.220189	11250.82170	11269.04189
686415654.9323459	10785.75000	-18.184697	11250.82180	11269.00650
686415655.1823459	10786.00000	-18.192005	11250.77910	11268.97110
686415655.4323459	10786.25000	-18.094510	11250.84120	11268.93571
686415655.6823459	10786.50000	-18.078015	11250.82230	11268.90032
686415655.9323459	10786.75000	-18.056520	11250.80840	11268.86492
686415656.1823459	10787.00000	-18.022822	11250.80670	11268.82952
686415656.4323459	10787.25000	-17.994925	11250.79920	11268.79413
686415656.6823459	10787.50000	-17.886326	11250.87240	11268.75873
686415656.9323459	10787.75000	-17.897327	11250.82600	11268.72333
686415657.1823459	10788.00000	-17.850126	11250.83780	11268.68793
686415657.4323459	10788.25000	-17.827224	11250.82530	11268.65252
686415657.6823459	10788.50000	-17.812821	11250.80430	11268.61712
686415657.9323459	10788.75000	-17.763918	11250.81780	11268.58172
686415658.1823459	10789.00000	-17.704213	11250.84210	11268.54631
686415658.4323459	10789.25000	-17.691408	11250.81950	11268.51091
686415658.6823459	10789.50000	-17.667802	11250.80770	11268.47550
686415658.9323459	10789.75000	-17.601694	11250.83840	11268.44009
686415659.1823459	10790.00000	-17.600287	11250.80440	11268.40469
686415659.4323459	10790.25000	-17.554577	11250.81470	11268.36928
686415659.6823459	10790.50000	-17.510767	11250.82310	11268.33387
686415659.9323459	10790.75000	-17.478955	11250.81950	11268.29846
686415660.1823459	10791.00000	-17.471543	11250.79150	11268.26304
686415660.4323459	10791.25000	-17.428230	11250.79940	11268.22763
686415660.6823459	10791.50000	-17.396217	11250.79600	11268.19222
686415660.9323459	10791.75000	-17.346401	11250.81040	11268.15680
686415661.1823459	10792.00000	-17.300986	11250.82040	11268.12139
686415661.4323459	10792.25000	-17.290269	11250.79570	11268.08597
686415661.6823459	10792.50000	-17.230451	11250.82010	11268.05055
686415661.9323459	10792.75000	-17.175832	11250.83930	11268.01513
686415662.1823459	10793.00000	-17.189412	11250.79030	11267.97971
686415662.4323459	10793.25000	-17.116091	11250.82820	11267.94429
686415662.6823459	10793.50000	-17.040570	11250.86830	11267.90887
686415662.9323459	10793.75000	-17.062747	11250.81070	11267.87345
686415663.1823459	10794.00000	-17.057323	11250.78070	11267.83802
686415663.4323459	10794.25000	-17.018799	11250.78380	11267.80260
686415663.6823459	10794.50000	-16.958474	11250.80870	11267.76717
686415663.9323459	10794.75000	-16.896948	11250.83480	11267.73175
686415664.1823459	10795.00000	-16.887621	11250.80870	11267.69632
686415664.4323459	10795.25000	-16.823392	11250.83750	11267.66089
686415664.6823459	10795.50000	-16.792462	11250.83300	11267.62546
686415664.9323459	10795.75000	-16.769533	11250.82050	11267.59003
686415665.1823459	10796.00000	-16.770201	11250.78440	11267.55460
686415665.4323459	10796.25000	-16.714969	11250.80420	11267.51917
686415665.6823459	10796.50000	-16.662036	11250.82170	11267.48374
686415665.9323459	10796.75000	-16.634602	11250.81370	11267.44830
686415666.1823459	10797.00000	-16.611567	11250.80130	11267.41287
686415666.4323459	10797.25000	-16.564430	11250.81300	11267.37743
686415666.6823459	10797.50000	-16.442794	11250.89920	11267.34199
686415666.9323459	10797.75000	-16.513356	11250.79320	11267.30656
686415667.1823459	10798.00000	-16.443117	11250.82800	11267.27112
686415667.4323459	10798.25000	-16.414577	11250.82110	11267.23568
686415667.6823459	10798.50000	-16.402237	11250.79800	11267.20024
686415667.9323459	10798.75000	-16.352994	11250.81180	11267.16479
686415668.1823459	10799.00000	-16.312852	11250.81650	11267.12935
686415668.4323459	10799.25000	-16.240208	11250.85370	11267.09391
686415668.6823459	10799.50000	-16.240464	11250.81800	11267.05846
686415668.9323459	10799.75000	-16.158618	11250.86440	11267.02302
686415669.1823459	10800.00000	-16.178271	11250.80930	11266.98757
686415669.4323459	10800.25000	-16.118024	11250.83410	11266.95212
686415669.6823459	10800.50000	-16.096575	11250.82010	11266.91668
686415669.9323459	10800.75000	-16.043226	11250.83800	11266.88123
686415670.1823459	10801.00000	-15.982976	11250.86280	11266.84578
686415670.4323459	10801.25000	-16.004725	11250.80560	11266.81032
686415670.6823459	10801.50000	-15.966973	11250.80790	11266.77487
686415670.9323459	10801.75000	-15.950420	11250.78900	11266.73942
686415671.1823459	10802.00000	-15.909565	11250.79440	11266.70396
686415671.4323459	10802.25000	-15.839309	11250.82920	11266.66851
686415671.6823459	10802.50000	-15.816854	11250.81620	11266.63305
686415671.9323459	10802.75000	-15.752397	11250.84520	11266.59760
686415672.1823459	10803.00000	-15.760839	11250.80130	11266.56214
686415672.4323459	10803.25000	-15.701080	11250.82560	11266.52668
686415672.6823459	10803.50000	-15.681720	11250.80950	11266.49122
686415672.9323459	10803.75000	-15.626459	11250.82930	11266.45576
686415673.1823459	10804.00000	-15.603398	11250.81690	11266.42030
686415673.4323459	10804.25000	-15.563034	11250.82180	11266.38483
686415673.6823459	10804.50000	-15.506871	11250.84250	11266.34937
686415673.9323459	10804.75000	-15.517706	11250.79620	11266.31391
686415674.1823459	10805.00000	-15.464040	11250.81440	11266.27844
686415674.4323459	10805.25000	-15.414974	11250.82800	11266.24297
686415674.6823459	10805.50000	-15.397807	11250.80970	11266.20751
686415674.9323459	10805.75000	-15.350238	11250.82180	11266.17204
686415675.1823459	10806.00000	-15.283269	11250.85330	11266.13657
686415675.4323459	10806.25000	-15.287899	11250.81320	11266.10110
686415675.6823459	10806.50000	-15.218827	11250.84680	11266.06563
686415675.9323459	10806.75000	-15.191355	11250.83880	11266.03015
686415676.1823459	10807.00000	-15.204682	11250.79000	11265.99468
686415676.4323459	10807.25000	-15.140307	11250.81890	11265.95921
686415676.6823459	10807.50000	-15.082532	11250.84120	11265.92373
686415676.9323459	10807.75000	-15.077556	11250.81070	11265.88826
686415677.1823459	10808.00000	-15.011379	11250.84140	11265.85278
686415677.4323459	10808.25000	-15.013701	11250.80360	11265.81730
686415677.6823459	10808.50000	-14.947522	11250.83430	11265.78182
686415677.9323459	10808.75000	-14.953942	11250.79240	11265.74634
686415678.1823459	10809.00000	-14.858061	11250.85280	11265.71086
686415678.4323459	10809.25000	-14.683280	11250.99210	11265.67538
686415678.6823459	10809.50000	-14.817496	11250.82240	11265.63990
686415678.9323459	10809.75000	-14.779613	11250.82480	11265.60441
686415679.1823459	10810.00000	-14.790228	11250.77870	11265.56893
686415679.4323459	10810.25000	-14.700343	11250.83310	11265.53344
686415679.6823459	10810.50000	-14.690956	11250.80700	11265.49796
686415679.9323459	10810.75000	-14.610368	11250.85210	11265.46247
686415680.1823459	10811.00000	-14.627080	11250.79990	11265.42698
686415680.4323459	10811.25000	-14.550691	11250.84080	11265.39149
686415680.6823459	10811.50000	-14.538900	11250.81710	11265.35600
686415680.9323459	10811.75000	-14.492808	11250.82770	11265.32051
686415681.1823459	10812.00000	-14.439416	11250.84560	11265.28502
686415681.4323459	10812.25000	-14.432923	11250.81660	11265.24952
686415681.6823459	10812.50000	-14.402129	11250.81190	11265.21403
686415681.9323459	10812.75000	-14.420233	11250.75830	11265.17853
686415682.1823459	10813.00000	-14.305138	11250.83790	11265.14304
686415682.4323459	10813.25000	-14.324640	11250.78290	11265.10754
686415682.6823459	10813.50000	-14.270842	11250.80120	11265.07204
686415682.9323459	10813.75000	-14.218643	11250.81790	11265.03654
686415683.1823459	10814.00000	-14.158243	11250.84280	11265.00104
686415683.4323459	10814.25000	-14.148742	11250.81680	11264.96554
686415683.6823459	10814.50000	-14.139040	11250.79100	11264.93004
686415683.9323459	10814.75000	-14.057438	11250.83710	11264.89454
686415684.1823459	10815.00000	-14.048734	11250.81030	11264.85903
686415684.4323459	10815.25000	-14.013729	11250.80980	11264.82353
686415684.6823459	10815.50000	-13.975823	11250.81220	11264.78802
686415684.9323459	10815.75000	-13.924017	11250.82850	11264.75252
686415685.1823459	10816.00000	-13.889009	11250.82800	11264.71701
686415685.4323459	10816.25000	-13.887401	11250.79410	11264.68150
686415685.6823459	10816.50000	-13.845791	11250.80020	11264.64599
686415685.9323459	10816.75000	-13.804980	11250.80550	11264.61048
686415686.1823459	10817.00000	-13.766969	11250.80800	11264.57497
686415686.4323459	10817.25000	-13.731457	11250.80800	11264.53946
686415686.6823459	10817.50000	-13.697343	11250.80660	11264.50394
686415686.9323459	10817.75000	-13.436529	11251.03190	11264.46843
686415687.1823459	10818.00000	-13.590214	11250.84270	11264.43291
686415687.4323459	10818.25000	-13.593398	11250.80400	11264.39740
686415687.6823459	10818.50000	-13.530080	11250.83180	11264.36188
686415687.9323459	10818.75000	-13.498262	11250.82810	11264.32636
686415688.1823459	10819.00000	-13.500743	11250.79010	11264.29084
686415688.4323459	10819.25000	-13.450123	11250.80520	11264.25532
686415688.6823459	10819.50000	-13.411802	11250.80800	11264.21980
686415688.9323459	10819.75000	-13.365680	11250.81860	11264.18428
686415689.1823459	10820.00000	-13.353457	11250.79530	11264.14876
686415689.4323459	10820.25000	-13.299134	11250.81410	11264.11323
686415689.6823459	10820.50000	-13.293709	11250.78400	11264.07771
686415689.9323459	10820.75000	-13.217283	11250.82490	11264.04218
686415690.1823459	10821.00000	-13.220556	11250.78610	11264.00666
686415690.4323459	10821.25000	-13.173428	11250.79770	11263.97113
686415690.6823459	10821.50000	-13.093600	11250.84200	11263.93560
686415690.9323459	10821.75000	-13.115370	11250.78470	11263.90007
686415691.1823459	10822.00000	-13.035340	11250.82920	11263.86454
686415691.4323459	10822.25000	-13.014408	11250.81460	11263.82901
686415691.6823459	10822.50000	-12.975876	11250.81760	11263.79348
686415691.9323459	10822.75000	-12.912543	11250.84540	11263.75794
686415692.1823459	10823.00000	-12.917208	11250.80520	11263.72241
686415692.4323459	10823.25000	-12.891273	11250.79560	11263.68687
686415692.6823459	10823.50000	-12.832037	11250.81930	11263.65134
686415692.9323459	10823.75000	-12.798999	11250.81680	11263.61580
686415693.1823459	10824.00000	-12.785861	11250.79440	11263.58026
686415693.4323459	10824.25000	-12.747823	11250.79690	11263.54472
686415693.6823459	10824.50000	-12.718682	11250.79050	11263.50918
686415693.9323459	10824.75000	-12.629741	11250.84390	11263.47364
686415694.1823459	10825.00000	-12.613699	11250.82440	11263.43810
686415694.4323459	10825.25000	-12.589356	11250.81320	11263.40256
686415694.6823459	10825.50000	-12.552513	11250.81450	11263.36701
686415694.9323459	10825.75000	-12.490268	11250.84120	11263.33147
686415695.1823459	10826.00000	-12.490121	11250.80580	11263.29592
686415695.4323459	10826.25000	-12.440975	11250.81940	11263.26037
686415695.6823459	10826.50000	-12.402127	11250.82270	11263.22483
686415695.9323459	10826.75000	-12.336279	11250.85300	11263.18928
686415696.1823459	10827.00000	-12.311429	11250.84230	11263.15373
686415696.4323459	10827.25000	-12.279278	11250.83890	11263.11818
686415696.6823459	10827.50000	-12.246827	11250.83580	11263.08263
686415696.9323459	10827.75000	-12.243675	11250.80340	11263.04707
686415697.1823459	10828.00000	-12.208121	11250.80340	11263.01152
686415697.4323459	10828.25000	-12.185567	11250.79040	11262.97597
686415697.6823459	10828.50000	-12.103611	11250.83680	11262.94041
686415697.9323459	10828.75000	-12.062156	11250.84270	11262.90486
686415698.1823459	10829.00000	-12.084298	11250.78500	11262.86930
686415698.4323459	10829.25000	-12.022940	11250.81080	11262.83374
686415698.6823459	10829.50000	-11.969481	11250.82870	11262.79818
686415698.9323459	10829.75000	-11.938021	11250.82460	11262.76262
686415699.1823459	10830.00000	-11.888560	11250.83850	11262.72706
686415699.4323459	10830.25000	-11.849698	11250.84180	11262.69150
686415699.6823459	10830.50000	-11.857534	11250.79840	11262.65593
686415699.9323459	10830.75000	-11.829671	11250.79070	11262.62037
686415700.1823459	10831.00000	-11.779806	11250.80500	11262.58481
686415700.4323459	10831.25000	-11.733041	11250.81620	11262.54924
686415700.6823459	10831.50000	-11.697273	11250.81640	11262.51367
686415700.9323459	10831.75000	-11.664106	11250.81400	11262.47811
686415701.1823459	10832.00000	-11.654237	11250.78830	11262.44254
686415701.4323459	10832.25000	-11.606967	11250.80000	11262.40697
686415701.6823459	10832.50000	-11.600997	11250.77040	11262.37140
686415701.9323459	10832.75000	-11.521824	11250.81400	11262.33582
686415702.1823459	10833.00000	-11.465752	11250.83450	11262.30025
686415702.4323459	10833.25000	-11.439979	11250.82470	11262.26468
686415702.6823459	10833.50000	-11.428805	11250.80030	11262.22910
686415702.9323459	10833.75000	-11.358529	11250.83500	11262.19353
686415703.1823459	10834.00000	-11.312753	11250.84520	11262.15795
686415703.4323459	10834.25000	-11.306376	11250.81600	11262.12238
686415703.6823459	10834.50000	-11.280798	11250.80600	11262.08680
686415703.9323459	10834.75000	-11.245819	11250.80540	11262.05122
686415704.1823459	10835.00000	-11.219638	11250.79600	11262.01564
686415704.4323459	10835.25000	-11.177257	11250.80280	11261.98006
686415704.6823459	10835.50000	-11.134275	11250.81020	11261.94448
686415704.9323459	10835.75000	-11.107992	11250.80090	11261.90889
686415705.1823459	10836.00000	-11.069608	11250.80370	11261.87331
686415705.4323459	10836.25000	-11.062423	11250.77530	11261.83772
686415705.6823459	10836.50000	-10.985537	11250.81660	11261.80214
686415705.9323459	10836.75000	-10.951651	11250.81490	11261.76655
686415706.1823459	10837.00000	-10.917863	11250.81310	11261.73096
686415706.4323459	10837.25000	-10.863774	11250.83160	11261.69537
686415706.6823459	10837.50000	-10.840685	11250.81910	11261.65978
686415706.9323459	10837.75000	-10.821193	11250.80300	11261.62419
686415707.1823459	10838.00000	-10.687303	11250.90130	11261.58860
686415707.4323459	10838.25000	-10.736310	11250.81670	11261.55301
686415707.6823459	10838.50000	-10.710116	11250.80730	11261.51742
686415707.9323459	10838.75000	-10.650722	11250.83110	11261.48182
686415708.1823459	10839.00000	-10.632127	11250.81410	11261.44623
686415708.4323459	10839.25000	-10.594030	11250.81660	11261.41063
686415708.6823459	10839.50000	-10.575332	11250.79970	11261.37503
686415708.9323459	10839.75000	-10.509235	11250.83020	11261.33943
686415709.1823459	10840.00000	-10.499335	11250.80450	11261.30384
686415709.4323459	10840.25000	-10.451535	11250.81670	11261.26824
686415709.6823459	10840.50000	-10.403334	11250.82930	11261.23263
686415709.9323459	10840.75000	-10.399932	11250.79710	11261.19703
686415710.1823459	10841.00000	-10.315329	11250.84610	11261.16143
686415710.4323459	10841.25000	-10.316125	11250.80970	11261.12583
686415710.6823459	10841.50000	-10.293520	11250.79670	11261.09022
686415710.9323459	10841.75000	-10.244414	11250.81020	11261.05461
686415711.1823459	10842.00000	-10.227507	11250.79150	11261.01901
686415711.4323459	10842.25000	-10.156599	11250.82680	11260.98340
686415711.6823459	10842.50000	-10.150991	11250.79680	11260.94779
686415711.9323459	10842.75000	-10.102781	11250.80940	11260.91218
686415712.1823459	10843.00000	-10.088571	11250.78800	11260.87657
686415712.4323459	10843.25000	-10.018659	11250.82230	11260.84096
686415712.6823459	10843.50000	-10.000646	11250.80470	11260.80535
686415712.9323459	10843.75000	-9.964334	11250.80540	11260.76973
686415713.1823459	10844.00000	-9.921518	11250.81260	11260.73412
686415713.4323459	10844.25000	-9.871804	11250.82670	11260.69850
686415713.6823459	10844.50000	-9.859487	11250.80340	11260.66289
686415713.9323459	10844.75000	-9.832770	11250.79450	11260.62727
686415714.1823459	10845.00000	-9.767551	11250.82410	11260.59165
686415714.4323459	10845.25000	-9.714433	11250.84160	11260.55603
686415714.6823459	10845.50000	-9.681612	11250.83880	11260.52041
686415714.9323459	10845.75000	-9.675591	11250.80920	11260.48479
686415715.1823459	10846.00000	-9.643070	11250.80610	11260.44917
686415715.4323459	10846.25000	-9.610746	11250.80280	11260.41355
686415715.6823459	10846.50000	-9.564022	11250.81390	11260.37792
686415715.9323459	10846.75000	-9.544697	11250.79760	11260.34230
686415716.1823459	10847.00000	-9.495471	11250.81120	11260.30667
686415716.4323459	10847.25000	-9.434044	11250.83700	11260.27104
686415716.6823459	10847.50000	-9.403116	11250.83230	11260.23542
686415716.9323459	10847.75000	-9.406289	11250.79350	11260.19979
686415717.1823459	10848.00000	-9.160258	11251.00390	11260.16416
686415717.4323459	10848.25000	-9.312827	11250.81570	11260.12853
686415717.6823459	10848.50000	-9.252396	11250.84050	11260.09290
686415717.9323459	10848.75000	-9.231663	11250.82560	11260.05726
686415718.1823459	10849.00000	-9.223430	11250.79820	11260.02163
686415718.4323459	10849.25000	-9.177395	11250.80860	11259.98599
686415718.6823459	10849.50000	-8.932460	11251.01790	11259.95036
686415718.9323459	10849.75000	-9.105123	11250.80960	11259.91472
686415719.1823459	10850.00000	-9.090886	11250.78820	11259.87909
686415719.4323459	10850.25000	-9.034747	11250.80870	11259.84345
686415719.6823459	10850.50000	-8.954409	11250.85340	11259.80781
686415719.9323459	10850.75000	-8.941969	11250.83020	11259.77217
686415720.1823459	10851.00000	-8.896327	11250.84020	11259.73653
686415720.4323459	10851.25000	-8.895985	11250.80490	11259.70089
686415720.6823459	10851.50000	-8.821742	11250.84350	11259.66524
686415720.9323459	10851.75000	-8.770498	11250.85910	11259.62960
686415721.1823459	10852.00000	-8.769153	11250.82480	11259.59395
686415721.4323459	10852.25000	-8.745807	11250.81250	11259.55831
686415721.6823459	10852.50000	-8.727960	11250.79470	11259.52266
686415721.9323459	10852.75000	-8.646312	11250.84070	11259.48701
686415722.1823459	10853.00000	-8.661864	11250.78950	11259.45136
686415722.4323459	10853.25000	-8.602615	11250.81310	11259.41571
686415722.6823459	10853.50000	-8.598464	11250.78160	11259.38006
686415722.9323459	10853.75000	-8.528012	11250.81640	11259.34441
686415723.1823459	10854.00000	-8.504859	11250.80390	11259.30876
686415723.4323459	10854.25000	-8.434806	11250.83830	11259.27311
686415723.6823459	10854.50000	-8.417252	11250.82020	11259.23745
686415723.9323459	10854.75000	-8.385796	11250.81600	11259.20180
686415724.1823459	10855.00000	-8.341340	11250.82480	11259.16614
686415724.4323459	10855.25000	-8.306982	11250.82350	11259.13048
686415724.6823459	10855.50000	-8.248624	11250.84620	11259.09482
686415724.9323459	10855.75000	-8.254465	11250.80470	11259.05916
686415725.1823459	10856.00000	-8.216405	11250.80710	11259.02350
686415725.4323459	10856.25000	-8.177544	11250.81030	11258.98784
686415725.6823459	10856.50000	-8.126381	11250.82580	11258.95218
686415725.9323459	10856.75000	-8.143618	11250.77290	11258.91652
686415726.1823459	10857.00000	-8.073755	11250.80710	11258.88085
686415726.4323459	10857.25000	-8.037089	11250.80810	11258.84519
686415726.6823459	10857.50000	-7.980724	11250.82880	11258.80952
686415726.9323459	10857.75000	-7.980657	11250.79320	11258.77386
686415727.1823459	10858.00000	-7.908989	11250.82920	11258.73819
686415727.4323459	10858.25000	-7.927620	11250.77490	11258.70252
686415727.6823459	10858.50000	-7.856951	11250.80990	11258.66685
686415727.9323459	10858.75000	-7.813479	11250.81770	11258.63118
686415728.1823459	10859.00000	-7.783508	11250.81200	11258.59551
686415728.4323459	10859.25000	-7.756235	11250.80360	11258.55984
686415728.6823459	10859.50000	-7.717862	11250.80630	11258.52416
686415728.9323459	10859.75000	-7.655287	11250.83320	11258.48849
686415729.1823459	10860.00000	-7.633312	11250.81950	11258.45281
686415729.4323459	10860.25000	-7.587635	11250.82950	11258.41714
686415729.6823459	10860.50000	-7.579958	11250.80150	11258.38146
686415729.9323459	10860.75000	-7.537180	11250.80860	11258.34578
686415730.1823459	10861.00000	-7.514302	11250.79580	11258.31010
686415730.4323459	10861.25000	-7.471621	11250.80280	11258.27442
686415730.6823459	10861.50000	-7.418539	11250.82020	11258.23874
686415730.9323459	10861.75000	-7.384858	11250.81820	11258.20306
686415731.1823459	10862.00000	-7.356075	11250.81130	11258.16737
686415731.4323459	10862.25000	-7.302091	11250.82960	11258.13169
686415731.6823459	10862.50000	-7.304806	11250.79120	11258.09601
686415731.9323459	10862.75000	-7.309820	11250.75050	11258.06032
686415732.1823459	10863.00000	-7.212532	11250.81210	11258.02463
686415732.4323459	10863.25000	-7.223045	11250.76590	11257.98895
686415732.6823459	10863.50000	-7.144456	11250.80880	11257.95326
686415732.9323459	10863.75000	-7.098667	11250.81890	11257.91757
686415733.1823459	10864.00000	-7.070676	11250.81120	11257.88188
686415733.4323459	10864.25000	-7.025084	11250.82110	11257.84618
686415733.6823459	10864.50000	-6.975792	11250.83470	11257.81049
686415733.9323459	10864.75000	-6.960899	11250.81390	11257.77480
686415734.1823459	10865.00000	-6.908403	11250.83070	11257.73910
686415734.4323459	10865.25000	-6.909109	11250.79430	11257.70341
686415734.6823459	10865.50000	-6.850712	11250.81700	11257.66771
686415734.9323459	10865.75000	-6.843014	11250.78900	11257.63201
686415735.1823459	10866.00000	-6.752515	11250.84380	11257.59632
686415735.4323459	10866.25000	-6.738817	11250.82180	11257.56062
686415735.6823459	10866.50000	-6.702716	11250.82220	11257.52492
686415735.9323459	10866.75000	-6.683515	11250.80570	11257.48922
686415736.1823459	10867.00000	-6.606114	11250.84740	11257.45351
686415736.4323459	10867.25000	-6.570910	11250.84690	11257.41781
686415736.6823459	10867.50000	-6.554107	11250.82800	11257.38211
686415736.9323459	10867.75000	-6.533101	11250.81330	11257.34640
686415737.1823459	10868.00000	-6.511196	11250.79950	11257.31070
686415737.4323459	10868.25000	-6.243989	11251.03100	11257.27499
686415737.6823459	10868.50000	-6.419881	11250.81940	11257.23928
686415737.9323459	10868.75000	-6.410773	11250.79280	11257.20357
686415738.1823459	10869.00000	-6.381562	11250.78630	11257.16786
686415738.4323459	10869.25000	-6.351752	11250.78040	11257.13215
686415738.6823459	10869.50000	-6.290740	11250.80570	11257.09644
686415738.9323459	10869.75000	-6.222928	11250.83780	11257.06073
686415739.1823459	10870.00000	-6.214813	11250.81020	11257.02501
686415739.4323459	10870.25000	-6.179099	11250.81020	11256.98930
686415739.6823459	10870.50000	-6.143684	11250.80990	11256.95358
686415739.9323459	10870.75000	-6.102668	11250.81520	11256.91787
686415740.1823459	10871.00000	-6.072750	11250.80940	11256.88215
686415740.4323459	10871.25000	-6.011832	11250.83460	11256.84643
686415740.6823459	10871.50000	-5.997513	11250.81320	11256.81071
686415740.9323459	10871.75000	-5.963393	11250.81160	11256.77499
686415741.1823459	10872.00000	-5.883971	11250.85530	11256.73927
686415741.4323459	10872.25000	-5.866650	11250.83690	11256.70355
686415741.6823459	10872.50000	-5.870026	11250.79780	11256.66783
686415741.9323459	10872.75000	-5.811402	11250.82070	11256.63210
686415742.1823459	10873.00000	-5.752277	11250.84410	11256.59638
686415742.4323459	10873.25000	-5.743551	11250.81710	11256.56065
686415742.6823459	10873.50000	-5.712924	11250.81200	11256.52492
686415742.9323459	10873.75000	-5.675797	11250.81340	11256.48920
686415743.1823459	10874.00000	-5.621068	11250.83240	11256.45347
686415743.4323459	10874.25000	-5.629338	11250.78840	11256.41774
686415743.6823459	10874.50000	-5.574708	11250.80730	11256.38201
686415743.9323459	10874.75000	-5.511776	11250.83450	11256.34628
