year	day	hr	v
2021	276	21	3.7260e+02
2021	276	21	3.6874e+02
2021	276	22	3.6873e+02
2021	276	22	3.6606e+02
2021	276	22	3.6031e+02
2021	276	22	3.6501e+02
2021	276	22	3.5564e+02
2021	276	23	3.6847e+02
2021	276	23	3.6710e+02
2021	276	23	3.6938e+02
2021	276	23	3.6685e+02
2021	276	23	3.6932e+02
2021	277	0	3.6579e+02
2021	277	0	3.6789e+02
2021	277	0	3.6089e+02
2021	277	0	3.6011e+02
2021	277	0	3.6464e+02
2021	277	1	3.6071e+02
2021	277	1	3.5777e+02
2021	277	1	3.5802e+02
2021	277	1	3.5542e+02
2021	277	1	3.5903e+02
2021	277	2	3.5785e+02
2021	277	2	3.5767e+02
2021	277	2	3.5536e+02
2021	277	2	3.5682e+02
2021	277	2	3.5226e+02
2021	277	3	3.5303e+02
2021	277	3	3.5221e+02
2021	277	3	3.5138e+02
2021	277	3	3.5888e+02
2021	277	3	3.5951e+02
2021	277	4	3.5451e+02
2021	277	4	3.5746e+02
2021	277	4	3.5504e+02
2021	277	4	3.5961e+02
2021	277	4	3.6379e+02
2021	277	5	3.5669e+02
2021	277	5	3.5747e+02
2021	277	5	3.5660e+02
2021	277	5	3.5823e+02
2021	277	5	3.5436e+02
2021	277	6	3.5530e+02
2021	277	6	3.5285e+02
2021	277	6	3.5040e+02
2021	277	6	3.5251e+02
2021	277	6	3.5452e+02
2021	277	7	3.4770e+02
2021	277	7	3.4698e+02
2021	277	7	3.5155e+02
2021	277	7	3.5188e+02
2021	277	8	3.4787e+02
2021	277	8	3.4534e+02
2021	277	8	3.4465e+02
2021	277	8	3.4535e+02
2021	277	8	3.4353e+02
2021	277	9	3.3904e+02
2021	277	9	3.4272e+02
2021	277	9	3.4500e+02
2021	277	9	3.4396e+02
2021	277	9	3.4794e+02
2021	277	10	3.4661e+02
2021	277	10	3.4654e+02
2021	277	10	3.4705e+02
2021	277	10	3.4778e+02
2021	277	10	3.4891e+02
2021	277	11	3.4696e+02
2021	277	11	3.4790e+02
2021	277	11	3.5061e+02
2021	277	11	3.4776e+02
2021	277	11	3.4869e+02
2021	277	12	3.4518e+02
2021	277	12	3.4510e+02
2021	277	12	3.3993e+02
2021	277	12	3.4038e+02
2021	277	12	3.4214e+02
2021	277	13	3.4089e+02
2021	277	13	3.4031e+02
2021	277	13	3.4100e+02
2021	277	13	3.3731e+02
2021	277	13	3.3640e+02
2021	277	14	3.3437e+02
2021	277	14	3.3401e+02
2021	277	14	3.3284e+02
2021	277	14	3.3262e+02
2021	277	14	3.3466e+02
2021	277	15	3.3107e+02
2021	277	15	3.2589e+02
2021	277	15	3.2743e+02
2021	277	15	3.3091e+02
2021	277	15	3.2611e+02
2021	277	16	3.2833e+02
2021	277	16	3.2990e+02
2021	277	16	3.2934e+02
2021	277	16	3.3348e+02
2021	277	16	3.3083e+02
2021	277	17	3.3170e+02
2021	277	17	3.3336e+02
2021	277	17	3.3013e+02
2021	277	17	3.3057e+02
2021	277	17	3.3022e+02
2021	277	18	3.2613e+02
2021	277	18	3.2138e+02
2021	277	18	3.2923e+02
2021	277	18	3.2792e+02
2021	277	18	3.2726e+02
2021	277	19	3.2811e+02
2021	277	19	3.2410e+02
2021	277	19	3.1477e+02
2021	277	19	3.1797e+02
2021	277	19	3.1677e+02
2021	277	20	3.1676e+02
2021	277	20	3.1656e+02
2021	277	20	3.2047e+02
2021	277	20	3.1216e+02
2021	277	20	3.2734e+02
2021	277	21	3.2787e+02
2021	277	21	3.2878e+02
2021	277	21	3.1670e+02
2021	277	21	3.0993e+02
2021	277	21	3.1479e+02
2021	277	22	3.1981e+02
2021	277	22	3.1372e+02
2021	277	22	3.1571e+02
2021	277	22	3.1938e+02
2021	277	23	3.2029e+02
2021	277	23	3.1952e+02
2021	277	23	3.2066e+02
2021	277	23	3.1797e+02
2021	277	23	3.2073e+02
2021	278	0	3.1425e+02
2021	278	0	3.1444e+02
2021	278	0	3.1245e+02
2021	278	0	3.0976e+02
2021	278	0	3.1147e+02
2021	278	1	3.1330e+02
2021	278	1	3.1962e+02
2021	278	1	3.1867e+02
2021	278	1	3.1617e+02
2021	278	1	3.1383e+02
2021	278	2	3.1496e+02
2021	278	2	3.0760e+02
2021	278	2	3.0505e+02
2021	278	2	3.0632e+02
2021	278	2	3.0697e+02
2021	278	3	3.0372e+02
2021	278	3	3.0336e+02
2021	278	3	3.0726e+02
2021	278	3	3.0551e+02
2021	278	3	3.0655e+02
2021	278	4	3.0706e+02
2021	278	4	3.0205e+02
2021	278	4	3.0472e+02
2021	278	4	3.0577e+02
2021	278	4	3.0446e+02
2021	278	5	3.0036e+02
2021	278	5	3.0186e+02
2021	278	5	2.9969e+02
2021	278	5	2.9185e+02
2021	278	5	2.9071e+02
2021	278	6	2.8969e+02
2021	278	6	2.9489e+02
2021	278	6	2.9368e+02
2021	278	6	2.9208e+02
2021	278	6	2.8983e+02
2021	278	7	2.8870e+02
2021	278	7	2.8913e+02
2021	278	7	2.8711e+02
2021	278	7	2.8804e+02
2021	278	7	2.8840e+02
2021	278	8	2.8556e+02
2021	278	8	2.8581e+02
2021	278	8	2.8472e+02
2021	278	8	2.8708e+02
2021	278	8	2.8540e+02
2021	278	9	2.8353e+02
2021	278	9	2.8497e+02
2021	278	9	2.8528e+02
2021	278	9	2.8199e+02
2021	278	9	2.8427e+02
2021	278	10	2.8355e+02
2021	278	10	2.8623e+02
2021	278	10	2.8300e+02
2021	278	10	2.8544e+02
2021	278	10	2.8480e+02
2021	278	11	2.8493e+02
2021	278	11	2.8511e+02
2021	278	11	2.8541e+02
2021	278	11	2.8626e+02
2021	278	11	2.8794e+02
2021	278	12	2.8587e+02
2021	278	12	2.8613e+02
2021	278	12	2.8544e+02
2021	278	12	2.8707e+02
2021	278	12	2.8641e+02
2021	278	13	2.8567e+02
2021	278	13	2.8811e+02
2021	278	13	3.0925e+02
2021	278	13	3.0473e+02
2021	278	13	3.0416e+02
2021	278	14	3.0591e+02
2021	278	14	3.0447e+02
2021	278	14	3.0275e+02
2021	278	14	3.0233e+02
2021	278	15	3.0108e+02
2021	278	15	3.0200e+02
2021	278	15	3.0712e+02
2021	278	15	3.0542e+02
2021	278	15	3.0656e+02
2021	278	16	3.0972e+02
2021	278	16	3.0615e+02
2021	278	16	3.0048e+02
2021	278	16	3.0547e+02
2021	278	16	2.9961e+02
2021	278	17	2.9955e+02
2021	278	17	2.9919e+02
2021	278	17	2.9744e+02
2021	278	17	2.9028e+02
2021	278	17	2.9488e+02
2021	278	18	2.9608e+02
2021	278	18	2.9600e+02
2021	278	18	2.9639e+02
2021	278	18	2.9952e+02
2021	278	18	2.9396e+02
2021	278	19	2.9351e+02
2021	278	19	2.9432e+02
2021	278	19	2.9259e+02
2021	278	19	2.9274e+02
2021	278	19	2.9000e+02
2021	278	20	2.9234e+02
2021	278	20	2.9392e+02
2021	278	20	2.9267e+02
2021	278	20	2.9621e+02
2021	278	20	3.0227e+02
2021	278	21	3.0235e+02
2021	278	21	3.0252e+02
2021	278	21	3.0249e+02
2021	278	21	3.0089e+02
2021	278	21	3.0323e+02
2021	278	22	3.0040e+02
2021	278	22	3.0041e+02
2021	278	22	3.0602e+02
2021	278	22	3.0451e+02
2021	278	22	3.0283e+02
2021	278	23	3.0309e+02
2021	278	23	3.0379e+02
2021	278	23	3.0274e+02
2021	278	23	3.0024e+02
2021	278	23	3.0276e+02
2021	279	0	3.0244e+02
2021	279	0	3.0275e+02
2021	279	0	2.9939e+02
2021	279	0	3.0231e+02
2021	279	0	3.0406e+02
2021	279	1	3.0348e+02
2021	279	1	3.0346e+02
2021	279	1	3.0259e+02
2021	279	1	3.0289e+02
2021	279	1	3.0235e+02
2021	279	2	3.0348e+02
2021	279	2	3.0340e+02
2021	279	2	3.1775e+02
2021	279	2	3.2039e+02
2021	279	2	3.2101e+02
2021	279	3	3.1947e+02
2021	279	3	3.1761e+02
2021	279	3	3.1579e+02
2021	279	3	3.1959e+02
2021	279	3	3.1876e+02
2021	279	4	3.1863e+02
2021	279	4	3.1957e+02
2021	279	4	3.1879e+02
2021	279	4	3.1938e+02
2021	279	4	3.1631e+02
2021	279	5	3.1841e+02
2021	279	5	3.1848e+02
2021	279	5	3.1676e+02
2021	279	5	3.1804e+02
2021	279	6	3.2040e+02
2021	279	6	3.1646e+02
2021	279	6	3.2025e+02
2021	279	6	3.3373e+02
2021	279	6	3.2711e+02
2021	279	7	3.2952e+02
2021	279	7	3.2829e+02
2021	279	7	3.2586e+02
2021	279	7	3.2567e+02
2021	279	7	3.2047e+02
2021	279	8	3.2067e+02
2021	279	8	3.1457e+02
2021	279	8	3.1309e+02
2021	279	8	3.1291e+02
2021	279	8	3.1649e+02
2021	279	9	3.2249e+02
2021	279	9	3.2742e+02
2021	279	9	3.2429e+02
2021	279	9	3.2334e+02
2021	279	9	3.2346e+02
2021	279	10	3.2699e+02
2021	279	10	3.2786e+02
2021	279	10	3.2540e+02
2021	279	10	3.2820e+02
2021	279	10	3.3027e+02
2021	279	11	3.2892e+02
2021	279	11	3.2935e+02
2021	279	11	3.3089e+02
2021	279	11	3.2993e+02
2021	279	11	3.2611e+02
2021	279	12	3.2708e+02
2021	279	12	3.2670e+02
2021	279	12	3.2414e+02
2021	279	12	3.2730e+02
2021	279	12	3.2429e+02
2021	279	13	3.2102e+02
2021	279	13	3.2337e+02
2021	279	13	3.2312e+02
2021	279	13	3.2295e+02
2021	279	13	3.2471e+02
2021	279	14	3.2238e+02
2021	279	14	3.2448e+02
2021	279	14	3.2237e+02
2021	279	14	3.2542e+02
2021	279	14	3.2254e+02
2021	279	15	3.2219e+02
2021	279	15	3.2786e+02
2021	279	15	3.2820e+02
2021	279	15	3.2165e+02
2021	279	15	3.2056e+02
2021	279	16	3.1708e+02
2021	279	16	3.2411e+02
2021	279	16	3.1991e+02
2021	279	16	3.1836e+02
2021	279	16	3.2248e+02
2021	279	17	3.2017e+02
2021	279	17	3.1550e+02
2021	279	17	3.1590e+02
2021	279	17	3.2639e+02
2021	279	17	3.2753e+02
2021	279	18	3.2002e+02
2021	279	18	3.1756e+02
2021	279	18	3.2036e+02
2021	279	18	3.1789e+02
2021	279	18	3.2160e+02
2021	279	19	3.1877e+02
2021	279	19	3.1566e+02
2021	279	19	3.1239e+02
2021	279	19	3.1138e+02
2021	279	19	3.1313e+02
2021	279	20	3.1145e+02
2021	279	20	3.1494e+02
2021	279	20	3.1502e+02
2021	279	20	3.1091e+02
2021	279	21	3.1693e+02
2021	279	21	3.1663e+02
2021	279	21	3.1405e+02
2021	279	21	3.1378e+02
2021	279	21	3.0851e+02
2021	279	22	3.0740e+02
2021	279	22	3.0588e+02
2021	279	22	3.0453e+02
2021	279	22	3.0448e+02
2021	279	22	3.0166e+02
2021	279	23	2.9774e+02
2021	279	23	2.9737e+02
2021	279	23	2.9757e+02
2021	279	23	2.9760e+02
2021	279	23	2.9630e+02
2021	280	0	2.9741e+02
2021	280	0	2.9922e+02
2021	280	0	2.9978e+02
2021	280	0	2.9903e+02
2021	280	0	2.9924e+02
2021	280	1	2.9843e+02
2021	280	1	2.9668e+02
2021	280	1	2.9765e+02
2021	280	1	2.9800e+02
2021	280	1	3.0375e+02
2021	280	2	2.9935e+02
2021	280	2	2.9390e+02
2021	280	2	2.9857e+02
2021	280	2	2.9432e+02
2021	280	2	2.8624e+02
2021	280	3	2.9081e+02
2021	280	3	2.9187e+02
2021	280	3	2.9880e+02
2021	280	3	2.9400e+02
2021	280	3	3.0447e+02
2021	280	4	3.1142e+02
2021	280	4	3.0361e+02
2021	280	4	3.0232e+02
2021	280	4	3.0883e+02
2021	280	4	3.2541e+02
2021	280	5	3.2574e+02
2021	280	5	3.2856e+02
2021	280	5	3.3324e+02
2021	280	5	3.3955e+02
2021	280	5	3.3800e+02
2021	280	6	3.3356e+02
2021	280	6	3.2639e+02
2021	280	6	3.2791e+02
2021	280	6	3.3802e+02
2021	280	6	3.3482e+02
2021	280	7	3.3509e+02
2021	280	7	3.4143e+02
2021	280	7	3.4044e+02
2021	280	7	3.2535e+02
2021	280	7	3.4162e+02
2021	280	8	3.3170e+02
2021	280	8	3.3064e+02
2021	280	8	3.2445e+02
2021	280	8	3.3208e+02
2021	280	8	3.3033e+02
2021	280	9	3.1287e+02
2021	280	9	3.2355e+02
2021	280	9	3.2579e+02
2021	280	9	3.2346e+02
2021	280	9	3.2648e+02
2021	280	10	3.2302e+02
2021	280	10	3.3689e+02
2021	280	10	3.3847e+02
2021	280	10	3.2321e+02
2021	280	10	3.1722e+02
2021	280	11	3.2370e+02
2021	280	11	3.2472e+02
2021	280	11	3.2788e+02
2021	280	11	3.2863e+02
2021	280	11	3.3148e+02
2021	280	12	3.3001e+02
2021	280	12	3.2898e+02
2021	280	12	3.2421e+02
2021	280	12	3.2389e+02
2021	280	13	3.1497e+02
2021	280	13	3.2038e+02
2021	280	13	3.3782e+02
2021	280	13	3.2389e+02
2021	280	13	3.2161e+02
2021	280	14	3.2180e+02
2021	280	14	3.2420e+02
2021	280	14	3.1893e+02
2021	280	14	3.1398e+02
2021	280	14	3.1229e+02
2021	280	15	3.1460e+02
2021	280	15	3.1268e+02
2021	280	15	3.1278e+02
2021	280	15	3.1855e+02
2021	280	15	3.1911e+02
2021	280	16	3.1746e+02
2021	280	16	3.0935e+02
2021	280	16	3.1277e+02
2021	280	16	3.1620e+02
2021	280	16	3.1134e+02
2021	280	17	3.1006e+02
2021	280	17	3.1015e+02
2021	280	17	3.1044e+02
2021	280	17	3.0806e+02
2021	280	17	3.0553e+02
2021	280	18	3.0627e+02
2021	280	18	3.1063e+02
2021	280	18	3.1015e+02
2021	280	18	3.1049e+02
2021	280	18	3.1301e+02
2021	280	19	3.1357e+02
2021	280	19	3.2537e+02
2021	280	19	3.0903e+02
2021	280	19	3.1338e+02
2021	280	19	3.1920e+02
2021	280	20	3.0885e+02
2021	280	20	3.0936e+02
2021	280	20	3.0652e+02
2021	280	20	3.0652e+02
2021	280	20	3.1144e+02
2021	280	21	3.1130e+02
2021	280	21	3.0962e+02
2021	280	21	3.0547e+02
2021	280	21	3.0896e+02
2021	280	21	3.0863e+02
2021	280	22	3.0965e+02
2021	280	22	3.0841e+02
2021	280	22	3.0715e+02
2021	280	22	3.0877e+02
2021	280	22	3.0599e+02
2021	280	23	3.0832e+02
2021	280	23	3.0566e+02
2021	280	23	3.0857e+02
2021	280	23	3.0825e+02
2021	280	23	3.0517e+02
2021	281	0	3.0257e+02
2021	281	0	3.0395e+02
2021	281	0	3.0374e+02
2021	281	0	3.0245e+02
2021	281	0	3.0111e+02
2021	281	1	3.0664e+02
2021	281	1	3.0762e+02
2021	281	1	3.0246e+02
2021	281	1	3.0421e+02
2021	281	1	3.0655e+02
2021	281	2	3.0679e+02
2021	281	2	3.0981e+02
2021	281	2	3.0857e+02
2021	281	2	3.0420e+02
2021	281	2	3.0364e+02
2021	281	3	3.0102e+02
2021	281	3	3.0257e+02
2021	281	3	3.0440e+02
2021	281	3	3.0499e+02
2021	281	4	3.0193e+02
2021	281	4	3.0094e+02
2021	281	4	3.0019e+02
2021	281	4	2.9898e+02
2021	281	4	2.9912e+02
2021	281	5	2.9675e+02
2021	281	5	3.0048e+02
2021	281	5	2.9602e+02
2021	281	5	2.9768e+02
2021	281	5	3.0164e+02
2021	281	6	3.0165e+02
2021	281	6	3.0083e+02
2021	281	6	2.9032e+02
2021	281	6	2.9000e+02
2021	281	6	2.9132e+02
2021	281	7	2.9345e+02
2021	281	7	2.9328e+02
2021	281	7	3.0054e+02
2021	281	7	2.9546e+02
2021	281	7	2.9719e+02
2021	281	8	2.9481e+02
2021	281	8	2.9622e+02
2021	281	8	2.9675e+02
2021	281	8	2.9529e+02
2021	281	8	2.9094e+02
2021	281	9	2.8565e+02
2021	281	9	2.8759e+02
2021	281	9	2.8710e+02
2021	281	9	2.9094e+02
2021	281	9	2.9028e+02
2021	281	10	2.9195e+02
2021	281	10	2.9067e+02
2021	281	10	2.9044e+02
2021	281	10	2.9225e+02
2021	281	10	2.9087e+02
2021	281	11	2.8679e+02
2021	281	11	2.8806e+02
2021	281	11	2.8996e+02
2021	281	11	2.9031e+02
2021	281	11	2.8980e+02
2021	281	12	2.8755e+02
2021	281	12	2.8770e+02
2021	281	12	2.8917e+02
2021	281	12	2.8678e+02
2021	281	12	2.9098e+02
2021	281	13	2.9280e+02
2021	281	13	2.9152e+02
2021	281	13	2.9475e+02
2021	281	13	2.8867e+02
2021	281	13	2.8927e+02
2021	281	14	2.9231e+02
2021	281	14	2.8993e+02
2021	281	14	2.9077e+02
2021	281	14	2.8723e+02
2021	281	14	2.8636e+02
2021	281	15	2.8984e+02
2021	281	15	2.8776e+02
2021	281	15	2.8949e+02
2021	281	15	2.8153e+02
2021	281	15	2.8266e+02
2021	281	16	2.8223e+02
2021	281	16	2.8290e+02
2021	281	16	2.8055e+02
2021	281	16	2.8303e+02
2021	281	16	2.8369e+02
2021	281	17	2.8579e+02
2021	281	17	2.8592e+02
2021	281	17	2.8495e+02
2021	281	17	2.8644e+02
2021	281	17	2.8603e+02
2021	281	18	2.8673e+02
2021	281	18	2.8806e+02
2021	281	18	2.8383e+02
2021	281	18	2.8712e+02
2021	281	18	2.8678e+02
2021	281	19	2.8679e+02
2021	281	19	2.8640e+02
2021	281	19	2.8673e+02
2021	281	19	2.8637e+02
2021	281	20	2.8510e+02
2021	281	20	2.8301e+02
2021	281	20	2.8342e+02
2021	281	20	2.8154e+02
2021	281	20	2.7906e+02
2021	281	21	2.8457e+02
2021	281	21	2.8620e+02
2021	281	21	2.8806e+02
2021	281	21	2.8774e+02
2021	281	21	2.8678e+02
2021	281	22	2.8642e+02
2021	281	22	2.8830e+02
2021	281	22	2.8424e+02
2021	281	22	2.9047e+02
2021	281	22	2.8646e+02
2021	281	23	2.8753e+02
2021	281	23	2.8758e+02
2021	281	23	2.8616e+02
2021	281	23	2.8566e+02
2021	281	23	2.8535e+02
2021	282	0	2.8676e+02
2021	282	0	2.8778e+02
2021	282	0	2.8635e+02
2021	282	0	2.8819e+02
2021	282	0	2.8964e+02
2021	282	1	2.9587e+02
2021	282	1	2.8566e+02
2021	282	1	2.8621e+02
2021	282	1	2.9195e+02
2021	282	1	2.9294e+02
2021	282	2	2.8469e+02
2021	282	2	2.8250e+02
2021	282	2	2.8165e+02
2021	282	2	2.8251e+02
2021	282	2	2.8512e+02
2021	282	3	2.8475e+02
2021	282	3	2.8643e+02
2021	282	3	2.8486e+02
2021	282	3	2.8329e+02
2021	282	3	2.8444e+02
2021	282	4	2.8568e+02
2021	282	4	2.8635e+02
2021	282	4	2.8718e+02
2021	282	4	2.8615e+02
2021	282	4	2.9700e+02
2021	282	5	2.9205e+02
2021	282	5	2.9271e+02
2021	282	5	2.9353e+02
2021	282	5	2.9133e+02
2021	282	5	2.9065e+02
2021	282	6	2.9272e+02
2021	282	6	2.9312e+02
2021	282	6	2.9213e+02
2021	282	6	2.8985e+02
2021	282	6	2.9074e+02
2021	282	7	2.8870e+02
2021	282	7	2.8553e+02
2021	282	7	2.8627e+02
2021	282	7	2.8876e+02
2021	282	7	2.8868e+02
2021	282	8	2.8434e+02
2021	282	8	2.8813e+02
2021	282	8	2.7876e+02
2021	282	8	2.7580e+02
2021	282	8	2.7310e+02
2021	282	9	2.7254e+02
2021	282	9	2.6951e+02
2021	282	9	2.6996e+02
2021	282	9	2.7062e+02
2021	282	9	2.7478e+02
2021	282	10	2.7538e+02
2021	282	10	2.8383e+02
2021	282	10	2.8781e+02
2021	282	10	3.0276e+02
2021	282	11	2.6521e+02
2021	282	11	2.7160e+02
2021	282	11	2.8001e+02
2021	282	11	3.0254e+02
2021	282	11	2.9929e+02
2021	282	12	2.8371e+02
2021	282	12	2.9151e+02
2021	282	12	2.9655e+02
2021	282	12	2.9535e+02
2021	282	12	2.9008e+02
2021	282	13	2.8653e+02
2021	282	13	2.9744e+02
2021	282	13	2.9893e+02
2021	282	13	2.9880e+02
2021	282	13	2.9732e+02
2021	282	14	2.9800e+02
2021	282	14	2.9565e+02
2021	282	14	2.9580e+02
2021	282	14	2.9680e+02
2021	282	14	2.9706e+02
2021	282	15	2.9793e+02
2021	282	15	2.9659e+02
2021	282	15	2.9595e+02
2021	282	15	2.9604e+02
2021	282	15	2.9861e+02
2021	282	16	2.9671e+02
2021	282	16	2.9696e+02
2021	282	16	2.9340e+02
2021	282	16	2.9436e+02
2021	282	16	2.9425e+02
2021	282	17	2.9410e+02
2021	282	17	2.9289e+02
2021	282	17	2.9150e+02
2021	282	17	2.9133e+02
2021	282	17	2.9147e+02
2021	282	18	2.9185e+02
2021	282	18	2.9100e+02
2021	282	18	2.9137e+02
2021	282	18	2.9182e+02
2021	282	18	2.9151e+02
2021	282	19	2.9164e+02
2021	282	19	2.9240e+02
2021	282	19	2.9173e+02
2021	282	19	2.9244e+02
2021	282	19	2.9323e+02
2021	282	20	2.9108e+02
2021	282	20	2.9224e+02
2021	282	20	2.9018e+02
2021	282	20	2.9181e+02
2021	282	20	2.9379e+02
2021	282	21	2.9414e+02
2021	282	21	2.9497e+02
2021	282	21	2.9465e+02
2021	282	21	2.9174e+02
2021	282	21	2.8951e+02
2021	282	22	2.9269e+02
2021	282	22	2.9777e+02
2021	282	22	3.0005e+02
2021	282	22	2.9666e+02
2021	282	22	2.9639e+02
2021	282	23	2.9606e+02
2021	282	23	2.9535e+02
2021	282	23	2.9589e+02
2021	282	23	2.9566e+02
2021	282	23	2.9617e+02
2021	283	0	2.9611e+02
2021	283	0	2.9568e+02
2021	283	0	2.9523e+02
2021	283	0	2.9764e+02
2021	283	0	2.9549e+02
2021	283	1	2.9900e+02
2021	283	1	2.9931e+02
2021	283	1	3.0046e+02
2021	283	1	2.9889e+02
2021	283	1	2.9568e+02
2021	283	2	2.9612e+02
2021	283	2	2.9581e+02
2021	283	2	2.9904e+02
2021	283	2	3.0148e+02
2021	283	3	3.0150e+02
2021	283	3	3.0245e+02
2021	283	3	3.0030e+02
2021	283	3	3.0128e+02
2021	283	3	0
2021	283	4	3.0387e+02
2021	283	4	0
2021	283	4	2.9695e+02
2021	283	4	2.8912e+02
2021	283	4	3.0287e+02
2021	283	5	2.9844e+02
2021	283	5	3.0029e+02
2021	283	5	3.0965e+02
2021	283	5	3.1024e+02
2021	283	5	3.0386e+02
2021	283	6	3.0591e+02
2021	283	6	3.0600e+02
2021	283	6	3.0653e+02
2021	283	6	3.0516e+02
2021	283	6	3.0174e+02
2021	283	7	3.0319e+02
2021	283	7	3.0062e+02
2021	283	7	2.9995e+02
2021	283	7	2.9989e+02
2021	283	7	2.9997e+02
2021	283	8	2.9758e+02
2021	283	8	2.9653e+02
2021	283	8	2.9577e+02
2021	283	8	2.9526e+02
2021	283	8	2.9573e+02
2021	283	9	2.9616e+02
2021	283	9	2.9623e+02
2021	283	9	2.9892e+02
2021	283	9	2.9777e+02
2021	283	9	2.9758e+02
2021	283	10	2.9485e+02
2021	283	10	2.9383e+02
2021	283	10	2.9510e+02
2021	283	10	2.9508e+02
2021	283	10	2.9539e+02
2021	283	11	2.9598e+02
2021	283	11	2.9411e+02
2021	283	11	2.9580e+02
2021	283	11	2.9593e+02
2021	283	11	2.9428e+02
2021	283	12	2.9703e+02
2021	283	12	2.9468e+02
2021	283	12	2.9599e+02
2021	283	12	2.9912e+02
2021	283	12	2.9646e+02
2021	283	13	2.9443e+02
2021	283	13	2.9982e+02
2021	283	13	3.0431e+02
2021	283	13	3.0545e+02
2021	283	13	3.0993e+02
2021	283	14	3.0900e+02
2021	283	14	3.0883e+02
2021	283	14	3.1355e+02
2021	283	14	3.1315e+02
2021	283	14	3.1269e+02
2021	283	15	3.1507e+02
2021	283	15	3.1616e+02
2021	283	15	3.0686e+02
2021	283	15	3.0784e+02
2021	283	15	3.0658e+02
2021	283	16	3.0596e+02
2021	283	16	3.0603e+02
2021	283	16	3.0444e+02
2021	283	16	3.0420e+02
2021	283	16	3.0405e+02
2021	283	17	3.0294e+02
2021	283	17	3.0941e+02
2021	283	17	3.1091e+02
2021	283	17	3.0784e+02
2021	283	18	3.0924e+02
2021	283	18	3.0835e+02
2021	283	18	3.0904e+02
2021	283	18	3.1452e+02
2021	283	18	3.1165e+02
2021	283	19	3.0994e+02
2021	283	19	3.1556e+02
2021	283	19	3.1874e+02
2021	283	19	3.1889e+02
2021	283	19	0
2021	283	20	3.2945e+02
2021	283	20	3.2599e+02
2021	283	20	3.2812e+02
2021	283	20	3.3643e+02
2021	283	20	3.3202e+02
2021	283	21	3.3005e+02
2021	283	21	3.2774e+02
2021	283	21	3.2577e+02
2021	283	21	3.2285e+02
2021	283	21	3.2715e+02
2021	283	22	3.2799e+02
2021	283	22	3.2413e+02
2021	283	22	3.2248e+02
2021	283	22	3.1958e+02
2021	283	22	3.1754e+02
2021	283	23	3.1892e+02
2021	283	23	3.2280e+02
2021	283	23	3.1872e+02
2021	283	23	3.3606e+02
2021	283	23	3.3068e+02
2021	284	0	3.3243e+02
2021	284	0	3.3386e+02
2021	284	0	3.2836e+02
2021	284	0	3.2738e+02
2021	284	0	3.2408e+02
2021	284	1	3.3012e+02
2021	284	1	3.3785e+02
2021	284	1	3.6013e+02
2021	284	1	3.5531e+02
2021	284	1	3.3615e+02
2021	284	2	3.3443e+02
2021	284	2	3.4147e+02
2021	284	2	3.4809e+02
2021	284	2	3.4459e+02
2021	284	2	3.4737e+02
2021	284	3	3.5083e+02
2021	284	3	3.7661e+02
2021	284	3	3.8004e+02
2021	284	3	3.6541e+02
2021	284	3	3.7219e+02
2021	284	4	3.6789e+02
2021	284	4	3.7541e+02
2021	284	4	3.8390e+02
2021	284	4	3.8757e+02
2021	284	4	3.8357e+02
2021	284	5	3.9421e+02
2021	284	5	3.8440e+02
2021	284	5	3.8211e+02
2021	284	5	3.9248e+02
2021	284	5	3.8663e+02
2021	284	6	3.8679e+02
2021	284	6	3.7276e+02
2021	284	6	3.7292e+02
2021	284	6	3.7204e+02
2021	284	6	3.7153e+02
2021	284	7	3.7298e+02
2021	284	7	3.6956e+02
2021	284	7	3.7755e+02
2021	284	7	3.8994e+02
2021	284	7	3.8655e+02
2021	284	8	3.7974e+02
2021	284	8	3.6014e+02
2021	284	8	3.9964e+02
2021	284	8	3.9756e+02
2021	284	8	3.9187e+02
2021	284	9	3.8858e+02
2021	284	9	3.7715e+02
2021	284	9	3.7368e+02
2021	284	9	3.6885e+02
2021	284	10	3.8264e+02
2021	284	10	3.8868e+02
2021	284	10	3.8607e+02
2021	284	10	3.8416e+02
2021	284	10	3.8241e+02
2021	284	11	3.8977e+02
2021	284	11	3.8050e+02
2021	284	11	3.8911e+02
2021	284	11	3.9366e+02
2021	284	11	3.9014e+02
2021	284	12	3.9610e+02
2021	284	12	3.8836e+02
2021	284	12	3.8724e+02
2021	284	12	3.8466e+02
2021	284	12	3.7876e+02
