ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
687452291.6823612	10622.50000	-2766.570646	18106.92520	20873.49585
687452291.9323612	10622.75000	-2766.503210	18106.96030	20873.46351
687452292.1823612	10623.00000	-2764.988571	18108.44260	20873.43117
687452292.4323612	10623.25000	-2765.650032	18107.74880	20873.39883
687452292.6823612	10623.50000	-2766.528193	18106.83830	20873.36649
687452292.9323612	10623.75000	-2767.084753	18106.24940	20873.33415
687452293.1823612	10624.00000	-2765.325111	18107.97670	20873.30181
687452293.4323612	10624.25000	-2768.562469	18104.70700	20873.26947
687452293.6823612	10624.50000	-2765.392126	18107.84500	20873.23713
687452293.9323612	10624.75000	-2765.080882	18108.12390	20873.20478
687452294.1823612	10625.00000	-2765.922037	18107.25040	20873.17244
687452294.4323612	10625.25000	-2764.629491	18108.51060	20873.14009
687452294.6823612	10625.50000	-2766.250544	18106.85720	20873.10774
687452294.9323612	10625.75000	-2765.330897	18107.74450	20873.07540
687452295.1823612	10626.00000	-2607.326349	18265.71670	20873.04305
687452295.4323612	10626.25000	-2763.613200	18109.39750	20873.01070
687452295.6823612	10626.50000	-2764.463551	18108.51480	20872.97835
687452295.9323612	10626.75000	-2763.527498	18109.41850	20872.94600
687452296.1823612	10627.00000	-2764.446747	18108.46690	20872.91365
687452296.4323612	10627.25000	-2763.682695	18109.19860	20872.88129
687452296.6823612	10627.50000	-2764.253541	18108.59540	20872.84894
687452296.9323612	10627.75000	-2764.515087	18108.30150	20872.81659
687452297.1823612	10628.00000	-2763.187533	18109.59670	20872.78423
687452297.4323612	10628.25000	-2762.875575	18109.87630	20872.75188
687452297.6823612	10628.50000	-2762.907719	18109.81180	20872.71952
687452297.9323612	10628.75000	-2762.165960	18110.52120	20872.68716
687452298.1823612	10629.00000	-2763.309902	18109.34490	20872.65480
687452298.4323612	10629.25000	-2762.701243	18109.92120	20872.62244
687452298.6823612	10629.50000	-2763.070083	18109.52000	20872.59008
687452298.9323612	10629.75000	-2762.798622	18109.75910	20872.55772
687452299.1823612	10630.00000	-2764.025360	18108.50000	20872.52536
687452299.4323612	10630.25000	-2763.331897	18109.16110	20872.49300
687452299.6823612	10630.50000	-2763.436733	18109.02390	20872.46063
687452299.9323612	10630.75000	-2762.298568	18110.12970	20872.42827
687452300.1823612	10631.00000	-2762.814803	18109.58110	20872.39590
687452300.4323612	10631.25000	-2762.449636	18109.91390	20872.36354
687452300.6823612	10631.50000	-2762.442369	18109.88880	20872.33117
687452300.9323612	10631.75000	-2762.249601	18110.04920	20872.29880
687452301.1823612	10632.00000	-2765.655832	18106.61060	20872.26643
687452301.4323612	10632.25000	-2761.147063	18111.08700	20872.23406
687452301.6823612	10632.50000	-2762.707992	18109.49370	20872.20169
687452301.9323612	10632.75000	-2761.694720	18110.47460	20872.16932
687452302.1823612	10633.00000	-2760.602848	18111.53410	20872.13695
687452302.4323612	10633.25000	-2760.187875	18111.91670	20872.10458
687452302.6823612	10633.50000	-2762.024301	18110.04790	20872.07220
687452302.9323612	10633.75000	-2761.324127	18110.71570	20872.03983
687452303.1823612	10634.00000	-2765.044950	18106.96250	20872.00745
687452303.4323612	10634.25000	-2761.244574	18110.73050	20871.97507
687452303.6823612	10634.50000	-2760.913396	18111.02930	20871.94270
687452303.9323612	10634.75000	-2761.420317	18110.49000	20871.91032
687452304.1823612	10635.00000	-2761.922839	18109.95510	20871.87794
687452304.4323612	10635.25000	-2761.141459	18110.70410	20871.84556
687452304.6823612	10635.50000	-2760.778878	18111.03430	20871.81318
687452304.9323612	10635.75000	-2760.640696	18111.14010	20871.78080
687452305.1823612	10636.00000	-2760.771013	18110.97740	20871.74841
687452305.4323612	10636.25000	-2758.667230	18113.04880	20871.71603
687452305.6823612	10636.50000	-2759.839445	18111.84420	20871.68365
687452305.9323612	10636.75000	-2759.869160	18111.78210	20871.65126
687452306.1823612	10637.00000	-2760.312374	18111.30650	20871.61887
687452306.4323612	10637.25000	-2760.007387	18111.57910	20871.58649
687452306.6823612	10637.50000	-2761.596800	18109.95730	20871.55410
687452306.9323612	10637.75000	-2760.236611	18111.28510	20871.52171
687452307.1823612	10638.00000	-2758.150621	18113.33870	20871.48932
687452307.4323612	10638.25000	-2759.430132	18112.02680	20871.45693
687452307.6823612	10638.50000	-2758.345840	18113.07870	20871.42454
687452307.9323612	10638.75000	-2759.856547	18111.53560	20871.39215
687452308.1823612	10639.00000	-2754.436155	18116.92360	20871.35975
687452308.4323612	10639.25000	-2760.867061	18110.46030	20871.32736
687452308.6823612	10639.50000	-2757.614866	18113.68010	20871.29497
687452308.9323612	10639.75000	-2759.354571	18111.90800	20871.26257
687452309.1823612	10640.00000	-2757.301275	18113.92890	20871.23017
687452309.4323612	10640.25000	-2760.293677	18110.90410	20871.19778
687452309.6823612	10640.50000	14056.933521	34928.09890	20871.16538
687452309.9323612	10640.75000	-2758.717080	18112.41590	20871.13298
687452310.1823612	10641.00000	-2758.754680	18112.34590	20871.10058
687452310.4323612	10641.25000	-2757.531380	18113.53680	20871.06818
687452310.6823612	10641.50000	-2757.670279	18113.36550	20871.03578
687452310.9323612	10641.75000	-2758.730376	18112.27300	20871.00338
687452311.1823612	10642.00000	-2757.881373	18113.08960	20870.97097
687452311.4323612	10642.25000	-2755.946569	18114.99200	20870.93857
687452311.6823612	10642.50000	-2757.828564	18113.07760	20870.90616
687452311.9323612	10642.75000	-2757.848958	18113.02480	20870.87376
687452312.1823612	10643.00000	-2756.981652	18113.85970	20870.84135
687452312.4323612	10643.25000	-2757.888344	18112.92060	20870.80894
687452312.6823612	10643.50000	-2757.114736	18113.66180	20870.77654
687452312.9323612	10643.75000	-2756.992627	18113.75150	20870.74413
687452313.1823612	10644.00000	-2756.531116	18114.18060	20870.71172
687452313.4323612	10644.25000	-2756.015705	18114.66360	20870.67931
687452313.6823612	10644.50000	-2756.277594	18114.36930	20870.64689
687452313.9323612	10644.75000	-2756.103180	18114.51130	20870.61448
687452314.1823612	10645.00000	-2755.823067	18114.75900	20870.58207
687452314.4323612	10645.25000	-2756.087253	18114.46240	20870.54965
687452314.6823612	10645.50000	-2755.951338	18114.56590	20870.51724
687452314.9323612	10645.75000	-2754.737522	18115.74730	20870.48482
687452315.1823612	10646.00000	-2756.971704	18113.48070	20870.45240
687452315.4323612	10646.25000	-2755.266386	18115.15360	20870.41999
687452315.6823612	10646.50000	-2755.450568	18114.93700	20870.38757
687452315.9323612	10646.75000	-3241.786548	17628.56860	20870.35515
687452316.1823612	10647.00000	-2755.066728	18115.25600	20870.32273
687452316.4323612	10647.25000	-2754.318607	18115.97170	20870.29031
687452316.6823612	10647.50000	-2754.603985	18115.65390	20870.25788
687452316.9323612	10647.75000	-2755.467661	18114.75780	20870.22546
687452317.1823612	10648.00000	-2754.128638	18116.06440	20870.19304
687452317.4323612	10648.25000	-2754.680313	18115.48030	20870.16061
687452317.6823612	10648.50000	-2755.384488	18114.74370	20870.12819
687452317.9323612	10648.75000	-2755.745261	18114.35050	20870.09576
687452318.1823612	10649.00000	-2753.390034	18116.67330	20870.06333
687452318.4323612	10649.25000	-2753.719606	18116.31130	20870.03091
687452318.6823612	10649.50000	-2752.679577	18117.31890	20869.99848
687452318.9323612	10649.75000	-2753.068547	18116.89750	20869.96605
687452319.1823612	10650.00000	-2752.821917	18117.11170	20869.93362
687452319.4323612	10650.25000	-2752.814385	18117.08680	20869.90119
687452319.6823612	10650.50000	-2753.775152	18116.09360	20869.86875
687452319.9323612	10650.75000	-2753.486118	18116.35020	20869.83632
687452320.1823612	10651.00000	-2754.505685	18115.29820	20869.80388
687452320.4323612	10651.25000	-2752.584751	18117.18670	20869.77145
687452320.6823612	10651.50000	-2753.424415	18116.31460	20869.73901
687452320.9323612	10651.75000	-2753.438478	18116.26810	20869.70658
687452321.1823612	10652.00000	-2753.265540	18116.40860	20869.67414
687452321.4323612	10652.25000	-2751.799701	18117.84200	20869.64170
687452321.6823612	10652.50000	-2753.318262	18116.29100	20869.60926
687452321.9323612	10652.75000	-2753.923622	18115.65320	20869.57682
687452322.1823612	10653.00000	-2751.815181	18117.72920	20869.54438
687452322.4323612	10653.25000	-2753.013940	18116.49800	20869.51194
687452322.6823612	10653.50000	-2752.532696	18116.94680	20869.47950
687452322.9323612	10653.75000	-2752.052052	18117.39500	20869.44705
687452323.1823612	10654.00000	-2752.119508	18117.29510	20869.41461
687452323.4323612	10654.25000	-2750.840963	18118.54120	20869.38216
687452323.6823612	10654.50000	-2751.823617	18117.52610	20869.34972
687452323.9323612	10654.75000	-2751.502071	18117.81520	20869.31727
687452324.1823612	10655.00000	-2758.693123	18110.59170	20869.28482
687452324.4323612	10655.25000	-2750.540574	18118.71180	20869.25237
687452324.6823612	10655.50000	-2751.219124	18118.00080	20869.21992
687452324.9323612	10655.75000	-2751.838373	18117.34910	20869.18747
687452325.1823612	10656.00000	-2752.132323	18117.02270	20869.15502
687452325.4323612	10656.25000	-2751.121371	18118.00120	20869.12257
687452325.6823612	10656.50000	-2752.848717	18116.24140	20869.09012
687452325.9323612	10656.75000	-2750.856963	18118.20070	20869.05766
687452326.1823612	10657.00000	-2751.699208	18117.32600	20869.02521
687452326.4323612	10657.25000	-2751.385553	18117.60720	20868.99275
687452326.6823612	10657.50000	-2751.263497	18117.69680	20868.96030
687452326.9323612	10657.75000	-2751.616139	18117.31170	20868.92784
687452327.1823612	10658.00000	-2751.599081	18117.29630	20868.89538
687452327.4323612	10658.25000	-2751.400622	18117.46230	20868.86292
687452327.6823612	10658.50000	-2750.953462	18117.87700	20868.83046
687452327.9323612	10658.75000	-2751.100302	18117.69770	20868.79800
687452328.1823612	10659.00000	-2750.266141	18118.49940	20868.76554
687452328.4323612	10659.25000	-2749.602178	18119.13090	20868.73308
687452328.6823612	10659.50000	-2749.227115	18119.47350	20868.70061
687452328.9323612	10659.75000	-2749.181950	18119.48620	20868.66815
687452329.1823612	10660.00000	-2748.527485	18120.10820	20868.63569
687452329.4323612	10660.25000	-2750.073520	18118.52970	20868.60322
687452329.6823612	10660.50000	-2749.213254	18119.35750	20868.57075
687452329.9323612	10660.75000	-2749.531286	18119.00700	20868.53829
687452330.1823612	10661.00000	-2749.606217	18118.89960	20868.50582
687452330.4323612	10661.25000	-2748.546448	18119.92690	20868.47335
687452330.6823612	10661.50000	-2748.420878	18120.02000	20868.44088
687452330.9323612	10661.75000	-2748.547306	18119.86110	20868.40841
687452331.1823612	10662.00000	-2748.126335	18120.24960	20868.37594
687452331.4323612	10662.25000	-2750.250262	18118.09320	20868.34346
687452331.6823612	10662.50000	-2749.574888	18118.73610	20868.31099
687452331.9323612	10662.75000	-2748.708814	18119.56970	20868.27851
687452332.1823612	10663.00000	-2748.188639	18120.05740	20868.24604
687452332.4323612	10663.25000	-2747.324663	18120.88890	20868.21356
687452332.6823612	10663.50000	-2747.515386	18120.66570	20868.18109
687452332.9323612	10663.75000	-2743.515308	18124.63330	20868.14861
687452333.1823612	10664.00000	-2747.412729	18120.70340	20868.11613
687452333.4323612	10664.25000	-2749.377150	18118.70650	20868.08365
687452333.6823612	10664.50000	-2747.529369	18120.52180	20868.05117
687452333.9323612	10664.75000	-2747.607988	18120.41070	20868.01869
687452334.1823612	10665.00000	-2747.584206	18120.40200	20867.98621
687452334.4323612	10665.25000	-2746.807623	18121.14610	20867.95372
687452334.6823612	10665.50000	-2746.531039	18121.39020	20867.92124
687452334.9323612	10665.75000	-2746.993254	18120.89550	20867.88875
687452335.1823612	10666.00000	-2747.625368	18120.23090	20867.85627
687452335.4323612	10666.25000	-2747.007882	18120.81590	20867.82378
687452335.6823612	10666.50000	-2745.632695	18122.15860	20867.79129
687452335.9323612	10666.75000	-2747.084307	18120.67450	20867.75881
687452336.1823612	10667.00000	-2746.358518	18121.36780	20867.72632
687452336.4323612	10667.25000	-2747.053728	18120.64010	20867.69383
687452336.6823612	10667.50000	-2746.493037	18121.16830	20867.66134
687452336.9323612	10667.75000	-2746.313446	18121.31540	20867.62885
687452337.1823612	10668.00000	-2747.314253	18120.28210	20867.59635
687452337.4323612	10668.25000	-2746.510560	18121.05330	20867.56386
687452337.6823612	10668.50000	-2745.409066	18122.12230	20867.53137
687452337.9323612	10668.75000	-2745.244471	18122.25440	20867.49887
687452338.1823612	10669.00000	-2747.408975	18120.05740	20867.46637
687452338.4323612	10669.25000	-2746.666278	18120.76760	20867.43388
687452338.6823612	10669.50000	-2745.742881	18121.65850	20867.40138
687452338.9323612	10669.75000	-2745.675983	18121.69290	20867.36888
687452339.1823612	10670.00000	-2746.170683	18121.16570	20867.33638
687452339.4323612	10670.25000	-2746.927883	18120.37600	20867.30388
687452339.6823612	10670.50000	-2745.947082	18121.32430	20867.27138
687452339.9323612	10670.75000	-2746.256980	18120.98190	20867.23888
687452340.1823612	10671.00000	-2745.144978	18122.06140	20867.20638
687452340.4323612	10671.25000	-2746.139674	18121.03420	20867.17387
687452340.6823612	10671.50000	-2745.996669	18121.14470	20867.14137
687452340.9323612	10671.75000	-2745.497664	18121.61120	20867.10886
687452341.1823612	10672.00000	-2745.718958	18121.35740	20867.07636
687452341.4323612	10672.25000	-2744.339651	18122.70420	20867.04385
687452341.6823612	10672.50000	-2744.276343	18122.73500	20867.01134
687452341.9323612	10672.75000	14559.819365	35426.79820	20866.97884
687452342.1823612	10673.00000	-2742.914324	18124.03200	20866.94632
687452342.4323612	10673.25000	-2742.443414	18124.47040	20866.91381
687452342.6823612	10673.50000	-2743.143303	18123.73800	20866.88130
687452342.9323612	10673.75000	-2744.798291	18122.05050	20866.84879
687452343.1823612	10674.00000	-2743.085578	18123.73070	20866.81628
687452343.4323612	10674.25000	-2741.851464	18124.93230	20866.78376
687452343.6823612	10674.50000	-2744.318850	18122.43240	20866.75125
687452343.9323612	10674.75000	-2744.172735	18122.54600	20866.71873
687452344.1823612	10675.00000	-2743.873717	18122.81250	20866.68622
687452344.4323612	10675.25000	-2744.103900	18122.54980	20866.65370
687452344.6823612	10675.50000	-2742.807383	18123.81380	20866.62118
687452344.9323612	10675.75000	-2741.397164	18125.19150	20866.58866
687452345.1823612	10676.00000	-2743.435443	18123.12070	20866.55614
687452345.4323612	10676.25000	-2742.688123	18123.83550	20866.52362
687452345.6823612	10676.50000	-2743.278301	18123.21280	20866.49110
687452345.9323612	10676.75000	-2743.934680	18122.52390	20866.45858
687452346.1823612	10677.00000	-2742.669655	18123.75640	20866.42605
687452346.4323612	10677.25000	-2743.380832	18123.01270	20866.39353
687452346.6823612	10677.50000	-2742.893407	18123.46760	20866.36101
687452346.9323612	10677.75000	-2741.475381	18124.85310	20866.32848
687452347.1823612	10678.00000	-2741.785155	18124.51080	20866.29595
687452347.4323612	10678.25000	-2742.115827	18124.14760	20866.26343
687452347.6823612	10678.50000	-2742.141999	18124.08890	20866.23090
687452347.9323612	10678.75000	-2741.444170	18124.75420	20866.19837
687452348.1823612	10679.00000	-2741.843939	18124.32190	20866.16584
687452348.4323612	10679.25000	-2742.401608	18123.73170	20866.13331
687452348.6823612	10679.50000	-2741.870977	18124.22980	20866.10078
687452348.9323612	10679.75000	-2741.792744	18124.27550	20866.06824
687452349.1823612	10680.00000	-2740.823410	18125.21230	20866.03571
687452349.4323612	10680.25000	-2741.967976	18124.03520	20866.00318
687452349.6823612	10680.50000	-2741.602541	18124.36810	20865.97064
687452349.9323612	10680.75000	-2740.526804	18125.41130	20865.93810
687452350.1823612	10681.00000	-2742.595667	18123.30990	20865.90557
687452350.4323612	10681.25000	-2741.370929	18124.50210	20865.87303
687452350.6823612	10681.50000	-2739.695391	18126.14510	20865.84049
687452350.9323612	10681.75000	-2742.263252	18123.54470	20865.80795
687452351.1823612	10682.00000	-2743.095411	18122.68000	20865.77541
687452351.4323612	10682.25000	-2741.828570	18123.91430	20865.74287
687452351.6823612	10682.50000	-2740.814428	18124.89590	20865.71033
687452351.9323612	10682.75000	-2739.955784	18125.72200	20865.67778
687452352.1823612	10683.00000	-2747.314741	18118.33050	20865.64524
687452352.4323612	10683.25000	-2740.078697	18125.53400	20865.61270
687452352.6823612	10683.50000	-2739.330951	18126.24920	20865.58015
687452352.9323612	10683.75000	-2739.949204	18125.59840	20865.54760
687452353.1823612	10684.00000	-2739.797858	18125.71720	20865.51506
687452353.4323612	10684.25000	-2739.183109	18126.29940	20865.48251
687452353.6823612	10684.50000	-2739.294461	18126.15550	20865.44996
687452353.9323612	10684.75000	-2739.961810	18125.45560	20865.41741
687452354.1823612	10685.00000	-2738.964359	18126.42050	20865.38486
687452354.4323612	10685.25000	-2739.398708	18125.95360	20865.35231
687452354.6823612	10685.50000	-2739.224456	18126.09530	20865.31976
687452354.9323612	10685.75000	-2738.177203	18127.11000	20865.28720
687452355.1823612	10686.00000	-2739.106749	18126.14790	20865.25465
687452355.4323612	10686.25000	-2737.428894	18127.79320	20865.22209
687452355.6823612	10686.50000	-2738.635237	18126.55430	20865.18954
687452355.9323612	10686.75000	-2740.457081	18124.69990	20865.15698
687452356.1823612	10687.00000	-2737.981924	18127.14250	20865.12442
687452356.4323612	10687.25000	-2739.145365	18125.94650	20865.09187
687452356.6823612	10687.50000	-2740.457606	18124.60170	20865.05931
687452356.9323612	10687.75000	-2737.325346	18127.70140	20865.02675
687452357.1823612	10688.00000	-2744.042385	18120.95180	20864.99418
687452357.4323612	10688.25000	-2737.651423	18127.31020	20864.96162
687452357.6823612	10688.50000	-2735.013460	18129.91560	20864.92906
687452357.9323612	10688.75000	-2738.225997	18126.67050	20864.89650
687452358.1823612	10689.00000	-2738.655133	18126.20880	20864.86393
687452358.4323612	10689.25000	-2736.833567	18127.99780	20864.83137
687452358.6823612	10689.50000	-2737.549601	18127.24920	20864.79880
687452358.9323612	10689.75000	-2735.995734	18128.77050	20864.76623
687452359.1823612	10690.00000	-2737.275767	18127.45790	20864.73367
687452359.4323612	10690.25000	-2737.161598	18127.53950	20864.70110
687452359.6823612	10690.50000	-2733.282229	18131.38630	20864.66853
687452359.9323612	10690.75000	-2738.127058	18126.50890	20864.63596
687452360.1823612	10691.00000	-2736.888187	18127.71520	20864.60339
687452360.4323612	10691.25000	-2737.797215	18126.77360	20864.57081
687452360.6823612	10691.50000	-2740.036442	18124.50180	20864.53824
687452360.9323612	10691.75000	-2736.434669	18128.07100	20864.50567
687452361.1823612	10692.00000	-2737.060694	18127.41240	20864.47309
687452361.4323612	10692.25000	-2736.312119	18128.12840	20864.44052
687452361.6823612	10692.50000	-2736.051942	18128.35600	20864.40794
687452361.9323612	10692.75000	-2737.072064	18127.30330	20864.37536
687452362.1823612	10693.00000	-2737.353187	18126.98960	20864.34279
687452362.4323612	10693.25000	-2736.404808	18127.90540	20864.31021
687452362.6823612	10693.50000	-2735.879628	18128.39800	20864.27763
687452362.9323612	10693.75000	-2741.171448	18123.07360	20864.24505
687452363.1823612	10694.00000	-2735.319466	18128.89300	20864.21247
687452363.4323612	10694.25000	-2735.726583	18128.45330	20864.17988
687452363.6823612	10694.50000	-2735.463201	18128.68410	20864.14730
687452363.9323612	10694.75000	-2736.597517	18127.51720	20864.11472
687452364.1823612	10695.00000	-2737.189432	18126.89270	20864.08213
687452364.4323612	10695.25000	-2736.548947	18127.50060	20864.04955
687452364.6823612	10695.50000	-2734.136860	18129.88010	20864.01696
687452364.9323612	10695.75000	-2735.203872	18128.78050	20863.98437
687452365.1823612	10696.00000	-2735.359885	18128.59190	20863.95178
687452365.4323612	10696.25000	-2734.769795	18129.14940	20863.91919
687452365.6823612	10696.50000	-2736.651505	18127.23510	20863.88660
687452365.9323612	10696.75000	-2733.268014	18130.58600	20863.85401
687452366.1823612	10697.00000	-2735.463922	18128.35750	20863.82142
687452366.4323612	10697.25000	-2735.399330	18128.38950	20863.78883
687452366.6823612	10697.50000	-2735.183237	18128.57300	20863.75624
687452366.9323612	10697.75000	-2734.286342	18129.43730	20863.72364
687452367.1823612	10698.00000	-2734.697947	18128.99310	20863.69105
687452367.4323612	10698.25000	-2735.150051	18128.50840	20863.65845
687452367.6823612	10698.50000	-2735.071254	18128.55460	20863.62585
687452367.9323612	10698.75000	-2734.853456	18128.73980	20863.59326
687452368.1823612	10699.00000	-2734.268258	18129.29240	20863.56066
687452368.4323612	10699.25000	-2733.225758	18130.30230	20863.52806
687452368.6823612	10699.50000	-2734.036458	18129.45900	20863.49546
687452368.9323612	10699.75000	-2732.771458	18130.69140	20863.46286
687452369.1823612	10700.00000	-2732.139854	18131.29040	20863.43025
687452369.4323612	10700.25000	-2732.950352	18130.44730	20863.39765
687452369.6823612	10700.50000	-2733.387248	18129.97780	20863.36505
687452369.9323612	10700.75000	-2732.705243	18130.62720	20863.33244
687452370.1823612	10701.00000	-2732.542639	18130.75720	20863.29984
687452370.4323612	10701.25000	-2732.735233	18130.53200	20863.26723
687452370.6823612	10701.50000	-2733.080925	18130.15370	20863.23462
687452370.9323612	10701.75000	-2733.895517	18129.30650	20863.20202
687452371.1823612	10702.00000	-2735.668308	18127.50110	20863.16941
687452371.4323612	10702.25000	-2733.681598	18129.45520	20863.13680
687452371.6823612	10702.50000	-2734.031988	18129.07220	20863.10419
687452371.9323612	10702.75000	-2733.052877	18130.01870	20863.07158
687452372.1823612	10703.00000	-2731.805564	18131.23340	20863.03896
687452372.4323612	10703.25000	-2731.590351	18131.41600	20863.00635
687452372.6823612	10703.50000	-2732.657238	18130.31650	20862.97374
687452372.9323612	10703.75000	-2731.634823	18131.30630	20862.94112
687452373.1823612	10704.00000	-2732.022306	18130.88620	20862.90851
687452373.4323612	10704.25000	-2731.336290	18131.53960	20862.87589
687452373.6823612	10704.50000	-2731.466272	18131.37700	20862.84327
687452373.9323612	10704.75000	-2732.040654	18130.77000	20862.81065
687452374.1823612	10705.00000	-2731.679036	18131.09900	20862.77804
687452374.4323612	10705.25000	387.924284	21250.66970	20862.74542
687452374.6823612	10705.50000	-2731.776695	18130.93610	20862.71280
687452374.9323612	10705.75000	-2731.137373	18131.54280	20862.68017
687452375.1823612	10706.00000	-2729.799050	18132.84850	20862.64755
687452375.4323612	10706.25000	-2730.278527	18132.33640	20862.61493
687452375.6823612	10706.50000	-2730.570504	18132.01180	20862.58230
687452375.9323612	10706.75000	-2730.109678	18132.44000	20862.54968
687452376.1823612	10707.00000	-2730.012653	18132.50440	20862.51705
687452376.4323612	10707.25000	-2731.067225	18131.41720	20862.48443
687452376.6823612	10707.50000	-2729.673597	18132.77820	20862.45180
687452376.9323612	10707.75000	-2729.914468	18132.50470	20862.41917
687452377.1823612	10708.00000	-2730.682840	18131.70370	20862.38654
687452377.4323612	10708.25000	-2730.307109	18132.04680	20862.35391
687452377.6823612	10708.50000	-2730.570279	18131.75100	20862.32128
687452377.9323612	10708.75000	-2730.093147	18132.19550	20862.28865
687452378.1823612	10709.00000	-2731.188713	18131.06730	20862.25601
687452378.4323612	10709.25000	-2729.437780	18132.78560	20862.22338
687452378.6823612	10709.50000	-2730.220146	18131.97060	20862.19075
687452378.9323612	10709.75000	-2729.695610	18132.46250	20862.15811
687452379.1823612	10710.00000	-2730.031074	18132.09440	20862.12547
687452379.4323612	10710.25000	-2731.100336	18130.99250	20862.09284
687452379.6823612	10710.50000	-2730.608099	18131.45210	20862.06020
687452379.9323612	10710.75000	-2728.792561	18133.23500	20862.02756
687452380.1823612	10711.00000	-2729.307721	18132.68720	20861.99492
687452380.4323612	10711.25000	-2730.315081	18131.64720	20861.96228
687452380.6823612	10711.50000	-2729.494139	18132.43550	20861.92964
687452380.9323612	10711.75000	-2729.290496	18132.60650	20861.89700
687452381.1823612	10712.00000	-2730.395954	18131.46840	20861.86435
687452381.4323612	10712.25000	-2730.257410	18131.57430	20861.83171
687452381.6823612	10712.50000	-2730.184566	18131.61450	20861.79907
687452381.9323612	10712.75000	-2729.893920	18131.87250	20861.76642
687452382.1823612	10713.00000	-2728.714374	18133.01940	20861.73377
687452382.4323612	10713.25000	-2728.871726	18132.82940	20861.70113
687452382.6823612	10713.50000	-2728.580778	18133.08770	20861.66848
687452382.9323612	10713.75000	-2727.612229	18134.02360	20861.63583
687452383.1823612	10714.00000	-2725.719679	18135.88350	20861.60318
687452383.4323612	10714.25000	-2729.137429	18132.43310	20861.57053
687452383.6823612	10714.50000	-2725.893278	18135.64460	20861.53788
687452383.9323612	10714.75000	-2728.339525	18133.16570	20861.50522
687452384.1823612	10715.00000	-2728.102672	18133.36990	20861.47257
687452384.4323612	10715.25000	-2727.837818	18133.60210	20861.43992
687452384.6823612	10715.50000	-2726.051462	18135.35580	20861.40726
687452384.9323612	10715.75000	-2727.435107	18133.93950	20861.37461
687452385.1823612	10716.00000	-2728.297850	18133.04410	20861.34195
687452385.4323612	10716.25000	-2727.490292	18133.81900	20861.30929
687452385.6823612	10716.50000	-2729.182134	18132.09450	20861.27663
687452385.9323612	10716.75000	-2727.292075	18133.95190	20861.24398
687452386.1823612	10717.00000	-2727.115615	18134.09570	20861.21131
687452386.4323612	10717.25000	-2726.751454	18134.42720	20861.17865
687452386.6823612	10717.50000	-2723.156792	18137.98920	20861.14599
687452386.9323612	10717.75000	-2729.111229	18132.00210	20861.11333
687452387.1823612	10718.00000	-2725.236166	18135.84450	20861.08067
687452387.4323612	10718.25000	-2727.420301	18133.62770	20861.04800
687452387.6823612	10718.50000	-2726.731336	18134.28400	20861.01534
687452387.9323612	10718.75000	-2728.374670	18132.60800	20860.98267
687452388.1823612	10719.00000	-2726.143704	18134.80630	20860.95000
687452388.4323612	10719.25000	-2727.630935	18133.28640	20860.91733
687452388.6823612	10719.50000	-2727.225166	18133.65950	20860.88467
687452388.9323612	10719.75000	-2725.712797	18135.13920	20860.85200
687452389.1823612	10720.00000	-2725.540627	18135.27870	20860.81933
687452389.4323612	10720.25000	-2725.476356	18135.31030	20860.78666
687452389.6823612	10720.50000	-2725.309584	18135.44440	20860.75398
687452389.9323612	10720.75000	-2723.310611	18137.41070	20860.72131
687452390.1823612	10721.00000	-2725.307537	18135.38110	20860.68864
687452390.4323612	10721.25000	-2725.240162	18135.41580	20860.65596
687452390.6823612	10721.50000	-2724.917186	18135.70610	20860.62329
687452390.9323612	10721.75000	-2725.120110	18135.47050	20860.59061
687452391.1823612	10722.00000	-2723.272833	18137.28510	20860.55793
687452391.4323612	10722.25000	-2725.889055	18134.63620	20860.52526
687452391.6823612	10722.50000	-2718.215776	18142.27680	20860.49258
687452391.9323612	10722.75000	-2725.146397	18135.31350	20860.45990
687452392.1823612	10723.00000	-2724.412217	18136.01500	20860.42722
687452392.4323612	10723.25000	-2724.792934	18135.60160	20860.39453
687452392.6823612	10723.50000	-2724.616352	18135.74550	20860.36185
687452392.9323612	10723.75000	-2723.632869	18136.69630	20860.32917
687452393.1823612	10724.00000	-2723.938785	18136.35770	20860.29648
687452393.4323612	10724.25000	-2722.726900	18137.53690	20860.26380
687452393.6823612	10724.50000	-2724.319314	18135.91180	20860.23111
687452393.9323612	10724.75000	-2723.565128	18136.63330	20860.19843
687452394.1823612	10725.00000	-2723.380340	18136.78540	20860.16574
687452394.4323612	10725.25000	-2723.546352	18136.58670	20860.13305
687452394.6823612	10725.50000	-2725.675462	18134.42490	20860.10036
687452394.9323612	10725.75000	-2722.540873	18137.52680	20860.06767
687452395.1823612	10726.00000	-2726.182982	18133.85200	20860.03498
687452395.4323612	10726.25000	-2722.812190	18137.19010	20860.00229
687452395.6823612	10726.50000	-2722.019898	18137.94970	20859.96960
687452395.9323612	10726.75000	-2722.589605	18137.34730	20859.93690
687452396.1823612	10727.00000	-2721.269410	18138.63480	20859.90421
687452396.4323612	10727.25000	-2723.559515	18136.31200	20859.87151
687452396.6823612	10727.50000	-2722.962519	18136.87630	20859.83882
687452396.9323612	10727.75000	-2719.928722	18139.87740	20859.80612
