i timesec 	power_total 	dopp_firstmoment 	second_moment 		exp_dopp
45	10274.0	0.0607003584047332	0.8385614337014541	0.749653935574233	-6114542001.161438
45	10274.25	0.0641078395708618	0.8366601089432043	0.7443738442253227	-6114542001.16334
45	10274.5	0.05871425794584783	0.818303309531502	0.7337480100974122	-6114542001.181697
45	10274.75	0.06264498352293894	0.8333294124059382	0.7411572122737247	-6114542001.166671
46	10275.0	0.0622410077424954	0.8027596087766329	0.713765931874652	-6114542001.197241
46	10275.25	0.059871312789715615	0.7942694720342898	0.7076511150959507	-6114542001.20573
46	10275.5	0.061581945444953864	0.8214762570932431	0.7348887940345513	-6114542001.178524
46	10275.75	0.057235094507542446	0.8066340076953562	0.7127013752718286	-6114542001.193366
47	10276.0	0.05731218077839946	0.8072408156931798	0.715198203974443	-6114542001.192759
47	10276.25	0.06027979715108754	0.8602638036035617	0.7705854882133774	-6114542001.139736
47	10276.5	0.05826309078410883	0.8135143779062893	0.7267897026823967	-6114542001.186485
47	10276.75	0.0634029255675391	0.8141235465575359	0.7236134751152143	-6114542001.185877
48	10277.0	0.06227679481529198	0.8117614648733137	0.7235081245334911	-6114542001.188238
48	10277.25	0.061917184330619573	0.8488388474173664	0.7643298844004558	-6114542001.151161
48	10277.5	0.06192029289222492	0.8160983589553182	0.7228264772841299	-6114542001.183902
48	10277.75	0.06996580599843982	0.8074596156293801	0.7334556024476567	-6114542001.19254
49	10278.0	0.07612180866131084	0.8006356148193696	0.71652882966647	-6114542001.199364
49	10278.25	0.07176712517869638	0.8127286988675283	0.7233666188736946	-6114542001.187271
49	10278.5	0.07674200986467317	0.8147485922299287	0.7290892719292333	-6114542001.185251
49	10278.75	0.06988607003666167	0.807715847995818	0.719151490255796	-6114542001.192284
50	10279.0	0.07425158546957197	0.8486150408766087	0.7601320094294429	-6114542001.151384
50	10279.25	0.07182440682078908	0.8301264575292632	0.7434699271889558	-6114542001.169874
50	10279.5	0.07584858020068758	0.8334809737394437	0.7445677111624376	-6114542001.166519
50	10279.75	0.07439949880606092	0.8151255125753456	0.7303844946548376	-6114542001.184875
51	10280.0	0.07699244460929648	0.846051889854689	0.7564383389329297	-6114542001.153948
51	10280.25	0.07576941006637268	0.8155635295751366	0.7251115371147202	-6114542001.184437
51	10280.5	0.07353787491096508	0.7655109305776652	0.6802976960847444	-6114542001.234489
51	10280.75	0.0729299884348121	0.8025152601978192	0.7086599207782559	-6114542001.197485
52	10281.0	0.07153240286627903	0.786521874496248	0.7003416994475651	-6114542001.213478
52	10281.25	0.07601163374365459	0.7931220675959336	0.7095708562402245	-6114542001.206878
52	10281.5	0.07713558984835277	0.8063777973152922	0.7258611374556782	-6114542001.193623
52	10281.75	0.07849703440461259	0.8222560595831211	0.7360925472265197	-6114542001.177744
53	10282.0	0.0715403861998395	0.8063906512738552	0.717518356538245	-6114542001.193609
53	10282.25	0.0738179472175329	0.8569203205524226	0.7691498989213793	-6114542001.14308
53	10282.5	0.07614686897769211	0.8167208967135554	0.7304895200894491	-6114542001.183279
53	10282.75	0.07311095530226339	1.0452648467734371	1.4675972553295478	-6114542000.954735
54	10283.0	0.0581093667171598	0.8356730207492336	0.7491101137277298	-6114542001.164328
54	10283.25	0.056289445065704054	0.784896768862917	0.6919643080180644	-6114542001.215103
54	10283.5	0.057353553688456564	0.8176022705555317	0.7277481484025634	-6114542001.182398
