ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
686588760.4323435	11091.25000	-2621.376700	11554.84350	14176.22020
686588760.6823435	11091.50000	-2617.651718	11558.52690	14176.17862
686588760.9323435	11091.75000	-2617.446436	11558.69060	14176.13704
686588761.1823435	11092.00000	-2619.367454	11556.72800	14176.09545
686588761.4323435	11092.25000	-2619.077369	11556.97650	14176.05387
686588761.6823435	11092.50000	-2621.873983	11554.13830	14176.01228
686588761.9323435	11092.75000	-2619.709898	11556.26080	14175.97070
686588762.1823435	11093.00000	-2620.146111	11555.78300	14175.92911
686588762.4323435	11093.25000	-2618.531124	11557.35640	14175.88752
686588762.6823435	11093.50000	-2618.023734	11557.82220	14175.84593
686588762.9323435	11093.75000	-2617.305645	11558.49870	14175.80435
686588763.1823435	11094.00000	-2617.963855	11557.79890	14175.76275
686588763.4323435	11094.25000	-2620.336564	11555.38460	14175.72116
686588763.6823435	11094.50000	-2618.624572	11557.05500	14175.67957
686588763.9323435	11094.75000	-2618.383578	11557.25440	14175.63798
686588764.1823435	11095.00000	-2618.415685	11557.18070	14175.59638
686588764.4323435	11095.25000	-2617.993089	11557.56170	14175.55479
686588764.6823435	11095.50000	-2619.645993	11555.86720	14175.51319
686588764.9323435	11095.75000	-2621.119397	11554.35220	14175.47160
686588765.1823435	11096.00000	-2619.983599	11555.44640	14175.43000
686588765.4323435	11096.25000	-2618.749001	11556.63940	14175.38840
686588765.6823435	11096.50000	-2618.875401	11556.47140	14175.34680
686588765.9323435	11096.75000	-2617.928401	11557.37680	14175.30520
686588766.1823435	11097.00000	-2618.118699	11557.14490	14175.26360
686588766.4323435	11097.25000	-2619.385397	11555.83660	14175.22200
686588766.6823435	11097.50000	-2616.750695	11558.42970	14175.18039
686588766.9323435	11097.75000	-2616.650792	11558.48800	14175.13879
686588767.1823435	11098.00000	-2617.587587	11557.50960	14175.09719
686588767.4323435	11098.25000	-2617.171480	11557.88410	14175.05558
686588767.6823435	11098.50000	-2620.712875	11554.30110	14175.01397
686588767.9323435	11098.75000	-2614.048167	11560.92420	14174.97237
686588768.1823435	11099.00000	-2616.410158	11558.52060	14174.93076
686588768.4323435	11099.25000	-2617.132549	11557.75660	14174.88915
686588768.6823435	11099.50000	-2615.301339	11559.54620	14174.84754
686588768.9323435	11099.75000	-2616.605828	11558.20010	14174.80593
686588769.1823435	11100.00000	-2618.953016	11555.81130	14174.76432
686588769.4323435	11100.25000	-2618.948603	11555.77410	14174.72270
686588769.6823435	11100.50000	-2616.906490	11557.77460	14174.68109
686588769.9323435	11100.75000	-2618.620675	11556.01880	14174.63947
686588770.1823435	11101.00000	-2622.194259	11552.40360	14174.59786
686588770.4323435	11101.25000	-2621.352044	11553.20420	14174.55624
686588770.6823435	11101.50000	-2617.244026	11557.27060	14174.51463
686588770.9323435	11101.75000	-2618.452908	11556.02010	14174.47301
686588771.1823435	11102.00000	-2616.847088	11557.58430	14174.43139
686588771.4323435	11102.25000	-2617.283769	11557.10600	14174.38977
686588771.6823435	11102.50000	-2617.748848	11556.59930	14174.34815
686588771.9323435	11102.75000	-2618.363126	11555.94340	14174.30653
686588772.1823435	11103.00000	-2617.813504	11556.45140	14174.26490
686588772.4323435	11103.25000	-2617.399980	11556.82330	14174.22328
686588772.6823435	11103.50000	-2616.966555	11557.21510	14174.18166
686588772.9323435	11103.75000	-2615.966730	11558.17330	14174.14003
686588773.1823435	11104.00000	-2615.928505	11558.16990	14174.09840
686588773.4323435	11104.25000	-2613.865477	11560.19130	14174.05678
686588773.6823435	11104.50000	-2615.159249	11558.85590	14174.01515
686588773.9323435	11104.75000	-2616.771720	11557.20180	14173.97352
686588774.1823435	11105.00000	-2617.165790	11556.76610	14173.93189
686588774.4323435	11105.25000	-2615.034660	11558.85560	14173.89026
686588774.6823435	11105.50000	-2616.564128	11557.28450	14173.84863
686588774.9323435	11105.75000	-2618.033095	11555.77390	14173.80699
686588775.1823435	11106.00000	-2616.296762	11557.46860	14173.76536
686588775.4323435	11106.25000	-2616.893028	11556.83070	14173.72373
686588775.6823435	11106.50000	-2616.238693	11557.44340	14173.68209
686588775.9323435	11106.75000	-2616.137057	11557.50340	14173.64046
686588776.1823435	11107.00000	-2616.074019	11557.52480	14173.59882
686588776.4323435	11107.25000	-2614.578782	11558.97840	14173.55718
686588776.6823435	11107.50000	-2621.866243	11551.64930	14173.51554
686588776.9323435	11107.75000	-2616.941203	11556.53270	14173.47390
686588777.1823435	11108.00000	-2617.877163	11555.55510	14173.43226
686588777.4323435	11108.25000	-2618.254821	11555.13580	14173.39062
686588777.6823435	11108.50000	-2613.503479	11559.84550	14173.34898
686588777.9323435	11108.75000	-2617.127736	11556.17960	14173.30734
686588778.1823435	11109.00000	-2614.163991	11559.10170	14173.26569
686588778.4323435	11109.25000	-2617.162746	11556.06130	14173.22405
686588778.6823435	11109.50000	-2607.343201	11565.83920	14173.18240
686588778.9323435	11109.75000	-2617.097853	11556.04290	14173.14075
686588779.1823435	11110.00000	-2615.584805	11557.51430	14173.09911
686588779.4323435	11110.25000	-2616.856857	11556.20060	14173.05746
686588779.6823435	11110.50000	-2616.107508	11556.90830	14173.01581
686588779.9323435	11110.75000	-2617.801557	11555.17260	14172.97416
686588780.1823435	11111.00000	-2615.883206	11557.04930	14172.93251
686588780.4323435	11111.25000	-2614.379054	11558.51180	14172.89085
686588780.6823435	11111.50000	-2614.380901	11558.46830	14172.84920
686588780.9323435	11111.75000	-2616.904747	11555.90280	14172.80755
686588781.1823435	11112.00000	-2614.979593	11557.78630	14172.76589
686588781.4323435	11112.25000	-2618.768736	11553.95550	14172.72424
686588781.6823435	11112.50000	-2616.990580	11555.69200	14172.68258
686588781.9323435	11112.75000	-2623.864622	11548.77630	14172.64092
686588782.1823435	11113.00000	-2617.316264	11555.28300	14172.59926
686588782.4323435	11113.25000	-2615.222404	11557.33520	14172.55760
686588782.6823435	11113.50000	-2615.351144	11557.16480	14172.51594
686588782.9323435	11113.75000	-2613.436983	11559.03730	14172.47428
686588783.1823435	11114.00000	-2614.608321	11557.82430	14172.43262
686588783.4323435	11114.25000	-2614.927658	11557.46330	14172.39096
686588783.6823435	11114.50000	-2621.174294	11551.17500	14172.34929
686588783.9323435	11114.75000	-2616.596730	11555.71090	14172.30763
686588784.1823435	11115.00000	-2617.307464	11554.95850	14172.26596
686588784.4323435	11115.25000	-2612.634098	11559.59020	14172.22430
686588784.6823435	11115.50000	-2614.449030	11557.73360	14172.18263
686588784.9323435	11115.75000	-2613.983962	11558.15700	14172.14096
686588785.1823435	11116.00000	-2614.764092	11557.33520	14172.09929
686588785.4323435	11116.25000	-2614.978322	11557.07930	14172.05762
686588785.6823435	11116.50000	-2614.882952	11557.13300	14172.01595
686588785.9323435	11116.75000	-2615.062979	11556.91130	14171.97428
686588786.1823435	11117.00000	-2613.390607	11558.54200	14171.93261
686588786.4323435	11117.25000	-2614.735733	11557.15520	14171.89093
686588786.6823435	11117.50000	-2614.639559	11557.20970	14171.84926
686588786.9323435	11117.75000	-2617.958184	11553.84940	14171.80758
686588787.1823435	11118.00000	-2610.076707	11561.68920	14171.76591
686588787.4323435	11118.25000	-2613.397629	11558.32660	14171.72423
686588787.6823435	11118.50000	-2608.055851	11563.62670	14171.68255
686588787.9323435	11118.75000	-2610.350672	11561.29020	14171.64087
686588788.1823435	11119.00000	-2615.506293	11556.09290	14171.59919
686588788.4323435	11119.25000	-2612.454712	11559.10280	14171.55751
686588788.6823435	11119.50000	-2614.035330	11557.48050	14171.51583
686588788.9323435	11119.75000	-2613.753747	11557.72040	14171.47415
686588789.1823435	11120.00000	76.214336	14247.64680	14171.43246
686588789.4323435	11120.25000	-2614.067480	11557.32330	14171.39078
686588789.6823435	11120.50000	-2611.393894	11559.95520	14171.34909
686588789.9323435	11120.75000	-2613.105808	11558.20160	14171.30741
686588790.1823435	11121.00000	-2613.202521	11558.06320	14171.26572
686588790.4323435	11121.25000	-2611.936833	11559.28720	14171.22403
686588790.6823435	11121.50000	-2612.740344	11558.44200	14171.18234
686588790.9323435	11121.75000	-2611.428554	11559.71210	14171.14065
686588791.1823435	11122.00000	-2613.175763	11557.92320	14171.09896
686588791.4323435	11122.25000	-2612.123172	11558.93410	14171.05727
686588791.6823435	11122.50000	-2612.958180	11558.05740	14171.01558
686588791.9323435	11122.75000	-2614.687886	11556.28600	14170.97389
686588792.1823435	11123.00000	-2613.118792	11557.81340	14170.93219
686588792.4323435	11123.25000	-2612.218098	11558.67240	14170.89050
686588792.6823435	11123.50000	-2611.505301	11559.34350	14170.84880
686588792.9323435	11123.75000	-2611.962405	11558.84470	14170.80711
686588793.1823435	11124.00000	-2611.487006	11559.27840	14170.76541
686588793.4323435	11124.25000	-2612.379607	11558.34410	14170.72371
686588793.6823435	11124.50000	-2611.216508	11559.46550	14170.68201
686588793.9323435	11124.75000	-2612.784407	11557.85590	14170.64031
686588794.1823435	11125.00000	-2619.340606	11551.25800	14170.59861
686588794.4323435	11125.25000	-2608.568104	11561.98880	14170.55690
686588794.6823435	11125.50000	-2604.749901	11565.76530	14170.51520
686588794.9323435	11125.75000	-2609.173596	11561.29990	14170.47350
686588795.1823435	11126.00000	-2610.745591	11559.68620	14170.43179
686588795.4323435	11126.25000	-2611.928086	11558.46200	14170.39009
686588795.6823435	11126.50000	-2613.340979	11557.00740	14170.34838
686588795.9323435	11126.75000	-2615.394271	11554.91240	14170.30667
686588796.1823435	11127.00000	-2609.183163	11561.08180	14170.26496
686588796.4323435	11127.25000	-2610.389754	11559.83350	14170.22325
686588796.6823435	11127.50000	-2608.843843	11561.33770	14170.18154
686588796.9323435	11127.75000	-2611.500532	11558.63930	14170.13983
686588797.1823435	11128.00000	-2611.449720	11558.64840	14170.09812
686588797.4323435	11128.25000	-2609.367807	11560.68860	14170.05641
686588797.6823435	11128.50000	-2611.233193	11558.78150	14170.01469
686588797.9323435	11128.75000	-2611.156078	11558.81690	14169.97298
686588798.1823435	11129.00000	-2613.241062	11556.69020	14169.93126
686588798.4323435	11129.25000	-2610.253846	11559.63570	14169.88955
686588798.6823435	11129.50000	-2611.059628	11558.78820	14169.84783
686588798.9323435	11129.75000	-2611.203210	11558.60290	14169.80611
686588799.1823435	11130.00000	-2613.092191	11556.67220	14169.76439
686588799.4323435	11130.25000	-2609.441370	11560.28130	14169.72267
686588799.6823435	11130.50000	-2607.557950	11562.12300	14169.68095
686588799.9323435	11130.75000	-2609.393228	11560.24600	14169.63923
686588800.1823435	11131.00000	-2610.231405	11559.36610	14169.59751
686588800.4323435	11131.25000	-2610.048681	11559.50710	14169.55578
686588800.6823435	11131.50000	-2607.245656	11562.26840	14169.51406
686588800.9323435	11131.75000	-2611.546131	11557.92620	14169.47233
686588801.1823435	11132.00000	-2609.544805	11559.88580	14169.43060
686588801.4323435	11132.25000	-2611.436077	11557.95280	14169.38888
686588801.6823435	11132.50000	-2611.046749	11558.30040	14169.34715
686588801.9323435	11132.75000	-2612.065619	11557.23980	14169.30542
686588802.1823435	11133.00000	-2612.640990	11556.62270	14169.26369
686588802.4323435	11133.25000	-2619.188159	11550.03380	14169.22196
686588802.6823435	11133.50000	-2606.727928	11562.45230	14169.18023
686588802.9323435	11133.75000	-2608.825895	11560.31260	14169.13849
686588803.1823435	11134.00000	-2608.858161	11560.23860	14169.09676
686588803.4323435	11134.25000	-2610.411227	11558.64380	14169.05503
686588803.6823435	11134.50000	-2609.111491	11559.90180	14169.01329
686588803.9323435	11134.75000	-2611.730255	11557.24130	14168.97156
686588804.1823435	11135.00000	-2609.067418	11559.86240	14168.92982
686588804.4323435	11135.25000	-2606.871880	11562.01620	14168.88808
686588804.6823435	11135.50000	-2610.314441	11558.53190	14168.84634
686588804.9323435	11135.75000	-2609.651600	11559.15300	14168.80460
686588805.1823435	11136.00000	-2608.839960	11559.92290	14168.76286
686588805.4323435	11136.25000	-2603.261720	11565.45940	14168.72112
686588805.6823435	11136.50000	-2608.897076	11559.78230	14168.67938
686588805.9323435	11136.75000	-2609.809633	11558.82800	14168.63763
686588806.1823435	11137.00000	-2610.038889	11558.55700	14168.59589
686588806.4323435	11137.25000	-2609.706243	11558.84790	14168.55414
686588806.6823435	11137.50000	-2609.408697	11559.10370	14168.51240
686588806.9323435	11137.75000	-2608.792150	11559.67850	14168.47065
686588807.1823435	11138.00000	-2608.992102	11559.43680	14168.42890
686588807.4323435	11138.25000	-2607.449154	11560.93800	14168.38715
686588807.6823435	11138.50000	-2609.013704	11559.33170	14168.34540
686588807.9323435	11138.75000	-2609.398753	11558.90490	14168.30365
686588808.1823435	11139.00000	-2608.776902	11559.48500	14168.26190
686588808.4323435	11139.25000	-2610.165949	11558.05420	14168.22015
686588808.6823435	11139.50000	-2608.288497	11559.88990	14168.17840
686588808.9323435	11139.75000	-2610.783642	11557.35300	14168.13664
686588809.1823435	11140.00000	-2613.393187	11554.70170	14168.09489
686588809.4323435	11140.25000	-2608.735332	11559.31780	14168.05313
686588809.6823435	11140.50000	-2615.563274	11552.44810	14168.01137
686588809.9323435	11140.75000	-2609.135117	11558.83450	14167.96962
686588810.1823435	11141.00000	-2609.015559	11558.91230	14167.92786
686588810.4323435	11141.25000	-2605.937099	11561.94900	14167.88610
686588810.6823435	11141.50000	-2609.808138	11558.03620	14167.84434
686588810.9323435	11141.75000	-2607.196977	11560.60560	14167.80258
686588811.1823435	11142.00000	-2604.449515	11563.31130	14167.76082
686588811.4323435	11142.25000	-2604.420852	11563.29820	14167.71905
686588811.6823435	11142.50000	-2609.267688	11558.40960	14167.67729
686588811.9323435	11142.75000	-2608.103023	11559.53250	14167.63552
686588812.1823435	11143.00000	-2607.290158	11560.30360	14167.59376
686588812.4323435	11143.25000	-2609.035091	11558.51690	14167.55199
686588812.6823435	11143.50000	-2609.015223	11558.49500	14167.51022
686588812.9323435	11143.75000	-2608.094055	11559.37440	14167.46846
686588813.1823435	11144.00000	-2607.771786	11559.65490	14167.42669
686588813.4323435	11144.25000	-2609.588815	11557.79610	14167.38492
686588813.6823435	11144.50000	-2606.891444	11560.45170	14167.34314
686588813.9323435	11144.75000	-2613.604473	11553.69690	14167.30137
686588814.1823435	11145.00000	-2606.634199	11560.62540	14167.25960
686588814.4323435	11145.25000	-2608.616525	11558.60130	14167.21782
686588814.6823435	11145.50000	-2606.660951	11560.51510	14167.17605
686588814.9323435	11145.75000	-2608.599675	11558.53460	14167.13428
686588815.1823435	11146.00000	-2607.972999	11559.11950	14167.09250
686588815.4323435	11146.25000	-2608.181922	11558.86880	14167.05072
686588815.6823435	11146.50000	-2605.353044	11561.65590	14167.00894
686588815.9323435	11146.75000	-2606.458964	11560.50820	14166.96716
686588816.1823435	11147.00000	-2609.826685	11557.09870	14166.92538
686588816.4323435	11147.25000	-2607.333904	11559.54970	14166.88360
686588816.6823435	11147.50000	-2607.065722	11559.77610	14166.84182
686588816.9323435	11147.75000	-2608.104838	11558.69520	14166.80004
686588817.1823435	11148.00000	-2608.915655	11557.84260	14166.75826
686588817.4323435	11148.25000	-2606.711771	11560.00470	14166.71647
686588817.6823435	11148.50000	-2607.991485	11558.68320	14166.67469
686588817.9323435	11148.75000	-2608.360299	11558.27260	14166.63290
686588818.1823435	11149.00000	-2607.093613	11559.49750	14166.59111
686588818.4323435	11149.25000	-2608.474325	11558.07500	14166.54932
686588818.6823435	11149.50000	-2606.453135	11560.05440	14166.50753
686588818.9323435	11149.75000	-2606.418046	11560.04770	14166.46575
686588819.1823435	11150.00000	-2605.700354	11560.72360	14166.42395
686588819.4323435	11150.25000	-2609.377563	11557.00460	14166.38216
686588819.6823435	11150.50000	-2607.193771	11559.14660	14166.34037
686588819.9323435	11150.75000	-2605.856577	11560.44200	14166.29858
686588820.1823435	11151.00000	-2606.917182	11559.33960	14166.25678
686588820.4323435	11151.25000	-2603.882587	11562.33240	14166.21499
686588820.6823435	11151.50000	-2604.734691	11561.43850	14166.17319
686588820.9323435	11151.75000	-2606.224594	11559.90680	14166.13139
686588821.1823435	11152.00000	-2604.079096	11562.01050	14166.08960
686588821.4323435	11152.25000	-2605.634898	11560.41290	14166.04780
686588821.6823435	11152.50000	-2607.050498	11558.95550	14166.00600
686588821.9323435	11152.75000	-2605.259097	11560.70510	14165.96420
686588822.1823435	11153.00000	-2604.936196	11560.98620	14165.92240
686588822.4323435	11153.25000	-2606.066294	11559.81430	14165.88059
686588822.6823435	11153.50000	-2604.986989	11560.85180	14165.83879
686588822.9323435	11153.75000	-2604.676586	11561.12040	14165.79699
686588823.1823435	11154.00000	-2604.635081	11561.12010	14165.75518
686588823.4323435	11154.25000	-2604.407975	11561.30540	14165.71338
686588823.6823435	11154.50000	-2609.476568	11556.19500	14165.67157
686588823.9323435	11154.75000	-2607.081060	11558.54870	14165.62976
686588824.1823435	11155.00000	-2604.551552	11561.03640	14165.58795
686588824.4323435	11155.25000	-2606.208743	11559.33740	14165.54614
686588824.6823435	11155.50000	-2606.199532	11559.30480	14165.50433
686588824.9323435	11155.75000	-2606.263822	11559.19870	14165.46252
686588825.1823435	11156.00000	-2605.592809	11559.82790	14165.42071
686588825.4323435	11156.25000	-2604.672995	11560.70590	14165.37890
686588825.6823435	11156.50000	-2607.440982	11557.89610	14165.33708
686588825.9323435	11156.75000	-2608.552367	11556.74290	14165.29527
686588826.1823435	11157.00000	-2605.343151	11559.91030	14165.25345
686588826.4323435	11157.25000	-2604.615634	11560.59600	14165.21163
686588826.6823435	11157.50000	-2605.798716	11559.37110	14165.16982
686588826.9323435	11157.75000	-2607.049698	11558.07830	14165.12800
686588827.1823435	11158.00000	-2604.076179	11561.01000	14165.08618
686588827.4323435	11158.25000	-2602.993759	11562.05060	14165.04436
686588827.6823435	11158.50000	-2600.027037	11564.97550	14165.00254
686588827.9323435	11158.75000	-2605.509916	11559.45080	14164.96072
686588828.1823435	11159.00000	-2608.416893	11556.50200	14164.91889
686588828.4323435	11159.25000	-2606.801669	11558.07540	14164.87707
686588828.6823435	11159.50000	-2601.999645	11562.83560	14164.83524
686588828.9323435	11159.75000	-2603.277319	11561.51610	14164.79342
686588829.1823435	11160.00000	-2600.670292	11564.08130	14164.75159
686588829.4323435	11160.25000	-2602.400465	11562.30930	14164.70976
686588829.6823435	11160.50000	-2605.106437	11559.56150	14164.66794
686588829.9323435	11160.75000	-2602.293809	11562.33230	14164.62611
686588830.1823435	11161.00000	-2604.349177	11560.23510	14164.58428
686588830.4323435	11161.25000	-2606.176646	11558.36580	14164.54245
686588830.6823435	11161.50000	-2605.902815	11558.59780	14164.50062
686588830.9323435	11161.75000	-2603.559582	11560.89920	14164.45878
686588831.1823435	11162.00000	-2604.692149	11559.72480	14164.41695
686588831.4323435	11162.25000	-2604.437713	11559.93740	14164.37511
686588831.6823435	11162.50000	-2604.570379	11559.76290	14164.33328
686588831.9323435	11162.75000	-2603.647742	11560.64370	14164.29144
686588832.1823435	11163.00000	-2601.706205	11562.54340	14164.24961
686588832.4323435	11163.25000	-2603.281967	11560.92580	14164.20777
686588832.6823435	11163.50000	-2603.023028	11561.14290	14164.16593
686588832.9323435	11163.75000	-2603.793488	11560.33060	14164.12409
686588833.1823435	11164.00000	-2602.762648	11561.31960	14164.08225
686588833.4323435	11164.25000	-2601.728506	11562.31190	14164.04041
686588833.6823435	11164.50000	-2602.379264	11561.61930	14163.99856
686588833.9323435	11164.75000	-2600.183719	11563.77300	14163.95672
686588834.1823435	11165.00000	438.354424	14602.26930	14163.91488
686588834.4323435	11165.25000	-2603.775231	11560.09780	14163.87303
686588834.6823435	11165.50000	-2601.531985	11562.29920	14163.83118
686588834.9323435	11165.75000	-2602.224038	11561.56530	14163.78934
686588835.1823435	11166.00000	-2602.424590	11561.32290	14163.74749
686588835.4323435	11166.25000	-2598.674541	11565.03110	14163.70564
686588835.6823435	11166.50000	-2602.550991	11561.11280	14163.66379
686588835.9323435	11166.75000	-2603.732141	11559.88980	14163.62194
686588836.1823435	11167.00000	-2597.506389	11566.07370	14163.58009
686588836.4323435	11167.25000	-2603.021637	11560.51660	14163.53824
686588836.6823435	11167.50000	-2602.141184	11561.35520	14163.49638
686588836.9323435	11167.75000	-2601.853429	11561.60110	14163.45453
686588837.1823435	11168.00000	-2601.784274	11561.62840	14163.41267
686588837.4323435	11168.25000	-2602.118819	11561.25200	14163.37082
686588837.6823435	11168.50000	-2602.782162	11560.54680	14163.32896
686588837.9323435	11168.75000	-2604.001605	11559.28550	14163.28710
686588838.1823435	11169.00000	-2601.860146	11561.38510	14163.24525
686588838.4323435	11169.25000	-2601.976587	11561.22680	14163.20339
686588838.6823435	11169.50000	-2603.773826	11559.38770	14163.16153
686588838.9323435	11169.75000	-2602.967664	11560.15200	14163.11966
686588839.1823435	11170.00000	-2601.030602	11562.04720	14163.07780
686588839.4323435	11170.25000	-2601.725739	11561.31020	14163.03594
686588839.6823435	11170.50000	-2601.396275	11561.59780	14162.99408
686588839.9323435	11170.75000	-2602.422610	11560.52960	14162.95221
686588840.1823435	11171.00000	-2603.144045	11559.76630	14162.91034
686588840.4323435	11171.25000	-2599.836777	11563.03170	14162.86848
686588840.6823435	11171.50000	-2601.519411	11561.30720	14162.82661
686588840.9323435	11171.75000	-2600.243643	11562.54110	14162.78474
686588841.1823435	11172.00000	-2602.452673	11560.29020	14162.74287
686588841.4323435	11172.25000	-2601.087503	11561.61350	14162.70100
686588841.6823435	11172.50000	-2595.338232	11567.32090	14162.65913
686588841.9323435	11172.75000	-2602.072960	11560.54430	14162.61726
686588842.1823435	11173.00000	-2600.119087	11562.45630	14162.57539
686588842.4323435	11173.25000	-2601.811613	11560.72190	14162.53351
686588842.6823435	11173.50000	-2602.142639	11560.34900	14162.49164
686588842.9323435	11173.75000	-2602.851463	11559.59830	14162.44976
686588843.1823435	11174.00000	-2600.841987	11561.56590	14162.40789
686588843.4323435	11174.25000	-2602.079909	11560.28610	14162.36601
686588843.6823435	11174.50000	-2602.890631	11559.43350	14162.32413
686588843.9323435	11174.75000	-2601.580852	11560.70140	14162.28225
686588844.1823435	11175.00000	-2600.397973	11561.84240	14162.24037
686588844.4323435	11175.25000	-2602.111591	11560.08690	14162.19849
686588844.6823435	11175.50000	-2601.954210	11560.20240	14162.15661
686588844.9323435	11175.75000	-2599.361627	11562.75310	14162.11473
686588845.1823435	11176.00000	-2598.647943	11563.42490	14162.07284
686588845.4323435	11176.25000	-2600.681459	11561.34950	14162.03096
686588845.6823435	11176.50000	-2600.384574	11561.60450	14161.98907
686588845.9323435	11176.75000	-2601.015987	11560.93120	14161.94719
686588846.1823435	11177.00000	-2599.576800	11562.32850	14161.90530
686588846.4323435	11177.25000	-2598.669412	11563.19400	14161.86341
686588846.6823435	11177.50000	-2599.786123	11562.03540	14161.82152
686588846.9323435	11177.75000	-2601.060733	11560.71890	14161.77963
686588847.1823435	11178.00000	-2598.563742	11563.17400	14161.73774
686588847.4323435	11178.25000	-2592.435851	11569.26000	14161.69585
686588847.6823435	11178.50000	-2602.449859	11559.20410	14161.65396
686588847.9323435	11178.75000	-2603.620665	11557.99140	14161.61206
686588848.1823435	11179.00000	9442.719229	23604.28940	14161.57017
686588848.4323435	11179.25000	-2602.464576	11559.06370	14161.52828
686588848.6823435	11179.50000	-2600.118379	11561.36800	14161.48638
686588848.9323435	11179.75000	-2600.818883	11560.62560	14161.44448
686588849.1823435	11180.00000	-2599.830185	11561.57240	14161.40259
686588849.4323435	11180.25000	-2600.874886	11560.48580	14161.36069
686588849.6823435	11180.50000	-2600.416087	11560.90270	14161.31879
686588849.9323435	11180.75000	-2600.195286	11561.08160	14161.27689
686588850.1823435	11181.00000	-2597.125184	11564.10980	14161.23498
686588850.4323435	11181.25000	-2602.775083	11558.41800	14161.19308
686588850.6823435	11181.50000	-2598.584079	11562.56710	14161.15118
686588850.9323435	11181.75000	-2599.078775	11562.03050	14161.10928
686588851.1823435	11182.00000	-2598.362870	11562.70450	14161.06737
686588851.4323435	11182.25000	-2599.900165	11561.12530	14161.02546
686588851.6823435	11182.50000	-2601.442858	11559.54070	14160.98356
686588851.9323435	11182.75000	-2597.457550	11563.48410	14160.94165
686588852.1823435	11183.00000	-2598.848742	11562.05100	14160.89974
686588852.4323435	11183.25000	-2597.689732	11563.16810	14160.85783
686588852.6823435	11183.50000	-2601.203121	11559.61280	14160.81592
686588852.9323435	11183.75000	-2602.346711	11558.42730	14160.77401
686588853.1823435	11184.00000	-2593.098199	11567.63390	14160.73210
686588853.4323435	11184.25000	-2599.310185	11561.38000	14160.69018
686588853.6823435	11184.50000	-2598.676672	11561.97160	14160.64827
686588853.9323435	11184.75000	-2598.120757	11562.48560	14160.60636
686588854.1823435	11185.00000	-2596.112941	11564.45150	14160.56444
686588854.4323435	11185.25000	-2600.195725	11560.32680	14160.52252
686588854.6823435	11185.50000	-2596.280307	11564.20030	14160.48061
686588854.9323435	11185.75000	-2598.589089	11561.84960	14160.43869
686588855.1823435	11186.00000	-2597.948470	11562.44830	14160.39677
686588855.4323435	11186.25000	-2598.995249	11561.35960	14160.35485
686588855.6823435	11186.50000	-2600.422629	11559.89030	14160.31293
686588855.9323435	11186.75000	-2595.790707	11564.48030	14160.27101
686588856.1823435	11187.00000	-2599.495084	11560.73400	14160.22908
686588856.4323435	11187.25000	-2597.742860	11562.44430	14160.18716
686588856.6823435	11187.50000	-2599.784935	11560.36030	14160.14524
686588856.9323435	11187.75000	-2598.167111	11561.93620	14160.10331
686588857.1823435	11188.00000	-2601.484284	11558.57710	14160.06138
686588857.4323435	11188.25000	-2596.740156	11563.27930	14160.01946
686588857.6823435	11188.50000	-2597.710228	11562.26730	14159.97753
686588857.9323435	11188.75000	-2602.215800	11557.71980	14159.93560
686588858.1823435	11189.00000	-2598.150870	11561.74280	14159.89367
686588858.4323435	11189.25000	-2596.910038	11562.94170	14159.85174
686588858.6823435	11189.50000	-2597.111807	11562.69800	14159.80981
686588858.9323435	11189.75000	-2598.015174	11561.75270	14159.76787
686588859.1823435	11190.00000	-2601.573041	11558.15290	14159.72594
686588859.4323435	11190.25000	-2602.676506	11557.00750	14159.68401
686588859.6823435	11190.50000	-2597.803471	11561.83860	14159.64207
686588859.9323435	11190.75000	-2597.934535	11561.66560	14159.60013
686588860.1823435	11191.00000	-2597.472598	11562.08560	14159.55820
686588860.4323435	11191.25000	-2600.518161	11558.99810	14159.51626
686588860.6823435	11191.50000	-2596.571322	11562.90300	14159.47432
686588860.9323435	11191.75000	-2595.957681	11563.47470	14159.43238
686588861.1823435	11192.00000	-2596.667941	11562.72250	14159.39044
686588861.4323435	11192.25000	-2597.836599	11561.51190	14159.34850
686588861.6823435	11192.50000	-2622.134057	11537.17250	14159.30656
686588861.9323435	11192.75000	-2595.418614	11563.84600	14159.26461
686588862.1823435	11193.00000	-2597.019569	11562.20310	14159.22267
686588862.4323435	11193.25000	-2595.933124	11563.24760	14159.18072
686588862.6823435	11193.50000	-2595.771379	11563.36740	14159.13878
686588862.9323435	11193.75000	-2600.919432	11558.17740	14159.09683
686588863.1823435	11194.00000	-2593.248484	11565.80640	14159.05488
686588863.4323435	11194.25000	-2595.753036	11563.25990	14159.01294
686588863.6823435	11194.50000	-2592.384786	11566.58620	14158.97099
686588863.9323435	11194.75000	-2597.832736	11561.09630	14158.92904
686588864.1823435	11195.00000	-2596.399584	11562.48750	14158.88708
686588864.4323435	11195.25000	-2595.210232	11563.63490	14158.84513
686588864.6823435	11195.50000	-2597.348679	11561.45450	14158.80318
686588864.9323435	11195.75000	-2596.545524	11562.21570	14158.76122
686588865.1823435	11196.00000	-2596.253670	11562.46560	14158.71927
686588865.4323435	11196.25000	-2596.541715	11562.13560	14158.67731
686588865.6823435	11196.50000	-2595.497157	11563.13820	14158.63536
